name,label,predict,summary,description
wpa_supplicant,工具,服务,WPA/WPA2/IEEE 802.1X Supplicant ,"wpa_supplicant is a WPA Supplicant for Linux, BSD and Windows with support
for WPA and WPA2 (IEEE 802.11i / RSN). Supplicant is the IEEE 802.1X/WPA
component that is used in the client stations. It implements key negotiation
with a WPA Authenticator and it controls the roaming and IEEE 802.11
authentication/association of the wlan driver. "
rpm-ostree,工具,服务, Hybrid image/package system," rpm-ostree is a hybrid image/package system.  It supports
""composing"" packages on a build server into an OSTree repository,
which can then be replicated by client systems with atomic upgrades.
Additionally, unlike many ""pure"" image systems, with rpm-ostree
each client system can layer on additional packages, providing
a ""best of both worlds"" approach."
maven-doxia-module-xdoc,工具,服务, XDoc module for maven-doxia, This package provides XDoc module for maven-doxia.
evolution-bogofilter,工具,库, Bogofilter plugin for Evolution, This package contains the plugin to filter junk mail using Bogofilter.
ibus-typing-booster,工具,服务, A completion input method," Ibus-typing-booster is a context sensitive completion
input method to speedup typing."
devhelp,工具,服务, API documentation browser," Devhelp is an API documentation browser for the GNOME desktop.
It works natively with API documentation generated by gtk-doc."
maven-surefire-plugin,工具,服务, Surefire plugin for maven, Maven surefire plugin for running tests via the surefire framework.
aspell-en,工具,服务, English dictionaries for Aspell," Provides the word list/dictionaries for the following: English, Canadian
English, British English"
oci-systemd-hook,工具,服务, OCI systemd hook for docker, OCI systemd hooks enable running systemd in a OCI runc/docker container.
gcc-toolset-9-dyninst-testsuite,工具,服务, Programs for testing Dyninst," dyninst-testsuite includes the test harness and target programs for
making sure that dyninst works properly."
dropwatch,工具,服务, Kernel dropped packet monitor," dropwatch is an utility to interface to the kernel to monitor for dropped
network packets."
booth,工具,服务, Ticket Manager for Multi-site Clusters," Booth manages tickets which authorize cluster sites located
in geographically dispersed locations to run resources.
It facilitates support of geographically distributed
clustering in Pacemaker."
texlive-pst-tools,工具,服务, PStricks support functions," The package provides helper functions for other PSTricks
related packages."
podman-remote,工具,服务," A remote CLI for Podman: A Simple management tool for pods, containers and images"," podman-remote provides a local client interacting with a Podman backend
node through a RESTful API tunneled through a ssh connection. In this context,
a podman node is a Linux system with Podman installed on it and the API
service activated.

Credentials for this session can be passed in using flags, environment
variables, or in containers.conf."
abrt-gui,工具,服务, abrt's gui, GTK+ wizard for convenient bug reporting.
systemtap,工具,服务, Programmable system-wide instrumentation system," SystemTap is an instrumentation system for systems running Linux.
Developers can write instrumentation scripts to collect data on
the operation of the system.  The base systemtap package contains/requires
the components needed to locally develop and execute systemtap scripts."
texlive-cm-super,工具,其它, CM-Super family of fonts," CM-Super family of fonts are Adobe Type 1 fonts that replace
the T1/TS1-encoded Computer Modern (EC/TC), T1/TS1-encoded
Concrete, T1/TS1-encoded CM bright and LH fonts (thus
supporting all European languages except Greek, and all
Cyrillic-based languages), and bringing many ameliorations in
typesetting quality. The fonts exhibit the same metrics as the
MetaFont-encoded originals."
texlive-texlive-en,工具,服务, TeX Live manual (English), texlive-en package
gitweb,工具,服务, Simple web interface to git repositories, Simple web interface to git repositories.
texlive-parskip,工具,库," Layout with zero \parindent, non-zero \parskip"," Simply changing \parskip and \parindent leaves a layout that is
untidy; this package (though it is no substitute for a
properly-designed class) helps alleviate this untidiness"
gvfs-archive,工具,服务, Archiving support for gvfs," This package provides support for accessing files inside Zip and Tar archives,
as well as ISO images, to applications using gvfs."
papirus-icon-theme,工具,其它, Free and open source SVG icon theme based on Paper Icon Set," Papirus is a free and open source SVG icon theme for Linux, based on Paper
Icon Set with a lot of new icons and a few extras, like Hardcode-Tray support,
KDE colorscheme support, Folder Color support, and others.

Papirus icon theme is available in six variants:

 - Papirus (for Arc / Arc Darker)
 - Papirus Dark (for Arc Dark)
 - Papirus Light (light theme with Breeze colors)
 - Papirus Adapta (for Adapta)
 - Papirus Adapta Nokto (for Adapta Nokto)
 - ePapirus (for elementary OS and Pantheon Desktop)"
amanda-client,工具,服务, The client component of the AMANDA tape backup system," The Amanda-client package should be installed on any machine that will
be backed up by AMANDA (including the server if it also needs to be
backed up).  You will also need to install the amanda package on each
AMANDA client machine."
corosync-vqsim,工具,服务, The Corosync Cluster Engine - Votequorum Simulator," A command-line simulator for the corosync votequorum subsystem.
It uses the same code as the corosync quorum system but forks
them into subprocesses to simulate nodes.
Nodes can be added and removed as well as partitioned (to simulate
network splits)"
mpv-libs,工具,库, Dynamic library for Mpv frontends," This package contains the dynamic library libmpv, which provides access to Mpv."
seabios,工具,服务, Open-source legacy BIOS implementation," SeaBIOS is an open-source legacy BIOS implementation which can be used as
a coreboot payload. It implements the standard BIOS calling interfaces
that a typical x86 proprietary BIOS implements."
firefox,工具,服务, Mozilla Firefox Web browser," Mozilla Firefox is an open-source web browser, designed for standards
compliance, performance and portability."
dav1d,工具,服务, AV1 cross-platform Decoder," dav1d is a new AV1 cross-platform Decoder, open-source, and focused on speed
and correctness."
texlive-pst-3d,工具,服务, A PSTricks package for tilting and other pseudo-3D tricks," The pst-3d package provides basic macros for shadows, tilting
and three dimensional representations of text or graphical
objects."
highlight-gui,工具,服务, GUI for the hihghlight source code formatter, A Qt-based GUI for the highlight source code formatter source.
texlive-caption,工具,服务, Customising captions in floating environments," The caption package provides many ways to customise the
captions in floating environments like figure and table, and
cooperates with many other packages. Facilities include
rotating captions, sideways captions, continued captions (for
tables or figures that come in several parts). A list of
compatibility notes, for other packages, is provided in the
documentation. The package also provides the ""caption outside
float"" facility, in the same way that simpler packages like
capt-of do. The package supersedes caption2."
coreutils-common,工具,库, coreutils common optional components," Optional though recommended components,
including documentation and translations."
texlive-tocloft,工具,服务," Control table of contents, figures, etc"," Provides control over the typography of the Table of Contents,
List of Figures and List of Tables, and the ability to create
new `List of ...'. The ToC \parskip can be changed."
imsettings-gsettings,工具,服务, GSettings support on imsettings," IMSettings is a framework that delivers Input Method
settings and applies the changes so they take effect
immediately without any need to restart applications
or the desktop.

This package contains a module to get this working on
GNOME and Cinnamon which requires GSettings in their
own XSETTINGS daemons."
ibus-table-chinese-erbi,工具,服务, Erbi input method," Erbi input methods. Includes:
Super Erbi (as erbi)
and  Erbi Qin-Song (erbi-qs)"
php-cli,工具,库, Command-line interface for PHP," The php-cli package contains the command-line interface
executing PHP scripts, /usr/bin/php, and the CGI interface."
nbdkit-basic-filters,工具,库, Basic filters for nbdkit," This package contains filters for nbdkit which only depend on simple
C libraries: glibc, gnutls.  Other filters for nbdkit with more
complex dependencies are packaged separately.

nbdkit-blocksize-filter    Adjust block size of requests sent to plugins.

nbdkit-cache-filter        Server-side cache.

nbdkit-cacheextents-filter Cache extents.

nbdkit-checkwrite-filter   Check writes match contents of plugin.

nbdkit-cow-filter          Copy-on-write overlay for read-only plugins.

nbdkit-ddrescue-filter     Filter for serving from ddrescue dump.

nbdkit-delay-filter        Inject read and write delays.

nbdkit-error-filter        Inject errors.

nbdkit-exitlast-filter     Exit on last client connection.

nbdkit-exitwhen-filter     Exit gracefully when an event occurs.

nbdkit-exportname-filter   Adjust export names between client and plugin.

nbdkit-extentlist-filter   Place extent list over a plugin.

nbdkit-fua-filter          Modify flush behaviour in plugins.

nbdkit-ip-filter           Filter clients by IP address.

nbdkit-limit-filter        Limit nr clients that can connect concurrently.

nbdkit-log-filter          Log all transactions to a file.

nbdkit-nocache-filter      Disable cache requests in the underlying plugin.

nbdkit-noextents-filter    Disable extents in the underlying plugin.

nbdkit-nofilter-filter     Passthrough filter.

nbdkit-noparallel-filter   Serialize requests to the underlying plugin.

nbdkit-nozero-filter       Adjust handling of zero requests by plugins.

nbdkit-offset-filter       Serve an offset and range.

nbdkit-partition-filter    Serve a single partition.

nbdkit-pause-filter        Pause NBD requests.

nbdkit-rate-filter         Limit bandwidth by connection or server.

nbdkit-readahead-filter    Prefetch data when reading sequentially.

nbdkit-retry-filter        Reopen connection on error.

nbdkit-stats-filter        Display statistics about operations.

nbdkit-swab-filter         Filter for swapping byte order.

nbdkit-tls-fallback-filter TLS protection filter.

nbdkit-truncate-filter     Truncate, expand, round up or round down size."
texlive-wasy,工具,其它, The wasy fonts (Waldi symbol fonts)," These are the wasy (Waldi symbol) fonts, second release. This
bundle presents the fonts in Metafont format, but they are also
available in Adobe Type 1 format. Support under LaTeX is
provided by the wasysym package."
tmux,工具,服务,A terminal multiplexer ,"tmux is a ""terminal multiplexer.""  It enables a number of terminals (or
windows) to be accessed and controlled from a single terminal.  tmux is
intended to be a simple, modern, BSD-licensed alternative to programs such
as GNU Screen. "
virt-what,工具,服务, Detect if we are running in a virtual machine," virt-what is a shell script which can be used to detect if the program
is running in a virtual machine.

The program prints out a list of ""facts"" about the virtual machine,
derived from heuristics.  One fact is printed per line.

If nothing is printed and the script exits with code 0 (no error),
then it can mean either that the program is running on bare-metal or
the program is running inside a type of virtual machine which we don't
know about or can't detect.

Current types of virtualization detected:

 - alibaba_cloud
                Alibaba Cloud Elastic Compute Service (ECS)
 - alibaba_cloud-ebm
                Alibaba Cloud ECS Bare Metal (EBM) Instance
 - aws          Amazon Web Services
 - bhyve        FreeBSD hypervisor
 - docker       Docker container
 - hyperv       Microsoft Hyper-V
 - ibm_power-kvm
                IBM POWER KVM
 - ibm_power-lpar_shared
 - ibm_power-lpar_dedicated
                IBM POWER LPAR (hardware partition)
 - ibm_systemz-*
                IBM SystemZ Direct / LPAR / z/VM / KVM
 - ldoms        Oracle VM Server for SPARC Logical Domains
 - linux_vserver
                Linux VServer container
 - lxc          Linux LXC container
 - kvm          Linux Kernel Virtual Machine (KVM)
 - lkvm         LKVM / kvmtool
 - openvz       OpenVZ or Virtuozzo
 - ovirt        oVirt node
 - parallels    Parallels Virtual Platform
 - powervm_lx86 IBM PowerVM Lx86 Linux/x86 emulator
 - qemu         QEMU (unaccelerated)
 - rhev         Red Hat Enterprise Virtualization
 - uml          User-Mode Linux (UML)
 - virtage      Hitachi Virtualization Manager (HVM) Virtage LPAR
 - virtualbox   VirtualBox
 - virtualpc    Microsoft VirtualPC
 - vmm          vmm OpenBSD hypervisor
 - vmware       VMware
 - xen          Xen
 - xen-dom0     Xen dom0 (privileged domain)
 - xen-domU     Xen domU (paravirtualized guest domain)
 - xen-hvm      Xen guest fully virtualized (HVM)"
texlive-updmap-map,工具,其它, Font maps, Font maps.
libuuid,工具,库, Universally unique ID library," This is the universally unique ID library, part of util-linux.

The libuuid library generates and parses 128-bit universally unique
id's (UUID's).  A UUID is an identifier that is unique across both
space and time, with respect to the space of all UUIDs.  A UUID can
be used for multiple purposes, from tagging objects with an extremely
short lifetime, to reliably identifying very persistent objects
across a network.

See also the ""uuid"" package, which is a separate implementation."
hyphen-et,工具,库, Estonian hyphenation rules, Estonian hyphenation rules.
coreos-installer,工具,服务, Installer for Fedora CoreOS and RHEL CoreOS," coreos-installer installs Fedora CoreOS or RHEL CoreOS to bare-metal
machines (or, occasionally, to virtual machines)."
maven-wagon-provider-api,工具,服务, provider-api module for maven-wagon, provider-api module for maven-wagon.
ftp,工具,服务, The standard UNIX FTP (File Transfer Protocol) client," The ftp package provides the standard UNIX command-line FTP (File
Transfer Protocol) client.  FTP is a widely used protocol for
transferring files over the Internet and for archiving files.

If your system is on a network, you should install ftp in order to do
file transfers."
pykickstart,工具,库, Python utilities for manipulating kickstart files.," Python utilities for manipulating kickstart files.  The Python 2 and 3 libraries
can be found in the packages python-kickstart and python3-kickstart
respectively."
platform-python-pip,工具,库,A tool for installing and managing Python3 packages ,"pip is a package management system used to install and manage software packages
written in Python. Many packages can be found in the Python Package Index
(PyPI). pip is a recursive acronym that can stand for either ""Pip Installs
Packages"" or ""Pip Installs Python"". "
texlive-mparhack,工具,服务, A workaround for a LaTeX bug in marginpars," Implements a workaround for the LaTeX bug that marginpars will
sometimes come out at the wrong margin."
xorg-x11-font-utils,工具,其它, X.Org X11 font utilities," X.Org X11 font utilities required for font installation, conversion, and
generation."
policycoreutils-newrole,工具,服务,The newrole application for RBAC/MLS ,"RBAC/MLS policy machines require newrole as a way of changing the role
or level of a logged in user. "
deepin-authenticate,工具,服务," Used to adapt fingerprint, face and other authentication methods"," In order to unify the authentication interface,
this interface is designed to adapt to fingerprint, face and other authentication methods."
x3270-x11,工具,服务, IBM 3278/3279 terminal emulator for the X Window System," The x3270 program opens a window in the X Window System which emulates
the actual look of an IBM 3278/3279 terminal, commonly used with
mainframe applications.  x3270 also allows you to telnet to an IBM
host from the x3270 window.

Install the x3270-x11 package if you need to access IBM hosts using an IBM
3278/3279 terminal emulator from X11."
maven-surefire,工具,服务, Test framework project, Surefire is a test framework project.
gvfs-goa,工具,服务, GOA support for gvfs," This package provides seamless integration with gnome-online-accounts
file services."
texlive-typehtml,工具,服务, Typeset HTML directly from LaTeX," Can handle almost all of HTML2, and most of the math fragment
of the draft HTML3."
ibus-wayland,工具,库, IBus IM module for Wayland, This package contains IBus IM module for Wayland
powertop,工具,服务, Power consumption monitor," PowerTOP is a tool that finds the software component(s) that make your
computer use more power than necessary while it is idle."
xorg-x11-apps,工具,服务, X.Org X11 applications, A collection of common X Window System applications.
texlive-collection-fontsrecommended,工具,其它, Recommended fonts," Recommended fonts, including the base 35 PostScript fonts,
Latin Modern, TeX Gyre, and T1 and other encoding support for
Computer Modern, in outline form."
deepin-manual,工具,服务," Manual is designed to help users learn the operating system and its applications, providing specific instructions and function descriptions", %{Summary}.
texlive-xkeyval,工具,库, Extension of the keyval package," This package is an extension of the keyval package and offers
additional macros for setting keys and declaring and setting
class or package options. The package allows the programmer to
specify a prefix to the name of the macros it defines for keys,
and to define families of key definitions; these all help use
in documents where several packages define their own sets of
keys."
anolis-backgrounds,工具,服务, Anolis OS related desktop backgrounds," Licensed only for approved usage, see COPYING for details."
samba-pidl,工具,库,Perl IDL compiler ,"The samba-pidl package contains the Perl IDL compiler used by Samba
and Wireshark to parse IDL and similar protocols "
texlive-pst-math,工具,服务, Enhancement of PostScript math operators to use with pstricks," PostScript lacks a lot of basic operators such as tan, acos,
asin, cosh, sinh, tanh, acosh, asinh, atanh, exp (with e base).
Also (oddly) cos and sin use arguments in degrees. Pst-math
provides all those operators in a header file pst-math.pro with
wrappers pst-math.sty and pst-math.tex. In addition, sinc,
gauss, gammaln and bessel are implemented (only partially for
the latter). pst-math is designed essentially to work with pst-
plot but can be used in whatever PS code (such as pstricks
SpecialCoor ""!"", which is useful for placing labels). The
package also provides a routine SIMPSON for numerical
integration and a solver of linear equation systems."
nss-sysinit,工具,服务, System NSS Initialization," Default Operating System module that manages applications loading
NSS globally on the system. This module loads the system defined
PKCS #11 modules for NSS and chains with other NSS modules to load
any system or user configured modules."
git-svn,工具,服务, Git tools for interacting with Subversion repositories, Git tools for interacting with Subversion repositories.
mercurial,工具,服务, Mercurial -- a distributed SCM," Mercurial is a fast, lightweight source control management system designed
for efficient handling of very large distributed projects.

Quick start: http://www.selenic.com/mercurial/wiki/index.cgi/QuickStart
Tutorial: http://www.selenic.com/mercurial/wiki/index.cgi/Tutorial
Extensions: http://www.selenic.com/mercurial/wiki/index.cgi/CategoryExtension"
fuse-exfat,工具,库, Free exFAT file system implementation," This driver is the first free exFAT file system implementation with write
support. exFAT is a simple file system created by Microsoft. It is intended
to replace FAT32 removing some of it's limitations. exFAT is a standard FS
for SDXC memory cards."
texlive-filehook,工具,服务, Hooks for input files," The package provides several file hooks (AtBegin, AtEnd, ...)
for files read by \input, \include and \InputIfFileExists.
General hooks for all such files (e.g. all \include'd ones) and
file specific hooks only used for named files are provided; two
hooks are provided for the end of \included files -- one
before, and one after the final \clearpage."
tpm2-tss,工具,服务, TPM2.0 Software Stack," tpm2-tss is a software stack supporting Trusted Platform Module(TPM) 2.0 system
APIs. It sits between TPM driver and applications, providing TPM2.0 specified
APIs for applications to access TPM module through kernel TPM drivers."
awscli,工具,服务, Universal Command Line Environment for AWS," This package provides a unified
command line interface to Amazon Web Services."
postgresql,工具,服务, PostgreSQL client programs," PostgreSQL is an advanced Object-Relational database management system (DBMS).
The base postgresql package contains the client programs that you'll need to
access a PostgreSQL DBMS server, as well as HTML documentation for the whole
system.  These client programs can be located on the same machine as the
PostgreSQL server, or on a remote machine that accesses a PostgreSQL server
over a network connection.  The PostgreSQL server can be found in the
postgresql-server sub-package."
python3-wx-siplib,工具,库, SIP - Python 3/C++ Bindings Generator for wx," This is the Python 3 build of wx-siplib.


SIP is a tool for generating bindings for C++ classes so that they can be
accessed as normal Python classes. SIP takes many of its ideas from SWIG but,
because it is specifically designed for C++ and Python, is able to generate
tighter bindings. SIP is so called because it is a small SWIG.

SIP was originally designed to generate Python bindings for KDE and so has
explicit support for the signal slot mechanism used by the Qt/KDE class
libraries. However, SIP can be used to generate Python bindings for any C++
class library."
postfix,工具,服务,Postfix Mail Transport Agent ,Postfix is a Mail Transport Agent (MTA). 
texlive-lm-math,工具,其它, OpenType maths fonts for Latin Modern," Latin Modern Math is a maths companion for the Latin Modern
family of fonts, in OpenType format. For use with LuaLaTeX or
XeLaTeX, support is available from the unicode-math package."
kde-settings-plasma,工具,服务, Configuration files for plasma, Configuration files for plasma.
kf5-kio-core-libs,工具,库, Runtime libraries for KIO Core, Runtime libraries for KIO Core.
policycoreutils,工具,服务, SELinux policy core utilities," Security-enhanced Linux is a feature of the Linux庐 kernel and a number
of utilities with enhanced security functionality designed to add
mandatory access controls to Linux.  The Security-enhanced Linux
kernel contains new architectural components originally developed to
improve the security of the Flask operating system. These
architectural components provide general support for the enforcement
of many kinds of mandatory access control policies, including those
based on the concepts of Type Enforcement庐, Role-based Access
Control, and Multi-level Security.

policycoreutils contains the policy core utilities that are required
for basic operation of a SELinux system.  These utilities include
load_policy to load policies, setfiles to label filesystems, newrole
to switch roles."
perl-Git,工具,服务, Perl interface to Git, Perl interface to Git.
plasma-breeze-common,工具,服务, Common files shared between KDE 4 and Plasma 5 versions of the Breeze style, Common files shared between KDE 4 and Plasma 5 versions of the Breeze style.
python36,工具,库, Interpreter of the Python programming language," Python is an accessible, high-level, dynamically typed, interpreted programming
language, designed with an emphasis on code readibility.
It includes an extensive standard library, and has a vast ecosystem of
third-party libraries.

The python36 package provides the ""python3.6"" executable: the reference
interpreter for the Python language, version 3.
The package also installs the ""python3"" executable which is user configurable
using the ""alternatives --config python3"" command.
For the unversioned ""python"" command, see manual page ""unversioned-python"".

The python36-devel package contains files for dovelopment of Python application
and the python36-debug is helpful for debugging.

Packages containing additional libraries for Python 3.6 are generally named
with the ""python3-"" prefix."
virt-dib,工具,服务, Safe and secure diskimage-builder replacement," Virt-dib is a safe and secure alternative to the OpenStack
diskimage-builder command.  It is compatible with most
diskimage-builder elements."
ipa-common,工具,服务, Common files used by IPA," IPA is an integrated solution to provide centrally managed Identity (users,
hosts, services), Authentication (SSO, 2FA), and Authorization
(host access control, SELinux user roles, services). The solution provides
features for further integration with Linux based clients (SUDO, automount)
and integration with Active Directory based infrastructures (Trusts).
If you are using IPA, you need to install this package."
fcitx-qw,工具,库, Quwei Engine for Fcitx, This package contains Quwei engine for Fcitx.
gcc-toolset-10-gcc-gfortran,工具,服务, Fortran support for GCC 10," The gcc-toolset-10-gcc-gfortran package provides support for compiling Fortran
programs with the GNU Compiler Collection."
maven-parent,工具,库, Apache Maven parent POM, Apache Maven parent POM file used by other Maven projects.
p7zip-plugins,工具,服务, Additional plugins for p7zip," Additional plugins that can be used with 7z to extend its abilities.
This package contains also a virtual file system for Midnight Commander."
OpenIPMI-lanserv,工具,库,Emulates an IPMI network listener ,This package contains a network IPMI listener. 
vala,工具,库, A modern programming language for GNOME," Vala is a new programming language that aims to bring modern programming
language features to GNOME developers without imposing any additional
runtime requirements and without using a different ABI compared to
applications and libraries written in C.

valac, the Vala compiler, is a self-hosting compiler that translates
Vala source code into C source and header files. It uses the GObject
type system to create classes and interfaces declared in the Vala source
code. It's also planned to generate GIDL files when gobject-
introspection is ready.

The syntax of Vala is similar to C#, modified to better fit the GObject
type system."
abrt-addon-ccpp,工具,库, abrt's C/C++ addon, This package contains abrt's C/C++ analyzer plugin.
maven-plugin-build-helper,工具,库, Build Helper Maven Plugin," This plugin contains various small independent goals to assist with
Maven build lifecycle."
numatop,工具,服务,Memory access locality characterization and analysis ,"NumaTOP is an observation tool for runtime memory locality characterization and
analysis of processes and threads running on a NUMA system. It helps the user
characterize the NUMA behavior of processes and threads and identify where the
NUMA-related performance bottlenecks reside.

NumaTOP supports the Intel Xeon processors and PowerPC processors. "
gnome-terminal-nautilus,工具,服务, GNOME Terminal extension for Nautilus," This package provides a Nautilus extension that adds the 'Open in Terminal'
option to the right-click context menu in Nautilus."
osbuild-composer-worker,工具,服务, The worker for osbuild-composer, The worker for osbuild-composer
java-11-alibaba-dragonwell-jmods,工具,服务, Alibaba Dragonwell11 jmods, Alibaba Dragonwell11 jmods
apr-util-sqlite,工具,库, APR utility library SQLite DBD driver," This package provides the SQLite driver for the apr-util DBD
(database abstraction) interface."
maven-failsafe-plugin,工具,服务, Maven plugin for running integration tests," The Failsafe Plugin is designed to run integration tests while the
Surefire Plugins is designed to run unit. The name (failsafe) was
chosen both because it is a synonym of surefire and because it implies
that when it fails, it does so in a safe way.

If you use the Surefire Plugin for running tests, then when you have a
test failure, the build will stop at the integration-test phase and
your integration test environment will not have been torn down
correctly.

The Failsafe Plugin is used during the integration-test and verify
phases of the build lifecycle to execute the integration tests of an
application. The Failsafe Plugin will not fail the build during the
integration-test phase thus enabling the post-integration-test phase
to execute."
yelp,工具,服务, Help browser for the GNOME desktop," Yelp is the help browser for the GNOME desktop. It is designed
to help you browse all the documentation on your system in
one central tool, including traditional man pages, info pages and
documentation written in DocBook."
texlive-rsfs,工具,其它, Ralph Smith's Formal Script font," The fonts provide uppercase 'formal' script letters for use as
symbols in scientific and mathematical typesetting (in contrast
to the informal script fonts such as that used for the
'calligraphic' symbols in the TeX maths symbol font). The fonts
are provided as MetaFont source, and as derived Adobe Type 1
format. LaTeX support, for using these fonts in mathematics, is
available via one of the packages calrsfs and mathrsfs."
nbdkit-tar-plugin,工具,服务, Tar archive plugin for nbdkit, This package is a tar archive plugin for nbdkit.
texlive-philokalia,工具,其它, A font to typeset the Philokalia Books," The philokalia package has been designed to ease the use of the
Philokalia-Regular OpenType font with XeLaTeX. The font started
as a project to digitize the typeface used to typeset the
Philokalia books."
dyninst-testsuite,工具,服务, Programs for testing Dyninst," dyninst-testsuite includes the test harness and target programs for
making sure that dyninst works properly."
mingw32-gcc-c++,工具,服务, MinGW Windows cross-compiler for C++ for the win32 target, MinGW Windows cross-compiler for C++ for the win32 target.
texlive-capt-of,工具,服务, Captions on more than floats," Defines a command \captionof for putting a caption to something
that's not a float. Note that the caption package includes a
\captionof command that is an extension of that provided by
this package."
ghostscript-tools-printing,工具,服务, Ghostscript's printing utilities," This package provides utilities for formatting and printing text files using
either Ghostscript, or BubbleJet, DeskJet, DeskJet 500, and LaserJet printers.

It also provides the utility 'pphs', which is useful for printing of Primary
Hint Stream of a linearized PDF file."
expect,工具,服务, A program-script interaction and testing utility," Expect is a tcl application for automating and testing
interactive applications such as telnet, ftp, passwd, fsck,
rlogin, tip, etc. Expect makes it easy for a script to
control another program and interact with it.

This package contains expect and some scripts that use it."
osbuild-composer-core,工具,服务, The core osbuild-composer binary, The core osbuild-composer binary. This is suitable both for spawning in containers and by systemd.
gtk-vnc2,工具,服务, A GTK3 widget for VNC clients," gtk-vnc is a VNC viewer widget for GTK3. It is built using coroutines
allowing it to be completely asynchronous while remaining single threaded."
maven-openjdk11,工具,库, OpenJDK 11 binding for Maven, Configures Maven to run with OpenJDK 11.
texlive-filecontents,工具,库, Extended filecontents and filecontents* environments," LaTeX2e's filecontents and filecontents* environments enable a
LaTeX source file to generate external files as it runs through
LaTeX. However, there are two limitations of these
environments: they refuse to overwrite existing files, and they
can only be used in the preamble of a document. The
filecontents package removes these limitations, letting you
overwrite existing files and letting you use
filecontents/filecontents* anywhere."
maven-local,工具,服务, Macros and scripts for Maven packaging support, This package provides macros and scripts to support packaging Maven artifacts.
rust-debugger-common,工具,服务, Common debugger pretty printers for Rust, This package includes the common functionality for rust-gdb and rust-lldb.
mingw64-cpp,工具,服务, MinGW Windows cross-C Preprocessor for the win64 target., MinGW Windows cross-C Preprocessor for the win64 target
systemtap-runtime-virtguest,工具,服务, Systemtap Cross-VM Instrumentation - guest," This package installs the services necessary on a virtual machine for a
systemtap-runtime-virthost machine to execute systemtap scripts."
fdo-client,工具,服务, FDO Client implementation, FDO Client implementation
texlive-mflogo-font,工具,其它, Metafont logo font," These fonts were created in Metafont by Knuth, for his own
publications. At some stage, the letters 'P' and 'S' were
added, so that the MetaPost logo could also be expressed. The
fonts were originally issued (of course) as Metafont source;
they have since been autotraced and reissued in Adobe Type 1
format by Taco Hoekwater."
ibus-table-chinese-yong,工具,服务, YongMa input method, YongMa input method.
cloud-utils-growpart,工具,服务, Script for growing a partition," This package provides the growpart script for growing a partition. It is
primarily used in cloud images in conjunction with the dracut-modules-growroot
package to grow the root partition on first boot."
onboard,工具,服务, On-screen keyboard for TabletPC and mobility impaired users (Xorg only)," Onboard is an onscreen keyboard useful for everybody that cannot use a
hardware keyboard; for example TabletPC users, mobility impaired users...

It has been designed with simplicity in mind and can be used right away
without the need of any configuration, as it can read the keyboard layout
from the X server."
maven-file-management,工具,服务, Maven File Management API, Provides a component for plugins to easily resolve project dependencies.
nano,工具,服务,A small text editor ,GNU nano is a small and friendly text editor. 
clevis-luks,工具,服务, LUKS integration for clevis," LUKS integration for clevis. This package allows you to bind a LUKS
volume to a clevis unlocking policy. For automated unlocking, an unlocker
will also be required. See, for example, clevis-dracut and clevis-udisks2."
