idx,name,y_true,y_predict,feature
52,apache-commons-logging,其它,服务,abstraction addition allow apache basic choose commons component developer difference implementation interface logging mean number org orient package particular provide runtime simple small standalone user want wrapper
53,apache-commons-net,其它,其它,abstraction access command develop internet java level library like originally protocol provide purpose suite support time version
54,appstream-data,库,其它,center distribution gnome metadata package provide require software specific
55,apr,库,服务,apache data form free include layer library operate portable possible provide routine runtime structure win32
56,apr-util,工具,工具,abstraction additional apache berkeley contain crypto data database driver free include interface ldap library mysql openssl package parsing portable postgresql provide routine runtime structure support util utility
57,arpwatch,工具,服务,address automatically build certain change contain database device email ethernet install ip monitor monitoring need network package pair report tool track traffic utility
58,asciidoc,工具,工具,base command docbook document file format generation html markup page short text translate unix write
59,aspell,工具,工具,checker come design dictionary english enhancement feature good handle include independent language library main memory microsoft open possible process replace shared spell technical word
60,aspell-en,工具,库,dictionary english following list provides word
61,at,工具,服务,allows command control drop execute file input install instead level load need note oriented package particular read shell specify standard time tool user utility
62,at-spi2-atk,工具,工具,access allows application base based break bridge bus completely control expose gtk include interact interface internals major module package previous protocol query reader screen script technology tools transport version
63,at-spi2-core,工具,服务,access allows application based break bus completely control daemon definition expose gtk interact interface internals major previous protocol query reader screen script technology tools transport version
64,atk,库,工具,alternative application device graphical input interface interfaces library provide reader screen support tool toolkit user
65,atkmm,库,库,callback class combine complex comprehensive create extensible freely include interface library provide quickly user widget
66,atlas,工具,库,apply architecture automatically base binary bridge build compile configuration contain documentation efficient good hardware implementation information interface libraries library linear make necessary obtain order package performance portable present project provide routine software source specific technique time variety
67,attr,工具,工具,attribute command compatible contain dynamic extend filesystem function library manage manipulate object package particular provide support tool utilities
68,audit,工具,服务,application binding configure contain database directory dynamic event facility forward framework generate interface kernel later library libs like linux machine management need package plugin plugins provide python3 real record remote search server service space store subsystem thing time tool user utility
69,augeas,服务,服务,change comment configuration control definition edit expose file format hard libraries library make parse public read structure transformation tree work write
70,authselect,工具,工具,administrator approach authentication build case command common configuration configure design different feature file instead library line package profile replacement ship source stack support test time tool use utility
71,autoconf,工具,工具,allow automatically build code configurable configuration configure create develop end generated generation instal install like need note option package portable programmer require script shell software source specify tool user using various
72,autoconf-archive,库,其它,archive cause collection free friendly internet macro software
73,autofs,服务,服务,automatically daemon filesystems include later mount network tool
74,autogen,工具,库,base command consist document eliminate library line option parser parsing powerful process template time
75,automake,工具,工具,ability automatically compliant create develop file generate install like software standard standards tool
76,autotrace,工具,工具,bitmap convert format graphic include input output postscript produce program supported utility vector
77,avahi,服务,服务,able address application automatic binding computer configuration contain convenient daemon discovery dynamic easy facilitate file glib gobject implement intend ipv4 kind libraries library libs link local mean need network package people plug primarily print printer program protocol python3 range run server service share technology time view wrapper
78,awscli,工具,其它,command environment interface line package provide services unified universal
79,babel,工具,库,access application build common data date display gettext interface library locale major message number provide python repository tool various work
80,babeltrace,工具,工具,allow common conversion converter create format library plugin project provide read trace write
81,babl,库,库,buffer conversion creation dynamic exist facilitate format help image library provide store type
82,bacula,工具,工具,allow alternative architecture backup base basic client command common computer console contain daemon data device different drive file library line manage management network package program receive script select server storage tape write
83,baobab,工具,工具,able analyzer auto change device directory filesystem graphical home include make order real representation scan size specific time tree user
84,basesystem,服务,服务,basic component define example installation order package remove simple
85,bash,工具,服务,bash command compatible feature interpreter language modification script shell useful
86,bash-completion,工具,库,advantage bash collection completion feature function shell
87,bc,工具,工具,arbitrary arithmetic base capability handling include install interactive language like mode need number package precision processing stack text
88,bcc,工具,其它,analysis berkeley binding collection command compiler control create easy efficient example extend feature include instrumentation kernel know line linux make manipulation network packet performance program python python3 suit task tool toolkit trace traffic useful wrapper write
89,bind,服务,服务,application berkeley bind build contain domain export implementation internet library libs package version
90,bind9.16,服务,服务,address application based berkeley bind code collection contain contains domain environment file host implementation include information install internet libraries library license need network operate package program properly provide query resolve resolver routine runtime server suite tool tree utilities utility utils verify version
91,binutils,工具,工具,address archive binary collection content convert create data detailed display extract family file generate graph include index information line list modify object profile section size string strip symbol translate utility
92,biosdevname,工具,服务,argument device directly form helper kernel label necessary return simple udev
93,bison,库,工具,able available binary change compatible complex contain context convert correctly depend description develop development ensure file free general generate generated generator grammar information install know language manual need package packages parse parser program programming purpose range runtime section simple support wide work write
94,bitmap-fonts,其它,服务,bitmap compatibility contain convert design encode family file font fonts instal intend location meta native number package provide select terminal xorg
95,blktrace,工具,工具,block collect data detailed event format include information install kernel layer linux mechanism need operation package pattern perform provide queue request space trace user utilities utility
96,bluez,工具,服务,adapter application automatically configuration connect contain content daemon device example exchange file function include instal install keyboard libraries like make manual mobile mode mouse need note object package pair regular require rule script share ship start support switch udev utilities utility want work
97,blur-effect,库,库,draw graphic hardware library pretty
98,bogofilter,工具,库,algorithm analysis berkeley check code design directly email fast filter good include input list mail message mode normal operation process return site speed standard status text word
99,bolt,服务,服务,automatically bus command connect control daemon database device different introduce line list local manage manager mode perform remove require security signal store task tool
100,boom-boot,工具,工具,boot compatible configuration entry file function integration library linux loader manage manager module package patch project provide python3 require script specification support systemd tool
101,boost,库,库,additional advanced allow application atomic base buffer callback class code command compiler component concept configurable configuration container context copy core data date define developer directory draft easy entry execution exist expression extend extension facility feature file filesystem filter flexible framework free function functionality future generic graph handling highly implement implementation include inclusion individual interface known language late library line little locale logging long make manage manipulate memory method micro multiple obtain offer operate operation option order pair path point portable present program programming provide public query random range reference regular require run runtime separate serialization signal single sort source specific standard standards stream style subroutine suitable support switch template thread time tool type unicode useful user utility value variable wide work
102,booth,工具,其它,cluster core distribute executables facilitate file locate location manage manager multi resource site support
103,bpftrace,工具,其它,available backend berkeley bytecode capability compile dynamic enhance exist filter high interact kernel language level linux make packet script trace user
104,brasero,工具,服务,application contain desktop easy extension gnome libraries library libs nautilus package runtime share simple
105,breeze-icon-theme,其它,其它,file icon resource theme
106,brltty,工具,库,access application background bind binding complete console daemon directly display documentation dracut drive driver functionality install interface java linux mode module package process programming provide python run screen support text time unix
107,brotli,库,工具,algorithm available best combination compress compression context currently data general generic lossless method modern offer order purpose similar speed variant
108,bubblewrap,库,服务,binary container core engine execution kernel tool user usr work
109,byteman,工具,工具,access agent allow application based bytecode code contain data different documentation execute extra include java javadoc load method need original package private program remove simplify source start test tool trace want
110,byzanz,工具,工具,command desktop ease format image include line optionally record sound tool video
111,bzip2,工具,库,application available benefit best capability compress compression data decompression fast faster file format free freely high install libraries need quality speed technique time utility
112,c-ares,库,库,asynchronous fork library operation perform request resolve write
113,c2esp,库,服务,driver filter printer
114,ca-certificates,工具,其它,bundle certificate choose contain foundation internet mozilla package root
115,cachefilesd,服务,服务,cache caching daemon directory disk file local manage management network persistent space user
116,cairo,库,库,advantage available binding buffer cairo consistent contain currently design display file functionality gnome gobject graphic hardware high image include integrate library make medium memory object output package postscript print produce provide quality support target window
117,cairomm,库,库,cairo developer familiar graphic include interface library make offer power standard template
118,cdparanoia,库,库,ability application atomic audio contain data digital directly disk drive dynamic extra feature file format frame good handle hardware include instead libraries library libs like linear need package pipe read reading sample stream tool utility variety write
119,cdrdao,工具,库,allow audio base complete content control description disk mode pre record single step track write
120,cdrkit,库,库,able allow application audio binary block boot capable command communicate contain correspond create data device different digital directory drive error file form format fully generate host human image include install library line medium message multi need package player pre program provide rate read readable record save scsi size sound split suitable support tree usually utility work write
121,celt051,库,库,audio codec communication design file format high low mean normal package parallel particular quality rename require special speech stable symbol traditional transform version
122,ceph,服务,服务,access allow application block client cluster develop device distribute distributed file interface library like manage multiple object reliable shared simple storage store strip
123,certmonger,工具,服务,certificate client monitor primarily service status
124,chan,工具,库,available buffer channel implementation pure
125,check,工具,工具,address assertion cause check code define developer editor error failure feature framework interface little output separate signal simple source space test unit
126,checkpolicy,工具,服务,access base based building compiler component concept contain control design develop enhanced feature functionality general improve include kernel kind level linux multi number operating originally package policy provide require role security selinux support type utility
127,cheese,工具,服务,application apply capture contain display effect gnome graphical interface library need package video want widget
128,chkconfig,工具,工具,administrator basic command configure current directly edit information instead interface line link maintain manipulate page provide query service simple specify start tool update utility various
129,chrome-gnome-shell,工具,其它,browser capable extension gnome google host http integration manage messaging native org provide repository shell support
130,chrony,服务,服务,client computer implementation input keyboard manual network operate protocol provide reference server service time
131,chrpath,工具,其它,allow compile compiled currently dynamic library load modify path program remove support
132,cifs-utils,工具,其它,able allow authentication automatically client contain deploy file filesystem kernel linux login machine manage microsoft module mount need option package password protocol provide purpose session share standard support tool user utilities widely windows work
133,cim-schema,服务,服务,actual common consist define description enterprise environment http information integration management model network org provide schema specification www
134,cjose,库,库,nannan
135,clang,其它,其它,nannan
136,cldr-emoji-annotation,工具,工具,annotation file language package provide
137,clevis,工具,库,allow automate automatic automatically basic bind block boot building commonly data desktop device directly dracut early enable encrypt encryption environment example framework gnome integration like package policy provide require root support systemd
138,cloud-init,其它,库,cloud install instance need retrieve script special user various
139,clucene,工具,工具,alternative analyzer apache bring contain core date engine functionality high http java language module org popular port search similar specific speed text version
140,clufter,工具,服务,additional built capable cluster command common compiled configuration contain conversion data experimental extra file filter format framework generic include interface internal library line offer package plugin plugins primarily process product python3 reusable serve specific stack step target tool variety
141,clutter,库,服务,application center create example fast graphical interface library medium open rich software source type usage user
142,clutter-gst2,库,其它,create enable fast graphical gstreamer integration interface library open rich software source user
143,clutter-gst3,库,其它,create enable fast graphical gstreamer integration interface library open rich software source user
144,clutter-gtk,库,库,allow application basic embed gtk inside library widget
145,cmake,工具,库,base code common compilation compiler complex configuration contain control cross data directory environment file files generation gui independent macro make module native package platform possible process quite require simple software support template
146,cockpit,库,服务,authentication base bridge browser card certificate client command component configuration configure console contain dbus enable instal interactive interface line linux network offer package report selinux server service session shell smart user
147,cockpit-appstream,库,其它,archive component create instal install integration interface load machine manage metric package read storage support update user virt virtual
148,cockpit-composer,库,其它,cloud custom deploy frontend generate image integrate suitable
149,cockpit-session-recording,库,库,allow component configuration generate module provide record session terminal view
150,codemodel,库,其它,code compiler file generate generator java library program project provide schema source
151,cogl,库,库,able advantage apis backends component design developer different draw easy extension future good graphic hardware help implement implementation library like machine make mean need open opengl option place pretty provide render single small software source specification state step style utility write
152,color-filesystem,库,其它,color directory filesystem layout package provide required store used
153,colord,服务,服务,color context daemon device level library profile
154,colord-gtk,库,库,additional functionality gtk library provide require support
155,compat-libtiff3,库,其它,compatibility current file format image library manipulate package provide version
156,conntrack-tools,工具,服务,addition available cluster collect command connection contain currently daemon delete deploy dump event high highly inspect interact interface kernel line linux list maintain manipulate message monitor multiple package program search selection setup state statistic subsystem table tools track userspace using
157,container-exception-logger,工具,工具,able container design exception host input inside logging tool
158,containerd,服务,服务,available complete container daemon execution host image level linux low manage network open reliable runtime standard storage test transfer windows
159,convmv,工具,工具,contain convert encoding package tool utf
160,copy-jdk-configs,工具,工具,archive configuration create file script transfer update utility
161,coreutils,工具,工具,basic binary combination common commonly component core documentation include optional package script shell single tool translation utility utils
162,corosync,库,库,cluster contain engine libraries library package
163,corosync-qdevice,服务,服务,certificate cluster contain create daemon engine network package script
164,cpio,工具,服务,access archive automatically binary byte collection compatible contain copy create default different disk extract file following format information install kind machine manage need order pipe plus posix program read support tape
165,cppcheck,工具,库,analysis code compiler detect error goal normally primarily real static syntax tool type unlike zero
166,cppunit,工具,库,automatic base framework output port test testing unit
167,cracklib,库,工具,actually appropriate certain check checking choose contain creation determine dictionary easy entry exist function generate include instal install library match necessary need normally oriented package particular passwd password pattern perform program purpose replacement secure security share standard test user usr utility want word
168,crash,工具,工具,analysis core create dump kernel linux live offer package patch self suite tool utility
169,crash-gcore-command,工具,其它,command core create dump extension file kernel module space task user utility
170,crash-ptdump-command,工具,库,buffer decode extension facility generate intel module processor retrieve trace utility
171,crash-trace-command,工具,库,command data extension module read trace utility
172,crda,服务,服务,daemon database kernel network networking order package provide rule stack world
173,createrepo_c,工具,工具,application binding common directory easy generate implementation libraries library maintain manipulation metadata package python repository utility
174,cronie,服务,服务,ability allow arbitrary configuration contain daemon default enhancement execute execution extra feature fork good like multiple original power program regular related resource security selinux setting share simple specify standard style time tool unix using utility
175,crontabs,工具,工具,basic check command contains daemon directory execute execution file function handle instal install mainly need package particular program root
176,crypto-policies,工具,工具,apply base built configuration crypto cryptographic custom define definition enable file library mode package policy pre provide setup simple switch tool update various wide
177,cryptsetup,工具,工具,contain disk encrypt encryption kernel library module package share utility
178,cscope,工具,工具,allow base code file function general individual large list macro match perform plain return search select source text tool tree user variable
179,ctags,工具,工具,code construct contain cross definition easy editor emacs external file form function generate header human improve include index information inside install language list locate macro make method object output print programming readable reference select source style support text tool type utility value variable various
180,culmus-fonts,其它,服务,common consist contain display file font fonts package project
181,cups,服务,服务,application berkeley command develop interface layer library libs line need operate package portable printing provide solution standard unix user vendor
182,cups-filters,库,库,addition additional backends contain contains core develop distribution especially filter introduce library maintain package printing provide software
183,cups-pk-helper,库,其它,application available config configuration control helper interface make printer
184,curl,工具,工具,authentication base basic build certificate client come command compare data dependency easy feature file form free http instal installation kerberos ldap library limited line minimal package password post proxy remote replacement require run server small support syntax time tool transfer use useful user utility
185,cyrus-imapd,库,工具,access administration advantage allow base calendar compatible connection contain contains control convert database design email enterprise environment file filesystem high implementation instal internal internet large list mail message multiple node normally open package performance permit private program protocol provide read scalable server small software specification standards storage store support technology tool user utilities utility utils version wide write
186,cyrus-sasl,库,库,access application authentication based commonly connection contain contains directory implementation kerberos layer ldap library login method need package plain plugin plugins protocol security server share shared simple store support
187,dav1d,库,工具,cross decoder file focus library open platform source speed
188,dbus,其它,服务,access application bus common configuration contain dbus facility file implementation interact libraries library login message messaging package provide reference send service session setup tools user utilities utility wide
189,dbus-c++,库,库,attempt binding bus contain dbus glib integration library native package provide
190,dbus-glib,库,库,abstraction binding bus glib integrate library loop main standard thread
191,dbus-python,库,服务,binding bus python3
192,dbusmenu-qt,其它,库,application dbus export implementation import library make menu possible protocol provide
193,dbxtool,工具,工具,boot contain package secure update
194,dconf,工具,服务,backend configuration glib level low main provide purpose
195,dconf-editor,工具,服务,configuration database edit editor graphical tool
196,dcraw,工具,库,camera command contain data decode digital download image line package tool
197,dde,其它,其它,deepin desktop environment
198,dde-account-faces,其它,其它,account deepin linux
199,dde-api,库,服务,daemon
200,dde-calendar,其它,其它,calendar smart thing
201,dde-clipboard,其它,库,good include integration multiple platform plugins provide theme
202,dde-control-center,其它,其它,center control deepin linux
203,dde-daemon,其它,其它,daemon handle session setting
204,dde-device-formatter,其它,其它,block create device file graphical interface simple
205,dde-dock,其它,其它,deepin desktop environment module plugin
206,dde-file-manager,其它,其它,deepin desktop environment file library manager module plugin
207,dde-kwin,其它,其它,configuration deepin desktop environment package provide
208,dde-launcher,其它,其它,desktop environment module
209,dde-network-utils,其它,其它,deepin desktop environment network utils
210,dde-polkit-agent,其它,其它,agent deepin desktop environment
211,dde-printer,其它,其它,manage manager printer tool
212,dde-qt-dbus-factory,其它,其它,auto code dbus generated repository store
213,dde-qt5integration,其它,库,good include integration multiple platform plugins provide theme
214,dde-qt5platform-plugins,其它,库,platform plugins
215,dde-server-industry-config,其它,服务,configuration desktop file server special version
216,dde-session-shell,其它,其它,deepin desktop environment module session shell
217,dde-session-ui,其它,其它,deepin desktop display end environment include interface lock login module power project screen service session sub switch tool user
218,deepin-anything,其它,库,like really
219,deepin-authenticate,其它,其它,authentication design interface method order used
220,deepin-boot-maker,其它,其它,drive file image medium simple tool write
221,deepin-calculator,其它,其它,easy user
222,deepin-compressor,其它,其它,application archive create extract fast lightweight
223,deepin-default-settings,其它,其它,deepin default environment file icon include package page setting
224,deepin-desktop-base,其它,其它,base deepin desktop file server
225,deepin-desktop-schemas,其它,其它,collection component contain deepin desktop schema setting share various wide
226,deepin-devicemanager,其它,工具,device hardware information manage manager tool view
227,deepin-diskmanager,其它,工具,disk management tool utility
228,deepin-editor,其它,其它,deepin editor linux simple
229,deepin-fcitxconfigtool-plugin,其它,工具,core currently desktop easily extension framework input light like linux method native provide requirement support unix
230,deepin-font-manager,其它,其它,deepin file font function install manager user
231,deepin-gettext-tools,其它,其它,accord convert deepin desktop file function generate gettext handle policy scan tool tools translation update wrapper
232,deepin-gtk-theme,其它,其它,deepin theme
233,deepin-icon-theme,其它,其它,deepin desktop environment
234,deepin-image-viewer,其它,其它,deepin image viewer
235,deepin-log-viewer,其它,工具,tool useful view viewer
236,deepin-manual,其它,库,application description design function help manual operating provide specific user
237,deepin-menu,其它,其它,build deepin menu service
238,deepin-picker,其它,其它,color deepin tool
239,deepin-pw-check,其它,其它,authentication check configuration design interface manager method order password used
240,deepin-reader,其它,其它,annotation reader simple support
241,deepin-screen-recorder,其它,其它,deepin screen
242,deepin-shortcut-viewer,其它,其它,data deepin display json pass program viewer window
243,deepin-sound-theme,其它,其它,binding contain deepin generate gobject golang package sound static theme
244,deepin-system-monitor,其它,其它,friendly monitor user
245,deepin-terminal,其它,其它,application built console deepin default emulator enabled library share terminal unicode widget
246,deepin-turbo,其它,其它,deepin derive project
247,deepin-wallpapers,其它,其它,deepin provide
248,dejagnu,工具,工具,allow base development easy expect format framework host integrate make output portable program purpose software target test write
249,dejavu-fonts,其它,其它,base character common consist development file font maintain open original package process provide purpose range release sans serif style variable version width
250,desktop-file-utils,工具,其它,application check contain desktop directory file freedesktop gnome http inclusion install manipulate menu optionally org package process specification standard standards utilities validate www
251,devhelp,工具,工具,application browser contain desktop documentation embed generate gnome gtk library package work
252,device-mapper-multipath,工具,其它,checker contain creation device fail internal kernel library libs manage manager mapper module package partition path provide scan share shared thing tool tools update
253,device-mapper-persistent-data,库,工具,cache check contains data device dump include manage mapper metadata persistent restore target tool tools
254,dhcp,服务,服务,address agent allow client common configuration contain daemon device dynamic easy file host individual information large library make network package protocol provide provides purpose script server share shared
255,dialog,库,工具,allow contain create dialog following implement info input install interface like menu message mode script shell text utility
256,diffstat,工具,工具,base change command commonly compare complex diff display file install large line modification need output patch program provide read statistic utility
257,diffutils,工具,工具,change character collection command common compare contain diff difference file include independent install interactively line make need number original people produce text utility warning
258,ding-libs,库,库,access achieve array basic collect collection config data dynamic dynamically easy file filesystem format function hash library manipulate object parser path process property reference serialization storage structure table time type utilities utility
259,disomaster,工具,库,class library manipulate package provide wrapper
260,djvulibre,工具,工具,browser client content decoder digital display distribute document faster file format free high image implementation include jpeg library look package platform plugin render rendering replace resolution resource screen separate simple software sub utility viewer
261,dleyna-connector-dbus,服务,服务,bus service
262,dleyna-core,库,库,abstraction apis communicate device error function high level library management provide setting task utilities utility
263,dleyna-renderer,服务,服务,bus client digital discover interact manipulate media service
264,dleyna-server,服务,服务,bus client digital discover interact manipulate media service
265,dlm,库,库,application contain library need package
266,dmidecode,工具,库,accord data depend hardware include information level list memory model module number parallel port report serial socket standard status tool typically usage version
267,dnf,工具,服务,allow apply automate common configuration data download environment file group interface manage manager module package python support systemd unit user utility
268,dnf-plugins-core,工具,其它,action allow command compatibility complete config core debug define download enhance file implementation install interface layer lock manager package plugin plugins post provide python shell supply update utils version
269,dnssec-trigger,工具,服务,able base case change configuration create current daemon dialog dynamic input local need network package perform performs probe provide resolver result script server state test tool user validate validation window
270,docbook-dtds,库,工具,compliant contain definition develop docbook document documentation manual package page sgml syntax technical text type version xml
271,docbook-style-dsssl,库,工具,allow convert customizable docbook document example format highly html modular online postscript print
272,docbook-style-xsl,库,工具,allow customizable docbook document format highly html transform
273,docbook-utils,工具,工具,compare contain conversion docbook document easy example file format html manage package postscript script sgml shell
274,docbook2X,工具,工具,convert docbook document page
275,docker,其它,服务,application apps backend binary block build building client cloud compute container daemon database depend deploy engine framework great hardware instance language large lightweight make mean open packaging particular platform product provider related require scale service ship source stack utility
276,dos2unix,工具,工具,convert converter file format line text unix
277,dosfstools,工具,工具,check drive filesystems hard include linux make package utilities utility
278,dotconf,库,其它,configuration file handle libraries library parse
279,dotnet,服务,服务,application build collection command console contain core create cross development fast focus framework high host include library lightweight line linux machine micro modular need particularly performance platform publish resolve resolver right runtime select services software version virtual windows work
280,dotnet3.0,服务,服务,allow application build collection command compile console contain core create cross developer development fast focus framework high host include library lightweight line linux machine micro microsoft modular need net pack package particularly performance platform provide publish resolve resolver right runtime select services software target template version virtual windows work
