name,label,predict,summary,description
custodia,应用,系统," A service to manage, retrieve and store secrets for other processes"," A service to manage, retrieve and store secrets for other processes


Custodia is a Secrets Service Provider, it stores or proxies access to
keys, password, and secret material in general. Custodia is built to
use the HTTP protocol and a RESTful API as an IPC mechanism over a local
Unix Socket. It can also be exposed to a network via a Reverse Proxy
service assuming proper authentication and header validation is
implemented in the Proxy.

Custodia is modular, the configuration file controls how authentication,
authorization, storage and API plugins are combined and exposed."
cyrus-sasl,应用,系统,The Cyrus SASL library ,"The cyrus-sasl package contains the Cyrus implementation of SASL.
SASL is the Simple Authentication and Security Layer, a method for
adding authentication support to connection-based protocols. "
dbus-common,核心,系统, D-BUS message bus configuration," The dbus-common package provides the configuration and setup files for D-Bus
implementations to provide a System and User Message Bus."
dbus-daemon,核心,系统, D-BUS message bus," D-BUS is a system for sending messages between applications. It is
used both for the system-wide message bus service, and as a
per-user-login-session messaging facility."
dbus-libs,核心,系统, Libraries for accessing D-BUS, This package contains lowlevel libraries for accessing D-BUS.
dbus-tools,核心,系统, D-BUS Tools and Utilities," Tools and utilities to interact with a running D-Bus Message Bus, provided by
the reference implementation."
dbus-x11,核心,应用, X11-requiring add-ons for D-BUS," D-BUS contains some tools that require Xlib to be installed, those are
in this separate package so server systems need not install X."
dbus-c++-glib,系统,应用, GLib library for dbus-c++, This package contains the GLib mainloop library for dbus-c++
deepin-anything-dkms,应用,系统," Something like everything, but nothing is really like anything...", 
dhcp-common,系统,应用," Common files used by ISC dhcp client, server and relay agent"," DHCP (Dynamic Host Configuration Protocol) is a protocol which allows
individual devices on an IP network to get their own network
configuration information (IP address, subnetmask, broadcast address,
etc.) from a DHCP server. The overall purpose of DHCP is to make it
easier to administer a large network.

This package provides common files used by dhcp and dhclient package."
diffutils,系统,应用, A GNU collection of diff utilities," Diffutils includes four utilities: diff, cmp, diff3 and sdiff. Diff
compares two files and shows the differences, line by line.  The cmp
command shows the offset and line numbers where two files differ, or
cmp can show the characters that differ between the two files.  The
diff3 command shows the differences between three files.  Diff3 can be
used when two people have made independent changes to a common
original; diff3 can produce a merged file that contains both sets of
changes and warnings about conflicts.  The sdiff command can be used
to merge two files interactively.

Install diffutils if you need to compare text files."
dleyna-connector-dbus,应用,系统, D-Bus connector for dLeyna services, D-Bus connector for dLeyna services.
dleyna-core,应用,系统, Utilities for higher level dLeyna libraries," A set of utility functions that are used by the higher level dLeyna libraries
to communicate with DLNA devices. It provides APIs for logging, error, settings
and task management, and an IPC abstraction."
dmidecode,系统,应用, Tool to analyse BIOS DMI data," dmidecode reports information about x86 & ia64 hardware as described in the
system BIOS according to the SMBIOS/DMI standard. This information
typically includes system manufacturer, model name, serial number,
BIOS version, asset tag as well as a lot of other details of varying
level of interest and reliability depending on the manufacturer.

This will often include usage status for the CPU sockets, expansion
slots (e.g. AGP, PCI, ISA) and memory module slots, and the list of
I/O ports (e.g. serial, parallel, USB)."
dnf-data,系统,应用, Common data and configuration files for DNF, Common data and configuration files for DNF
python3-dnf,系统,应用, Python 3 interface to DNF, Python 3 interface to DNF.
dnsmasq-utils,系统,应用, Utilities for manipulating DHCP server leases," Utilities that use the standard DHCP protocol to query/remove a DHCP
server's leases."
docbook5-schemas,应用,系统," Norman Walsh's schemas (DTD, Relax NG, W3C schema) for Docbook 5.X"," Docbook 5.X is a complete rewrite of Docbook in RELAX NG and not compatible
with previous Docbook versions. This package contains Relax NG , DTD and W3C
schema for Docbook 5.X. Syntax of those schemas is XML-compliant and is
developed by the OASIS consortium."
dosfstools,应用,系统,Utilities for making and checking MS-DOS FAT filesystems on Linux ,"The dosfstools package includes the mkdosfs and dosfsck utilities,
which respectively make and check MS-DOS FAT filesystems on hard
drives or on floppies. "
dwarves,应用,系统, Debugging Information Manipulation Tools (pahole & friends)," dwarves is a set of tools that use the debugging information inserted in
ELF binaries by compilers such as GCC, used by well known debuggers such as
GDB, and more recent ones such as systemtap.

Utilities in the dwarves suite include pahole, that can be used to find
alignment holes in structs and classes in languages such as C, C++, but not
limited to these.

It also extracts other information such as CPU cacheline alignment, helping
pack those structures to achieve more cache hits.

These tools can also be used to encode and read the BTF type information format
used with the Linux kernel bpf syscall, using 'pahole -J' and 'pahole -F btf'.

A diff like tool, codiff can be used to compare the effects changes in source
code generate on the resulting binaries.

Another tool is pfunct, that can be used to find all sorts of information about
functions, inlines, decisions made by the compiler about inlining, etc.

One example of pfunct usage is in the fullcircle tool, a shell that drivers
pfunct to generate compileable code out of a .o file and then build it using
gcc, with the same compiler flags, and then use codiff to make sure the
original .o file and the new one generated from debug info produces the same
debug info.

Pahole also can be used to use all this type information to pretty print raw data
according to command line directions.

Headers can have its data format described from debugging info and offsets from
it can be used to further format a number of records.

The btfdiff utility compares the output of pahole from BTF and DWARF to make
sure they produce the same results."
dyninst-static,应用,系统, Static libraries for the compiling programs with Dyninst," dyninst-static includes the static versions of the library files for
the dyninst user-space libraries and interfaces."
e2fsprogs,核心,系统," Utilities for managing ext2, ext3, and ext4 file systems"," The e2fsprogs package contains a number of utilities for creating,
checking, modifying, and correcting any inconsistencies in second,
third and fourth extended (ext2/ext3/ext4) file systems. E2fsprogs
contains e2fsck (used to repair file system inconsistencies after an
unclean shutdown), mke2fs (used to initialize a partition to contain
an empty ext2 file system), debugfs (used to examine the internal
structure of a file system, to manually repair a corrupted
file system, or to create test cases for e2fsck), tune2fs (used to
modify file system parameters), and most of the other core ext2fs
file system utilities.

You should install the e2fsprogs package if you need to manage the
performance of an ext2, ext3, or ext4 file system."
libss,核心,应用, Command line interface parsing library," This is libss, a command line interface parsing library, part of e2fsprogs.

This package includes a tool that parses a command table to generate
a simple command-line interface parser, the include files needed to
compile and use it.

It was originally inspired by the Multics SubSystem library."
efibootmgr,核心,应用,EFI Boot Manager ,"efibootmgr displays and allows the user to edit the Intel Extensible
Firmware Interface (EFI) Boot Manager variables.  Additional
information about EFI can be found at
http://developer.intel.com/technology/efi/efi.htm and http://uefi.org/. "
efi-srpm-macros,系统,应用, Common SRPM Macros for building EFI-related packages, efi-srpm-macros provides a set of SRPM macros for use in EFI-related packages.
efivar,核心,应用,Tools to manage UEFI variables ,efivar provides a simple command line interface to the UEFI variable facility. 
efivar-libs,核心,应用, Library to manage UEFI variables, Library to allow for the simple manipulation of UEFI variables.
elfutils-default-yama-scope,核心,应用, Default yama attach scope sysctl setting," Yama sysctl setting to enable default attach scope settings
enabling programs to use ptrace attach, access to
/proc/PID/{mem,personality,stack,syscall}, and the syscalls
process_vm_readv and process_vm_writev which are used for
interprocess services, communication and introspection
(like synchronisation, signaling, debugging, tracing and
profiling) of processes."
elfutils-libelf,核心,系统, Library to read and write ELF files," The elfutils-libelf package provides a DSO which allows reading and
writing ELF files on a high level.  Third party programs depend on
this package to read internals of ELF files.  The programs of the
elfutils package use it also to generate new ELF files."
elfutils-libs,核心,系统, Libraries to handle compiled objects," The elfutils-libs package contains libraries which implement DWARF, ELF,
and machine-specific ELF handling and process introspection.  These
libraries are used by the programs in the elfutils package.  The
elfutils-devel package enables building other programs using these
libraries."
epel-rpm-macros,核心,系统, Extra Packages for Enterprise Linux RPM macros," This package contains the Extra Packages for Enterprise Linux (EPEL) RPM
macros for building EPEL packages."
farstream02,应用,系统, Libraries for videoconferencing," farstream02 is a collection of GStreamer modules and libraries for
videoconferencing."
file,核心,应用, A utility for determining file types," The file command is used to identify a particular file according to the
type of data contained by the file.  File can identify many different
file types, including ELF binaries, system libraries, RPM packages, and
different graphics formats."
python3-magic,核心,系统, Python 3 bindings for the libmagic API," This package contains the Python 3 bindings to allow access to the
libmagic API. The libmagic library is also used by the familiar
file(1) command."
file-roller,系统,应用, Tool for viewing and creating archives," File Roller is an application for creating and viewing archives files,
such as tar or zip files."
filesystem,核心,系统, The basic directory layout for a Linux system," The filesystem package is one of the basic packages that is installed
on a Linux system. Filesystem contains the basic directory layout
for a Linux operating system, including the correct permissions for
the directories."
fipscheck-lib,应用,系统, Library files for fipscheck, This package contains the FIPSCheck library.
firewall-config,系统,应用, Firewall configuration application," The firewall configuration application provides an configuration interface for
firewalld."
flatpak-session-helper,应用,系统, User D-Bus service used by flatpak and others," This package contains the org.freedesktop.Flatpak user D-Bus service
that's used by flatpak and other packages."
flex,系统,应用, A tool for creating scanners (text pattern recognizers)," The flex program generates scanners.  Scanners are programs which can
recognize lexical patterns in text.  Flex takes pairs of regular
expressions and C code as input and generates a C source file as
output.  The output file is compiled and linked with a library to
produce an executable.  The executable searches through its input for
occurrences of the regular expressions.  When a match is found, it
executes the corresponding C code.  Flex was designed to work with
both Yacc and Bison, and is used by many programs as part of their
build process.

You should install flex if you are going to use your system for
application development."
fontpackages-filesystem,应用,其它, Directories used by font packages," This package contains the basic directory layout used by font packages,
including the correct permissions for the directories."
forge-parent,系统,应用, Sonatype Forge Parent Pom," Sonatype Forge is an open-source community dedicated to the creation of the
next-generation of development tools and technologies."
fribidi,应用,系统, Library implementing the Unicode Bidirectional Algorithm," A library to handle bidirectional scripts (for example Hebrew, Arabic),
so that the display is done in the proper way; while the text data itself
is always written in logical order."
fwupd,系统,应用,Firmware update daemon ,fwupd is a daemon to allow session software to update device firmware. 
fwupdate-efi,系统,应用, UEFI binaries used by libfwup, UEFI binaries used by libfwup.
gawk,核心,系统, The GNU version of the AWK text processing utility," The gawk package contains the GNU version of AWK text processing utility. AWK is
a programming language designed for text processing and typically used as a data
extraction and reporting tool.

The gawk utility can be used to do quick and easy text pattern matching,
extracting or reformatting. It is considered to be a standard Linux tool for
text processing."
libstdc++,系统,应用,GNU Standard C++ Library ,"The libstdc++ package contains a rewritten standard compliant GCC Standard
C++ Library. "
gcc-toolset-11-ltrace,应用,系统, Tracks runtime library calls from dynamically linked executables," Ltrace is a debugging program which runs a specified command until the
command exits.  While the command is executing, ltrace intercepts and
records both the dynamic library calls called by the executed process
and the signals received by the executed process.  Ltrace can also
intercept and print system calls executed by the process.

You should install ltrace if you need a sysadmin tool for tracking the
execution of processes."
gcc-toolset-9-dyninst,系统,应用, An API for Run-time Code Generation," 
Dyninst is an Application Program Interface (API) to permit the insertion of
code into a running program. The API also permits changing or removing
subroutine calls from the application program. Run-time code changes are
useful to support a variety of applications including debugging, performance
monitoring, and to support composing applications out of existing packages.
The goal of this API is to provide a machine independent interface to permit
the creation of tools and applications that use run-time code patching."
gcc-toolset-9-dyninst-testsuite,系统,应用, Programs for testing Dyninst," dyninst-testsuite includes the test harness and target programs for
making sure that dyninst works properly."
gcc-toolset-9-gdb,系统,应用," A GNU source-level debugger for C, C++, Fortran, Go and other languages"," GDB, the GNU debugger, allows you to debug programs written in C, C++,
Java, and other languages, by executing them in a controlled fashion
and printing their data."
gcc-toolset-9-systemtap-client,系统,应用, Programmable system-wide instrumentation system - client," This package contains/requires the components needed to develop
systemtap scripts, and compile them using a local systemtap-devel
or a remote systemtap-server installation, then run them using a
local or remote systemtap-runtime.  It includes script samples and
documentation, and a copy of the tapset library for reference."
gcc-toolset-9-systemtap-runtime,系统,应用, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation."
gdbm,核心,应用,A GNU set of database routines which use extensible hashing ,"Gdbm is a GNU database indexing library, including routines which use
extensible hashing.  Gdbm works in a similar way to standard UNIX dbm
routines.  Gdbm is useful for developers who write C applications and
need access to a simple and efficient database or who are building C
applications which will use such a database.

If you're a C developer and your programs need access to simple
database routines, you should install gdbm.  You'll also need to
install gdbm-devel. "
gdbm-libs,核心,应用, Libraries files for gdbm, Libraries for the Gdbm GNU database indexing library
gettext-libs,核心,应用, Libraries for gettext, This package contains libraries used internationalization support.
git-svn,应用,系统, Git tools for interacting with Subversion repositories, Git tools for interacting with Subversion repositories.
glib2-static,系统,应用, glib static, The glib2-static subpackage contains static libraries for glib2.
compat-libpthread-nonshared,核心,应用, Compatibility support for linking against libpthread_nonshared.a.," This package provides compatibility support for applications that expect
libpthread_nonshared.a to exist. The support provided is in the form of
an empty libpthread_nonshared.a that allows dynamic links to succeed.
Such applications should be adjusted to avoid linking against
libpthread_nonshared.a which is no longer used. The static library
libpthread_nonshared.a is an internal implementation detail of the C
runtime and should not be expected to exist."
glibc,核心,应用, The GNU libc libraries," The glibc package contains standard libraries which are used by
multiple programs on the system. In order to save disk space and
memory, as well as to make upgrading easier, common system code is
kept in one place and shared between programs. This particular package
contains the most important sets of shared libraries: the standard C
library and the standard math library. Without these two libraries, a
Linux system will not function."
glibc-gconv-extra,核心,应用, All iconv converter modules for glibc., This package contains all iconv converter modules built in glibc.
glibc-utils,核心,应用, Development utilities from GNU C library," The glibc-utils package contains memusage, a memory usage profiler,
mtrace, a memory leak tracer and xtrace, a function call tracer
which can be helpful during program debugging.

If unsure if you need this, don't install this package."
nscd,核心,系统,A Name Service Caching Daemon (nscd). ,"The nscd daemon caches name service lookups and can improve
performance with LDAP, and may help with DNS as well. "
gmp,核心,系统, A GNU arbitrary precision library," The gmp package contains GNU MP, a library for arbitrary precision
arithmetic, signed integers operations, rational numbers and floating
point numbers. GNU MP is designed for speed, for both small and very
large operands. GNU MP is fast because it uses fullwords as the basic
arithmetic type, it uses fast algorithms, it carefully optimizes
assembly code for many CPUs' most common inner loops, and it generally
emphasizes speed over simplicity/elegance in its operations.

Install the gmp package if you need a fast arbitrary precision
library."
gmp-c++,核心,系统,C++ bindings for the GNU MP arbitrary precision library ,Bindings for using the GNU MP arbitrary precision library in C++ applications. 
gnu-efi,系统,核心, Development Libraries and headers for EFI," This package contains development headers and libraries for developing
applications that run under EFI (Extensible Firmware Interface)."
gnupg2-smime,系统,应用,CMS encryption and signing tool and smart card support for GnuPG ,"GnuPG is GNU's tool for secure communication and data storage. This
package adds support for smart cards and S/MIME encryption and signing
to the base GnuPG package "
gnutls-c++,核心,应用, The C++ interface to GnuTLS," GnuTLS is a secure communications library implementing the SSL, TLS and DTLS
protocols and technologies around them. It provides a simple C language
application programming interface (API) to access the secure communications
protocols as well as APIs to parse and write X.509, PKCS #12, OpenPGP and
other required structures."
golang-src,应用,系统, Golang compiler source tree, Golang compiler source tree
python3-google-api-client,应用,系统, Google APIs Client Library for Python," Written by Google, this library provides a small, flexible, and powerful
Python 3 client library for accessing Google APIs."
google-gson,其它,应用, Java lib for conversion of Java objects into JSON representation," Gson is a Java library that can be used to convert a Java object into its
JSON representation. It can also be used to convert a JSON string into an
equivalent Java object. Gson can work with arbitrary Java objects including
pre-existing objects that you do not have source-code of."
gpac-static,应用,系统, Development libraries and files for gpac, Static library for gpac.
qgpgme,系统,应用, Qt API bindings/wrapper for GPGME, Qt API bindings/wrapper for GPGME.
greenboot,系统,应用, Generic Health Check Framework for systemd, Generic Health Check Framework for systemd.
grep,核心,系统, Pattern matching utilities," The GNU versions of commonly used grep utilities. Grep searches through
textual input for lines which contain a match to a specified pattern and then
prints the matching lines. GNU's grep utilities include grep, egrep and fgrep.

GNU grep is needed by many scripts, so it shall be installed on every system."
groff,核心,应用, A document formatting system," Groff is a document formatting system. Groff takes standard text and
formatting commands as input and produces formatted output. The
created documents can be shown on a display or printed on a printer.
Groff's formatting commands allow you to specify font type and size,
bold type, italic type, the number and size of columns on a page, and
more.

Groff can also be used to format man pages. If you are going to use
groff with the X Window System, you will also need to install the
groff-x11 package."
groff-base,核心,应用, Parts of the groff formatting system required to display manual pages," The groff-base package contains only necessary parts of groff formatting
system which are required to display manual pages, and the groff's default
display device (PostScript)."
gstreamer1,应用,系统, GStreamer streaming media framework runtime," GStreamer is a streaming media framework, based on graphs of filters which
operate on media data. Applications using this library can do anything
from real-time sound processing to playing videos, and just about anything
else media-related.  Its plugin-based architecture means that new data
types or processing capabilities can be added simply by installing new
plugins."
gupnp-av,系统,应用, A collection of helpers for building UPnP AV applications," GUPnP is an object-oriented open source framework for creating UPnP
devices and control points, written in C using GObject and libsoup.
The GUPnP API is intended to be easy to use, efficient and flexible.

GUPnP-AV is a collection of helpers for building AV (audio/video)
applications using GUPnP."
gvfs-afc,系统,应用, AFC support for gvfs," This package provides support for reading files on mobile devices
including phones and music players to applications using gvfs."
gzip,核心,系统, The GNU data compression program," The gzip package contains the popular GNU gzip data compression
program. Gzipped files have a .gz extension.

Gzip should be installed on your system, because it is a
very commonly used data compression program."
hdparm,应用,系统,A utility for displaying and/or setting hard disk parameters ,"Hdparm is a useful system utility for setting (E)IDE hard drive
parameters.  For example, hdparm can be used to tweak hard drive
performance and to spin down hard drives for power conservation. "
hesiod,应用,系统, Shared libraries for querying the Hesiod naming service," Hesiod is a system which uses existing DNS functionality to provide access
to databases of information that changes infrequently.  It is often used to
distribute information kept in the /etc/passwd, /etc/group, and /etc/printcap
files, among others."
hspell,应用,系统, A Hebrew spell checker," Hspell is a Hebrew SPELLer and morphological analyzer. It provides a mostly
spell-like interface (gives the list of wrong words in the input text), but can
also suggest corrections (-c). It also provides a true morphological analyzer
(-l), that prints all known meanings of a Hebrew string.
Hspell 1.4 still follows the old (pre June 2017) spelling standard of the
Academy of the Hebrew Language."
hwdata,核心,应用,Hardware identification and configuration data ,"hwdata contains various hardware identification and configuration data,
such as the pci.ids and usb.ids databases. "
hwinfo,系统,应用, Hardware information tool," hwinfo is to probe for the hardware present in the system. It can be used to
generate a system overview log which can be later used for support."
i2c-tools-perl,应用,系统, i2c tools written in Perl, A collection of tools written in perl for use with i2c devices.
libicu,系统,应用, International Components for Unicode - libraries," The International Components for Unicode (ICU) libraries provide
robust and full-featured Unicode services on a wide variety of
platforms. ICU supports the most current version of the Unicode
standard, and they provide support for supplementary Unicode
characters (needed for GB 18030 repertoire support).
As computing environments become more heterogeneous, software
portability becomes more important. ICU lets you produce the same
results across all the various platforms you support, without
sacrificing performance. It offers great flexibility to extend and
customize the supplied services."
