name,label,predict,summary,description
babel,应用,系统, Tools for internationalizing Python applications," Babel is composed of two major parts:

* tools to build and work with gettext message catalogs

* a Python interface to the CLDR (Common Locale Data Repository),
  providing access to various locale display names, localized number
  and date formatting, etc."
python2-babel,应用,系统, Library for internationalizing Python applications," Babel is composed of two major parts:

* tools to build and work with gettext message catalogs

* a Python interface to the CLDR (Common Locale Data Repository),
  providing access to various locale display names, localized number
  and date formatting, etc."
python3-babel,应用,系统, Library for internationalizing Python applications," Babel is composed of two major parts:

* tools to build and work with gettext message catalogs

* a Python interface to the CLDR (Common Locale Data Repository),
  providing access to various locale display names, localized number
  and date formatting, etc."
python38-babel,应用,系统, Library for internationalizing Python applications," Babel is composed of two major parts:

* tools to build and work with gettext message catalogs

* a Python interface to the CLDR (Common Locale Data Repository),
  providing access to various locale display names, localized number
  and date formatting, etc."
libbabeltrace,系统,应用, Common Trace Format Babel Tower," This project provides trace read and write libraries, as well as a trace
converter. A plugin can be created for any trace format to allow its conversion
to/from another trace format."
babl-devel-docs,应用,系统, Documentation for developing programs that will use babl, This package contains documentation needed for developing with babl.
basesystem,核心,应用, The skeleton package which defines a simple  system," Basesystem defines the components of a basic  system
(for example, the package installation order to use during bootstrapping).
Basesystem should be in every installation of a system, and it
should never be removed."
bind-pkcs11-libs,系统,应用, Bind libraries compiled with native PKCS#11," This is a set of BIND libraries (dns, isc) compiled with native PKCS#11
functionality."
bind-sdb,系统,应用, BIND server with database backends and DLZ support," BIND (Berkeley Internet Name Domain) is an implementation of the DNS
(Domain Name System) protocols. BIND includes a DNS server (named-sdb)
which has compiled-in SDB (Simplified Database Backend) which includes
support for using alternative Zone Databases stored in an LDAP server
(ldapdb), a postgreSQL database (pgsqldb), an sqlite database (sqlitedb),
or in the filesystem (dirdb), in addition to the standard in-memory RBT
(Red Black Tree) zone database. It also includes support for DLZ
(Dynamic Loadable Zones)"
binutils,核心,系统, A GNU collection of binary utilities," Binutils is a collection of binary utilities, including ar (for
creating, modifying and extracting from archives), as (a family of GNU
assemblers), gprof (for displaying call graph profile data), ld (the
GNU linker), nm (for listing symbols from object files), objcopy (for
copying and translating object files), objdump (for displaying
information from object files), ranlib (for generating an index for
the contents of an archive), readelf (for displaying detailed
information about binary files), size (for listing the section sizes
of an object or archive file), strings (for listing printable strings
from files), strip (for discarding symbols), and addr2line (for
converting addresses to file and line)."
bison,系统,应用, A GNU general-purpose parser generator," Bison is a general purpose parser generator that converts a grammar
description for an LALR(1) context-free grammar into a C program to
parse that grammar. Bison can be used to develop a wide range of
language parsers, from ones used in simple desk calculators to complex
programming languages. Bison is upwardly compatible with Yacc, so any
correctly written Yacc grammar should work with Bison without any
changes. If you know Yacc, you shouldn't have any trouble using
Bison. You do need to be very proficient in C programming to be able
to use Bison. Bison is only needed on systems that are used for
development.

If your system will be used for C development, you should install
Bison."
iowatcher,系统,应用, Utility for visualizing block layer IO patterns and performance," iowatcher generates graphs from blktrace runs to help visualize IO patterns and
performance as SVG images or movies. It can plot multiple blktrace runs
together, making it easy to compare the differences between different benchmark
runs.

You should install the iowatcher package if you need to visualize detailed
information about IO patterns."
boost-python3,应用,系统, Run-time component of boost python library for Python 3," 
The Boost Python Library is a framework for interfacing Python and
C++. It allows you to quickly and seamlessly expose C++ classes,
functions and objects to Python, and vice versa, using no special
tools -- just your C++ compiler.  This package contains run-time
support for the Boost Python Library compiled for Python 3."
cairomm,系统,应用, C++ API for the cairo graphics library," Cairomm is the C++ API for the cairo graphics library. It offers all the power
of cairo with an interface familiar to C++ developers, including use of the
Standard Template Library where it makes sense."
wodim,应用,系统, A command line CD/DVD recording program," Wodim is an application for creating audio and data CDs. Wodim
works with many different brands of CD recorders, fully supports
multi-sessions and provides human-readable error messages."
clang,系统,应用, A C language family front-end for LLVM," clang: noun
    1. A loud, resonant, metallic sound.
    2. The strident call of a crane or goose.
    3. C-language family front-end toolkit.

The goal of the Clang project is to create a new C, C++, Objective C
and Objective C++ front-end for the LLVM compiler. Its tools are built
as libraries and designed to be loosely-coupled and extensible.

Install compiler-rt if you want the Blocks C language extension or to
enable sanitization and profiling options when building, and
libomp-devel to enable -fopenmp."
clang-analyzer,系统,应用, A source code analysis framework," The Clang Static Analyzer consists of both a source code analysis
framework and a standalone tool that finds bugs in C and Objective-C
programs. The standalone tool is invoked from the command-line, and is
intended to run in tandem with a build of a project or code base."
clang-libs,系统,应用, Runtime library for clang, Runtime library for clang.
clang-tools-extra,系统,应用, Extra tools for clang, A set of extra tools built using Clang's tooling API.
git-clang-format,系统,应用, Integration of clang-format for git, clang-format integration for git.
cloud-utils-growpart,系统,应用, Script for growing a partition," This package provides the growpart script for growing a partition. It is
primarily used in cloud images in conjunction with the dracut-modules-growroot
package to grow the root partition on first boot."
clufter-bin,系统,应用, Common internal compiled files for clufter," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains internal, arch-specific files for clufter."
clufter-common,系统,应用, Common internal data files for clufter," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains internal, arch-agnostic files for clufter."
python3-clufter,系统,应用, Library for transforming/analyzing cluster configuration formats," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains clufter library including built-in plugins."
clutter-gst2,系统,应用, GStreamer integration for Clutter," Clutter is an open source software library for creating fast, visually
rich and animated graphical user interfaces.

Clutter GStreamer enables the use of GStreamer with Clutter."
clutter-gst3,系统,应用, GStreamer integration library for Clutter," Clutter is an open source software library for creating fast, visually
rich and animated graphical user interfaces.

Clutter GStreamer enables the use of GStreamer with Clutter."
compiler-rt,系统,应用," LLVM ""compiler-rt"" runtime libraries"," The compiler-rt project is a part of the LLVM project. It provides
implementation of the low-level target-specific hooks required by
code generation, sanitizer runtimes and profiling library for code
instrumentation, and Blocks C language extension."
conntrack-tools,应用,系统,Manipulate netfilter connection tracking table and run High Availability ,"With conntrack-tools you can setup a High Availability cluster and
synchronize conntrack state between multiple firewalls.

The conntrack-tools package contains two programs:
- conntrack: the command line interface to interact with the connection
             tracking system.
- conntrackd: the connection tracking userspace daemon that can be used to
              deploy highly available GNU/Linux firewalls and collect
              statistics of the firewall use.

conntrack is used to search, list, inspect and maintain the netfilter
connection tracking subsystem of the Linux kernel.
Using conntrack, you can dump a list of all (or a filtered selection  of)
currently tracked connections, delete connections from the state table,
and even add new ones.
In addition, you can also monitor connection tracking events, e.g.
show an event message (one line) per newly established connection. "
copy-jdk-configs,应用,系统, JDKs configuration files copier," Utility script to transfer JDKs configuration files between updates or for
archiving. With script to fix incorrectly created rpmnew files"
coreutils-common,核心,应用, coreutils common optional components," Optional though recommended components,
including documentation and translations."
cpio,系统,应用, A GNU archiving program," GNU cpio copies files into or out of a cpio or tar archive.  Archives
are files which contain a collection of other files plus information
about them, such as their file name, owner, timestamps, and access
permissions.  The archive can be another file on the disk, a magnetic
tape, or a pipe.  GNU cpio supports the following archive formats:  binary,
old ASCII, new ASCII, crc, HPUX binary, HPUX old ASCII, old tar and POSIX.1
tar.  By default, cpio creates binary format archives, so that they are
compatible with older cpio programs.  When it is extracting files from
archives, cpio automatically recognizes which kind of archive it is reading
and can read archives created on machines with a different byte-order.

Install cpio if you need a program to manage file archives."
python3-createrepo_c,应用,系统, Python 3 bindings for the createrepo_c library, Python 3 bindings for the createrepo_c library.
crit,应用,系统, CRIU image tool," crit is a tool designed to decode CRIU binary dump files and show
their content in human-readable form."
python3-criu,应用,系统, Python bindings for criu, python3-criu contains Python bindings for criu.
cryptsetup,核心,系统,A utility for setting up encrypted disks ,"The cryptsetup package contains a utility for setting up
disk encryption using dm-crypt kernel module. "
cryptsetup-libs,核心,系统, Cryptsetup shared library," This package contains the cryptsetup shared library, libcryptsetup."
cryptsetup-reencrypt,核心,系统,A utility for offline reencryption of LUKS encrypted disks. ,"This package contains cryptsetup-reencrypt utility which
can be used for offline reencryption of disk in situ. "
ctags-etags,应用,系统, Exuberant Ctags for emacs tag format," This package will generate tags in a format which GNU Emacs understand,
it's a alternativ implementation of the GNU etags program.
Note: some command line options is not compatible with GNU etags."
curl,系统,应用,"A utility for getting files from remote servers (FTP, HTTP, and others) ","curl is a command line tool for transferring data with URL syntax, supporting
FTP, FTPS, HTTP, HTTPS, SCP, SFTP, TFTP, TELNET, DICT, LDAP, LDAPS, FILE, IMAP,
SMTP, POP3 and RTSP.  curl supports SSL certificates, HTTP POST, HTTP PUT, FTP
uploading, HTTP form based upload, proxies, cookies, user+password
authentication (Basic, Digest, NTLM, Negotiate, kerberos...), file transfer
resume, proxy tunneling and a busload of other useful tricks. "
libcurl,系统,应用,A library for getting files from web servers ,"libcurl is a free and easy-to-use client-side URL transfer library, supporting
FTP, FTPS, HTTP, HTTPS, SCP, SFTP, TFTP, TELNET, DICT, LDAP, LDAPS, FILE, IMAP,
SMTP, POP3 and RTSP. libcurl supports SSL certificates, HTTP POST, HTTP PUT,
FTP uploading, HTTP form based upload, proxies, cookies, user+password
authentication (Basic, Digest, NTLM, Negotiate, Kerberos4), file transfer
resume, http proxy tunneling and more. "
cyrus-sasl,应用,系统,The Cyrus SASL library ,"The cyrus-sasl package contains the Cyrus implementation of SASL.
SASL is the Simple Authentication and Security Layer, a method for
adding authentication support to connection-based protocols. "
cyrus-sasl-lib,应用,系统, Shared libraries needed by applications which use Cyrus SASL," The cyrus-sasl-lib package contains shared libraries which are needed by
applications which use the Cyrus SASL library."
dbus,核心,系统,D-BUS message bus ,"D-BUS is a system for sending messages between applications. It is
used both for the system-wide message bus service, and as a
per-user-login-session messaging facility. "
dbus-common,核心,系统, D-BUS message bus configuration," The dbus-common package provides the configuration and setup files for D-Bus
implementations to provide a System and User Message Bus."
dbus-libs,核心,应用, Libraries for accessing D-BUS, This package contains lowlevel libraries for accessing D-BUS.
dbus-tools,核心,系统, D-BUS Tools and Utilities," Tools and utilities to interact with a running D-Bus Message Bus, provided by
the reference implementation."
dbus-x11,核心,应用, X11-requiring add-ons for D-BUS," D-BUS contains some tools that require Xlib to be installed, those are
in this separate package so server systems need not install X."
deepin-anything-dkms,应用,系统," Something like everything, but nothing is really like anything...", 
docker-engine,应用,系统, Docker daemon binary and related utilities, Docker daemon binary and related utilities
dracut-network,核心,系统, dracut modules to build a dracut initramfs with network support," This package requires everything which is needed to build a generic
all purpose initramfs with network support with dracut."
dracut-tools,核心,系统,dracut tools to build the local initramfs ,This package contains tools to assemble the local initrd and host configuration. 
dropwatch,应用,系统, Kernel dropped packet monitor," dropwatch is an utility to interface to the kernel to monitor for dropped
network packets."
libcom_err,核心,应用, Common error description library," This is the common error description library, part of e2fsprogs.

libcom_err is an attempt to present a common error-handling mechanism."
libss,核心,应用, Command line interface parsing library," This is libss, a command line interface parsing library, part of e2fsprogs.

This package includes a tool that parses a command table to generate
a simple command-line interface parser, the include files needed to
compile and use it.

It was originally inspired by the Multics SubSystem library."
efibootmgr,核心,应用,EFI Boot Manager ,"efibootmgr displays and allows the user to edit the Intel Extensible
Firmware Interface (EFI) Boot Manager variables.  Additional
information about EFI can be found at
http://developer.intel.com/technology/efi/efi.htm and http://uefi.org/. "
efi-filesystem,系统,应用,The basic directory layout for EFI machines ,"The efi-filesystem package contains the basic directory layout for EFI
machine bootloaders and tools. "
efi-srpm-macros,系统,应用, Common SRPM Macros for building EFI-related packages, efi-srpm-macros provides a set of SRPM macros for use in EFI-related packages.
efivar,核心,应用,Tools to manage UEFI variables ,efivar provides a simple command line interface to the UEFI variable facility. 
efivar-libs,核心,应用, Library to manage UEFI variables, Library to allow for the simple manipulation of UEFI variables.
elfutils-libelf,核心,应用, Library to read and write ELF files," The elfutils-libelf package provides a DSO which allows reading and
writing ELF files on a high level.  Third party programs depend on
this package to read internals of ELF files.  The programs of the
elfutils package use it also to generate new ELF files."
elfutils-libs,核心,系统, Libraries to handle compiled objects," The elfutils-libs package contains libraries which implement DWARF, ELF,
and machine-specific ELF handling and process introspection.  These
libraries are used by the programs in the elfutils package.  The
elfutils-devel package enables building other programs using these
libraries."
elinks,应用,系统, A text-mode Web browser," Elinks is a text-based Web browser. Elinks does not display any images,
but it does support frames, tables and most other HTML tags. Elinks'
advantage over graphical browsers is its speed--Elinks starts and exits
quickly and swiftly displays Web pages."
epel-rpm-macros,核心,系统, Extra Packages for Enterprise Linux RPM macros," This package contains the Extra Packages for Enterprise Linux (EPEL) RPM
macros for building EPEL packages."
evolution-data-server-perl,应用,系统, Supplemental utilities that require Perl, This package contains supplemental utilities for evolution-data-server that require Perl.
fapolicyd-selinux,应用,系统, Fapolicyd selinux, The fapolicyd-selinux package contains selinux policy for the fapolicyd daemon.
file,核心,应用, A utility for determining file types," The file command is used to identify a particular file according to the
type of data contained by the file.  File can identify many different
file types, including ELF binaries, system libraries, RPM packages, and
different graphics formats."
file-libs,核心,应用, Libraries for applications using libmagic," 
Libraries for applications using libmagic."
python3-magic,核心,应用, Python 3 bindings for the libmagic API," This package contains the Python 3 bindings to allow access to the
libmagic API. The libmagic library is also used by the familiar
file(1) command."
file-roller,系统,应用, Tool for viewing and creating archives," File Roller is an application for creating and viewing archives files,
such as tar or zip files."
filesystem,核心,应用, The basic directory layout for a Linux system," The filesystem package is one of the basic packages that is installed
on a Linux system. Filesystem contains the basic directory layout
for a Linux operating system, including the correct permissions for
the directories."
findutils,核心,系统, The GNU versions of find utilities (find and xargs)," The findutils package contains programs which will help you locate
files on your system.  The find utility searches through a hierarchy
of directories looking for files which match a certain set of criteria
(such as a file name pattern).  The xargs utility builds and executes
command lines from standard input arguments (usually lists of file
names generated by the find command).

You should install findutils because it includes tools that are very
useful for finding things on your system."
firewall-config,系统,应用, Firewall configuration application," The firewall configuration application provides an configuration interface for
firewalld."
firewalld-filesystem,系统,应用, Firewalld directory layout and rpm macros," This package provides directories and rpm macros which
are required by other packages that add firewalld configuration files."
flatpak-selinux,应用,系统, SELinux policy module for flatpak, This package contains the SELinux policy module for flatpak.
flex,系统,应用, A tool for creating scanners (text pattern recognizers)," The flex program generates scanners.  Scanners are programs which can
recognize lexical patterns in text.  Flex takes pairs of regular
expressions and C code as input and generates a C source file as
output.  The output file is compiled and linked with a library to
produce an executable.  The executable searches through its input for
occurrences of the regular expressions.  When a match is found, it
executes the corresponding C code.  Flex was designed to work with
both Yacc and Bison, and is used by many programs as part of their
build process.

You should install flex if you are going to use your system for
application development."
fontpackages-filesystem,应用,其它, Directories used by font packages," This package contains the basic directory layout used by font packages,
including the correct permissions for the directories."
forge-parent,系统,应用, Sonatype Forge Parent Pom," Sonatype Forge is an open-source community dedicated to the creation of the
next-generation of development tools and technologies."
fprintd-pam,应用,系统, PAM module for fingerprint authentication," PAM module that uses the fprintd D-Bus service for fingerprint
authentication."
fwupd,系统,应用,Firmware update daemon ,fwupd is a daemon to allow session software to update device firmware. 
libgcab1,系统,应用, Library to create Cabinet archives, libgcab is a library to manipulate Cabinet archive using GIO/GObject.
cpp,系统,应用, The C Preprocessor," Cpp is the GNU C-Compatible Compiler Preprocessor.
Cpp is a macro processor which is used automatically
by the C compiler to transform your program before actual
compilation. It is called a macro processor because it allows
you to define macros, abbreviations for longer
constructs.

The C preprocessor provides four separate functionalities: the
inclusion of header files (files of declarations that can be
substituted into your program); macro expansion (you can define macros,
and the C preprocessor will replace the macros with their definitions
throughout the program); conditional compilation (using special
preprocessing directives, you can include or exclude parts of the
program according to various conditions); and line control (if you use
a program to combine or rearrange source files into an intermediate
file which is then compiled, you can use line control to inform the
compiler about where each source line originated).

You should install this package if you are a C programmer and you use
macros."
gcc,系统,应用," Various compilers (C, C++, Objective-C, ...)"," The gcc package contains the GNU Compiler Collection version 8.
You'll need this package in order to compile C code."
gcc-c++,系统,应用, C++ support for GCC," This package adds C++ support to the GNU Compiler Collection.
It includes support for most of the current C++ specification,
including templates and exception handling."
gcc-offload-nvptx,系统,应用, Offloading compiler to NVPTX," The gcc-offload-nvptx package provides offloading support for
NVidia PTX.  OpenMP and OpenACC programs linked with -fopenmp will
by default add PTX code into the binaries, which can be offloaded
to NVidia PTX capable devices if available."
libatomic-static,系统,应用,The GNU Atomic static library ,This package contains GNU Atomic static libraries. 
libgcc,系统,应用,GCC version 8 shared support library ,"This package contains GCC shared support library which is needed
e.g. for exception handling support. "
libstdc++,系统,应用,GNU Standard C++ Library ,"The libstdc++ package contains a rewritten standard compliant GCC Standard
C++ Library. "
libstdc++-docs,系统,应用, Documentation for the GNU standard C++ library," Manual, doxygen generated API information and Frequently Asked Questions
for the GNU standard C++ library."
gcc-toolset-9-dyninst,系统,应用, An API for Run-time Code Generation," 
Dyninst is an Application Program Interface (API) to permit the insertion of
code into a running program. The API also permits changing or removing
subroutine calls from the application program. Run-time code changes are
useful to support a variety of applications including debugging, performance
monitoring, and to support composing applications out of existing packages.
The goal of this API is to provide a machine independent interface to permit
the creation of tools and applications that use run-time code patching."
gcc-toolset-9-dyninst-testsuite,系统,应用, Programs for testing Dyninst," dyninst-testsuite includes the test harness and target programs for
making sure that dyninst works properly."
genwqe-tools,应用,系统,GenWQE userspace tools ,Provide a suite of utilities to manage and configure the IBM GenWQE card. 
gettext,核心,系统, GNU libraries and utilities for producing multi-lingual messages," The GNU gettext package provides a set of tools and documentation for
producing multi-lingual messages in programs. Tools include a set of
conventions about how programs should be written to support message
catalogs, a directory and file naming organization for the message
catalogs, a runtime library which supports the retrieval of translated
messages, and stand-alone programs for handling the translatable and
the already translated strings. Gettext provides an easy to use
library and tools for creating, using, and modifying natural language
catalogs and is a powerful and simple method for internationalizing
programs."
perl-Git-SVN,应用,系统, Perl interface to Git::SVN, Perl interface to Git::SVN.
glib2-static,系统,应用, glib static, The glib2-static subpackage contains static libraries for glib2.
glibc,核心,应用, The GNU libc libraries," The glibc package contains standard libraries which are used by
multiple programs on the system. In order to save disk space and
memory, as well as to make upgrading easier, common system code is
kept in one place and shared between programs. This particular package
contains the most important sets of shared libraries: the standard C
library and the standard math library. Without these two libraries, a
Linux system will not function."
glibc-gconv-extra,核心,应用, All iconv converter modules for glibc., This package contains all iconv converter modules built in glibc.
glibc-locale-source,核心,系统,The sources for the locales ,"The sources for all locales provided in the language packs.
If you are building custom locales you will most likely use
these sources as the basis for your new locale. "
glibc-utils,核心,应用, Development utilities from GNU C library," The glibc-utils package contains memusage, a memory usage profiler,
mtrace, a memory leak tracer and xtrace, a function call tracer
which can be helpful during program debugging.

If unsure if you need this, don't install this package."
gmp,核心,应用, A GNU arbitrary precision library," The gmp package contains GNU MP, a library for arbitrary precision
arithmetic, signed integers operations, rational numbers and floating
point numbers. GNU MP is designed for speed, for both small and very
large operands. GNU MP is fast because it uses fullwords as the basic
arithmetic type, it uses fast algorithms, it carefully optimizes
assembly code for many CPUs' most common inner loops, and it generally
emphasizes speed over simplicity/elegance in its operations.

Install the gmp package if you need a fast arbitrary precision
library."
gnome-keyring-pam,应用,系统, Pam module for unlocking keyrings," The gnome-keyring-pam package contains a pam module that can
automatically unlock the ""login"" keyring when the user logs in."
gnu-efi,系统,应用, Development Libraries and headers for EFI," This package contains development headers and libraries for developing
applications that run under EFI (Extensible Firmware Interface)."
gnutls,核心,系统, A TLS protocol implementation," GnuTLS is a secure communications library implementing the SSL, TLS and DTLS
protocols and technologies around them. It provides a simple C language
application programming interface (API) to access the secure communications
protocols as well as APIs to parse and write X.509, PKCS #12, OpenPGP and
other required structures."
gnutls-dane,核心,应用, A DANE protocol implementation for GnuTLS," GnuTLS is a secure communications library implementing the SSL, TLS and DTLS
protocols and technologies around them. It provides a simple C language
application programming interface (API) to access the secure communications
protocols as well as APIs to parse and write X.509, PKCS #12, OpenPGP and
other required structures.
This package contains library that implements the DANE protocol for verifying
TLS certificates through DNSSEC."
gobject-introspection,系统,应用,Introspection system for GObject-based libraries ,"GObject Introspection can scan C header and source files in order to
generate introspection ""typelib"" files.  It also provides an API to examine
typelib files, useful for creating language bindings among other
things. "
python3-google-api-client,应用,系统, Google APIs Client Library for Python," Written by Google, this library provides a small, flexible, and powerful
Python 3 client library for accessing Google APIs."
grafana-pcp,应用,系统, Performance Co-Pilot Grafana Plugin," This Grafana plugin for Performance Co-Pilot includes datasources for
scalable time series from pmseries(1) and Redis, live PCP metrics and
bpftrace scripts from pmdabpftrace(1), as well as several dashboards."
greenboot-default-health-checks,系统,应用, Series of optional and curated health checks, Series of optional and curated health checks.
grep,核心,系统, Pattern matching utilities," The GNU versions of commonly used grep utilities. Grep searches through
textual input for lines which contain a match to a specified pattern and then
prints the matching lines. GNU's grep utilities include grep, egrep and fgrep.

GNU grep is needed by many scripts, so it shall be installed on every system."
groff,核心,应用, A document formatting system," Groff is a document formatting system. Groff takes standard text and
formatting commands as input and produces formatted output. The
created documents can be shown on a display or printed on a printer.
Groff's formatting commands allow you to specify font type and size,
bold type, italic type, the number and size of columns on a page, and
more.

Groff can also be used to format man pages. If you are going to use
groff with the X Window System, you will also need to install the
groff-x11 package."
grub2-common,核心,应用, grub2 common layout," This package provides some directories which are required by various grub2
subpackages."
gupnp-dlna,系统,应用, A collection of helpers for building UPnP AV applications," GUPnP is an object-oriented open source framework for creating UPnP
devices and control points, written in C using GObject and libsoup.
The GUPnP API is intended to be easy to use, efficient and flexible.

GUPnP-dlna is a collection of helpers for building DLNA (Digital
Living Network Alliance) compliant applications using GUPnP."
gvfs-afp,系统,应用, AFP support for gvfs," This package provides support for reading and writing files on
Mac OS X and original Mac OS network shares via Apple Filing Protocol
to applications using gvfs."
gzip,核心,系统, The GNU data compression program," The gzip package contains the popular GNU gzip data compression
program. Gzipped files have a .gz extension.

Gzip should be installed on your system, because it is a
very commonly used data compression program."
helm,应用,系统, Kubernetes charts manager," 
Helm is a tool for managing Kubernetes charts. Charts are packages of
pre-configured Kubernetes resources.

%gopkg"
help2man,应用,系统, Create simple man pages from --help output," help2man is a script to create simple man pages from the --help and
--version output of programs.

Since most GNU documentation is now in info format, this provides a
way to generate a placeholder man page pointing to that resource while
still providing some useful information."
perl-hivex,应用,系统, Perl bindings for hivex, perl-hivex contains Perl bindings for hivex.
