name,label,predict,summary,description
iowatcher,系统,应用, Utility for visualizing block layer IO patterns and performance," iowatcher generates graphs from blktrace runs to help visualize IO patterns and
performance as SVG images or movies. It can plot multiple blktrace runs
together, making it easy to compare the differences between different benchmark
runs.

You should install the iowatcher package if you need to visualize detailed
information about IO patterns."
boost-mpich-python3,应用,系统, Python 3 run-time component of Boost.MPI library," 
Python 3 support for Boost.MPI-MPICH, a library providing a clean C++
API over the MPICH implementation of MPI."
brotli,应用,系统, Lossless compression algorithm," Brotli is a generic-purpose lossless compression algorithm that compresses
data using a combination of a modern variant of the LZ77 algorithm, Huffman
coding and 2nd order context modeling, with a compression ratio comparable
to the best currently available general-purpose compression methods.
It is similar in speed with deflate but offers more dense compression."
python3-brotli,应用,系统, Lossless compression algorithm (python 3)," Brotli is a generic-purpose lossless compression algorithm that compresses
data using a combination of a modern variant of the LZ77 algorithm, Huffman
coding and 2nd order context modeling, with a compression ratio comparable
to the best currently available general-purpose compression methods.
It is similar in speed with deflate but offers more dense compression.
This package installs a Python 3 module."
buildah,应用,系统, A command line tool used for creating OCI Images," The buildah package provides a command line tool which can be used to
* create a working container from scratch
or
* create a working container from an image as a starting point
* mount/umount a working container's root file system for manipulation
* save container's root file system layer to create a new image
* delete a working container or an image"
byacc,应用,系统," Berkeley Yacc, a parser generator"," This package provides a parser generator utility that reads a grammar
specification from a file and generates an LR(1) parser for it.  The
parsers consist of a set of LALR(1) parsing tables and a driver
routine written in the C programming language.  It has a public domain
license which includes the generated C.

If you are going to do development on your system, you will want to install
this package."
bzip2-libs,核心,应用, Libraries for applications using bzip2," 
Libraries for applications using the bzip2 compression format."
cairo,系统,应用, A 2D graphics library," Cairo is a 2D graphics library designed to provide high-quality display
and print output. Currently supported output targets include the X Window
System, in-memory image buffers, and image files (PDF, PostScript, and SVG).

Cairo is designed to produce consistent output on all output media while
taking advantage of display hardware acceleration when available."
cairo-gobject,系统,应用, GObject bindings for cairo," Cairo is a 2D graphics library designed to provide high-quality display
and print output.

This package contains functionality to make cairo graphics library
integrate well with the GObject object system used by GNOME."
cairomm,系统,应用, C++ API for the cairo graphics library," Cairomm is the C++ API for the cairo graphics library. It offers all the power
of cairo with an interface familiar to C++ developers, including use of the
Standard Template Library where it makes sense."
libusal,应用,系统, Library to communicate with SCSI devices," The libusal package contains C libraries that allows applications
to communicate with SCSI devices and is well suitable for writing
CD-R media."
chrony,系统,应用,An NTP client/server ,"chrony is a versatile implementation of the Network Time Protocol (NTP).
It can synchronise the system clock with NTP servers, reference clocks
(e.g. GPS receiver), and manual input using wristwatch and keyboard. It
can also operate as an NTPv4 (RFC 5905) server and peer to provide a time
service to other computers in the network. "
clang-resource-filesystem,系统,应用, Filesystem package that owns the clang resource directory, This package owns the clang resouce directory: $libdir/clang/$version/
clang-tools-extra,系统,应用, Extra tools for clang, A set of extra tools built using Clang's tooling API.
git-clang-format,系统,应用, Integration of clang-format for git, clang-format integration for git.
python3-clang,系统,应用, Python3 bindings for clang, Python3 bindings for clang.
clufter-bin,系统,应用, Common internal compiled files for clufter," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains internal, arch-specific files for clufter."
clufter-cli,系统,应用, Tool for transforming/analyzing cluster configuration formats," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains clufter command-line interface for the underlying
library (packaged as python3-clufter)."
clufter-common,系统,应用, Common internal data files for clufter," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains internal, arch-agnostic files for clufter."
clufter-lib-ccs,系统,应用, Extra plugins for transforming/analyzing CMAN configuration," This package contains set of additional plugins targeting CMAN cluster
configuration: either experimental commands or internally unused, reusable
formats and filters."
clufter-lib-general,系统,应用, Extra clufter plugins usable for/as generic/auxiliary products," This package contains set of additional plugins targeting variety of generic
formats often serving as a byproducts in the intermediate steps of the overall
process arrangement: either experimental commands or internally unused,
reusable formats and filters."
clufter-lib-pcs,系统,应用, Extra plugins for transforming/analyzing Pacemaker configuration," This package contains set of additional plugins targeting Pacemaker cluster
configuration: either experimental commands or internally unused, reusable
formats and filters."
python3-clufter,系统,应用, Library for transforming/analyzing cluster configuration formats," While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) cluster
stacks configuration conversion (as per RHEL trend), the command-filter-format
framework (capable of XSLT) offers also other uses through its plugin library.

This package contains clufter library including built-in plugins."
clutter-gst3,系统,应用, GStreamer integration library for Clutter," Clutter is an open source software library for creating fast, visually
rich and animated graphical user interfaces.

Clutter GStreamer enables the use of GStreamer with Clutter."
cmake-filesystem,应用,系统, Directories used by CMake modules, This package owns all directories used by CMake modules.
cmake-rpm-macros,应用,系统, Common RPM macros for cmake, This package contains common RPM macros for cmake.
libcmocka,应用,系统, Lightweight library to simplify and generalize unit tests for C," There are a variety of C unit testing frameworks available however many of them
are fairly complex and require the latest compiler technology. Some development
requires the use of old compilers which makes it difficult to use some unit
testing frameworks. In addition many unit testing frameworks assume the code
being tested is an application or module that is targeted to the same platform
that will ultimately execute the test. Because of this assumption many
frameworks require the inclusion of standard C library headers in the code
module being tested which may collide with the custom or incomplete
implementation of the C library utilized by the code under test.

CMocka only requires a test application is linked with the standard C library
which minimizes conflicts with standard C library headers. Also, CMocka tries
to avoid the use of some of the newer features of C compilers.

This results in CMocka being a relatively small library that can be used to
test a variety of exotic code. If a developer wishes to simply test an
application with the latest compiler then other unit testing frameworks may be
preferable.

This is the successor of Google's Cmockery."
containernetworking-plugins,应用,系统, CNI network plugins," The CNI (Container Network Interface) project consists of a specification
and libraries for writing plugins to configure network interfaces in Linux
containers, along with a number of supported plugins. CNI concerns itself
only with network connectivity of containers and removing allocated resources
when the container is deleted."
corosync,应用,系统, The Corosync Cluster Engine and Application Programming Interfaces," This package contains the Corosync Cluster Engine Executive, several default
APIs and libraries, default configuration files, and an init script."
corosync-qnetd,应用,系统, The Corosync Cluster Engine Qdevice Network Daemon," This package contains the Corosync Cluster Engine Qdevice Network Daemon,
script for creating NSS certificates and an init script."
crash-ptdump-command,应用,系统, ptdump extension module for the crash utility," Retrieve and decode the log buffer generated by the Intel(R) Processor
Trace facility"
criu,应用,系统, Tool for Checkpoint/Restore in User-space," criu is the user-space part of Checkpoint/Restore in User-space
(CRIU), a project to implement checkpoint/restore functionality for
Linux in user-space."
cryptsetup,核心,系统,A utility for setting up encrypted disks ,"The cryptsetup package contains a utility for setting up
disk encryption using dm-crypt kernel module. "
cryptsetup-libs,核心,系统, Cryptsetup shared library," This package contains the cryptsetup shared library, libcryptsetup."
curl,系统,应用,"A utility for getting files from remote servers (FTP, HTTP, and others) ","curl is a command line tool for transferring data with URL syntax, supporting
FTP, FTPS, HTTP, HTTPS, SCP, SFTP, TFTP, TELNET, DICT, LDAP, LDAPS, FILE, IMAP,
SMTP, POP3 and RTSP.  curl supports SSL certificates, HTTP POST, HTTP PUT, FTP
uploading, HTTP form based upload, proxies, cookies, user+password
authentication (Basic, Digest, NTLM, Negotiate, kerberos...), file transfer
resume, proxy tunneling and a busload of other useful tricks. "
libcurl,系统,应用,A library for getting files from web servers ,"libcurl is a free and easy-to-use client-side URL transfer library, supporting
FTP, FTPS, HTTP, HTTPS, SCP, SFTP, TFTP, TELNET, DICT, LDAP, LDAPS, FILE, IMAP,
SMTP, POP3 and RTSP. libcurl supports SSL certificates, HTTP POST, HTTP PUT,
FTP uploading, HTTP form based upload, proxies, cookies, user+password
authentication (Basic, Digest, NTLM, Negotiate, Kerberos4), file transfer
resume, http proxy tunneling and more. "
custodia,应用,系统," A service to manage, retrieve and store secrets for other processes"," A service to manage, retrieve and store secrets for other processes


Custodia is a Secrets Service Provider, it stores or proxies access to
keys, password, and secret material in general. Custodia is built to
use the HTTP protocol and a RESTful API as an IPC mechanism over a local
Unix Socket. It can also be exposed to a network via a Reverse Proxy
service assuming proper authentication and header validation is
implemented in the Proxy.

Custodia is modular, the configuration file controls how authentication,
authorization, storage and API plugins are combined and exposed."
python3-custodia,应用,系统, Sub-package with python3 custodia modules," Sub-package with python custodia modules


Custodia is a Secrets Service Provider, it stores or proxies access to
keys, password, and secret material in general. Custodia is built to
use the HTTP protocol and a RESTful API as an IPC mechanism over a local
Unix Socket. It can also be exposed to a network via a Reverse Proxy
service assuming proper authentication and header validation is
implemented in the Proxy.

Custodia is modular, the configuration file controls how authentication,
authorization, storage and API plugins are combined and exposed."
cyrus-sasl-lib,应用,系统, Shared libraries needed by applications which use Cyrus SASL," The cyrus-sasl-lib package contains shared libraries which are needed by
applications which use the Cyrus SASL library."
dbus-libs,核心,系统, Libraries for accessing D-BUS, This package contains lowlevel libraries for accessing D-BUS.
dbus-x11,核心,应用, X11-requiring add-ons for D-BUS," D-BUS contains some tools that require Xlib to be installed, those are
in this separate package so server systems need not install X."
dbus-glib,系统,应用, GLib bindings for D-Bus," 
D-Bus add-on library to integrate the standard D-Bus library with
the GLib thread abstraction and main loop."
python3-dbus,系统,应用, D-Bus bindings for python3, D-Bus bindings for python3.
dconf,系统,应用, A configuration system," dconf is a low-level configuration system. Its main purpose is to provide a
backend to the GSettings API in GLib."
dejagnu,应用,系统, A front end for testing other programs," DejaGnu is an Expect/Tcl based framework for testing other programs.
DejaGnu has several purposes: to make it easy to write tests for any
program; to allow you to write tests which will be portable to any
host or target where a program must be tested; and to standardize the
output format of all tests (making it easier to integrate the testing
into software development)."
dhcp-common,系统,应用," Common files used by ISC dhcp client, server and relay agent"," DHCP (Dynamic Host Configuration Protocol) is a protocol which allows
individual devices on an IP network to get their own network
configuration information (IP address, subnetmask, broadcast address,
etc.) from a DHCP server. The overall purpose of DHCP is to make it
easier to administer a large network.

This package provides common files used by dhcp and dhclient package."
diffutils,系统,应用, A GNU collection of diff utilities," Diffutils includes four utilities: diff, cmp, diff3 and sdiff. Diff
compares two files and shows the differences, line by line.  The cmp
command shows the offset and line numbers where two files differ, or
cmp can show the characters that differ between the two files.  The
diff3 command shows the differences between three files.  Diff3 can be
used when two people have made independent changes to a common
original; diff3 can produce a merged file that contains both sets of
changes and warnings about conflicts.  The sdiff command can be used
to merge two files interactively.

Install diffutils if you need to compare text files."
dlm-lib,系统,应用, Library for dlm," The dlm-lib package contains the libraries needed to use the dlm
from userland applications."
dmidecode,系统,应用, Tool to analyse BIOS DMI data," dmidecode reports information about x86 & ia64 hardware as described in the
system BIOS according to the SMBIOS/DMI standard. This information
typically includes system manufacturer, model name, serial number,
BIOS version, asset tag as well as a lot of other details of varying
level of interest and reliability depending on the manufacturer.

This will often include usage status for the CPU sockets, expansion
slots (e.g. AGP, PCI, ISA) and memory module slots, and the list of
I/O ports (e.g. serial, parallel, USB)."
dnf-data,系统,应用, Common data and configuration files for DNF, Common data and configuration files for DNF
docker-engine,应用,系统, Docker daemon binary and related utilities, Docker daemon binary and related utilities
dosfstools,应用,系统,Utilities for making and checking MS-DOS FAT filesystems on Linux ,"The dosfstools package includes the mkdosfs and dosfsck utilities,
which respectively make and check MS-DOS FAT filesystems on hard
drives or on floppies. "
dracut-config-generic,核心,系统,dracut configuration to turn off hostonly image generation ,"This package provides the configuration to turn off the host specific initramfs
generation with dracut and generates a generic image by default. "
dracut-config-rescue,核心,系统,dracut configuration to turn on rescue image generation ,"This package provides the configuration to turn on the rescue initramfs
generation with dracut. "
dracut-network,核心,系统, dracut modules to build a dracut initramfs with network support," This package requires everything which is needed to build a generic
all purpose initramfs with network support with dracut."
dracut-squash,核心,系统,dracut module to build an initramfs with most files in a squashfs image ,"This package provides a dracut module to build an initramfs, but store most files
in a squashfs image, result in a smaller initramfs size and reduce runtime memory
usage. "
dracut-tools,核心,系统,dracut tools to build the local initramfs ,This package contains tools to assemble the local initrd and host configuration. 
dropwatch,应用,系统, Kernel dropped packet monitor," dropwatch is an utility to interface to the kernel to monitor for dropped
network packets."
efi-filesystem,系统,应用,The basic directory layout for EFI machines ,"The efi-filesystem package contains the basic directory layout for EFI
machine bootloaders and tools. "
efivar,核心,应用,Tools to manage UEFI variables ,efivar provides a simple command line interface to the UEFI variable facility. 
efivar-libs,核心,应用, Library to manage UEFI variables, Library to allow for the simple manipulation of UEFI variables.
elfutils-devel-static,核心,系统, Static archives to handle compiled objects," The elfutils-devel-static package contains the static archives
with the code to handle compiled objects."
elinks,应用,系统, A text-mode Web browser," Elinks is a text-based Web browser. Elinks does not display any images,
but it does support frames, tables and most other HTML tags. Elinks'
advantage over graphical browsers is its speed--Elinks starts and exits
quickly and swiftly displays Web pages."
environment-modules,系统,应用,Provides dynamic modification of a user's environment ,"The Environment Modules package provides for the dynamic modification of
a user's environment via modulefiles.

Each modulefile contains the information needed to configure the shell
for an application. Once the Modules package is initialized, the
environment can be modified on a per-module basis using the module
command which interprets modulefiles. Typically modulefiles instruct
the module command to alter or set shell environment variables such as
PATH, MANPATH, etc. modulefiles may be shared by many users on a system
and users may have their own collection to supplement or replace the
shared modulefiles.

Modules can be loaded and unloaded dynamically and atomically, in an
clean fashion. All popular shells are supported, including bash, ksh,
zsh, sh, csh, tcsh, as well as some scripting languages such as perl.

Modules are useful in managing different versions of applications.
Modules can also be bundled into metamodules that will load an entire
suite of different applications.

NOTE: You will need to get a new shell after installing this package to
have access to the module alias. "
epel-aliyuncs-next-release,核心,系统, Extra Packages for Enterprise Linux Next repository configuration," This package contains the Extra Packages for Enterprise Linux (EPEL) Next
configuration for yum."
epel-next-release,核心,系统, Extra Packages for Enterprise Linux Next repository configuration," This package contains the Extra Packages for Enterprise Linux (EPEL) Next
configuration for yum."
epel-rpm-macros,核心,系统, Extra Packages for Enterprise Linux RPM macros," This package contains the Extra Packages for Enterprise Linux (EPEL) RPM
macros for building EPEL packages."
evolution-data-server-perl,应用,系统, Supplemental utilities that require Perl, This package contains supplemental utilities for evolution-data-server that require Perl.
expat,系统,应用,An XML parser library ,"This is expat, the C library for parsing XML, written by James Clark. Expat
is a stream oriented XML parser. This means that you register handlers with
the parser prior to starting the parse. These handlers are called when the
parser discovers the associated structures in the document being parsed. A
start tag is an example of the kind of structures for which you may
register handlers. "
fence-virtd,应用,系统, Daemon which handles requests from fence-virt," This package provides the host server framework, fence_virtd,
for fence_virt.  The fence_virtd host daemon is resposible for
processing fencing requests from virtual machines and routing
the requests to the appropriate physical machine for action."
fftw-libs-long,应用,系统," FFTW library, long double precision"," This package contains the FFTW library compiled in long double
precision."
fdo-client,应用,系统, FDO Client implementation, FDO Client implementation
filesystem,核心,应用, The basic directory layout for a Linux system," The filesystem package is one of the basic packages that is installed
on a Linux system. Filesystem contains the basic directory layout
for a Linux operating system, including the correct permissions for
the directories."
fio,应用,系统, Multithreaded IO generation tool," fio is an I/O tool that will spawn a number of threads or processes doing
a particular type of io action as specified by the user.  fio takes a
number of global parameters, each inherited by the thread unless
otherwise parameters given to them overriding that setting is given.
The typical use of fio is to write a job file matching the io load
one wants to simulate."
flatpak-selinux,应用,系统, SELinux policy module for flatpak, This package contains the SELinux policy module for flatpak.
flatpak-session-helper,应用,系统, User D-Bus service used by flatpak and others," This package contains the org.freedesktop.Flatpak user D-Bus service
that's used by flatpak and other packages."
fontpackages-filesystem,应用,其它, Directories used by font packages," This package contains the basic directory layout used by font packages,
including the correct permissions for the directories."
forge-parent,系统,应用, Sonatype Forge Parent Pom," Sonatype Forge is an open-source community dedicated to the creation of the
next-generation of development tools and technologies."
fuse-common,系统,应用,Common files for File System in Userspace (FUSE) v2 and v3 ,Common files for FUSE v2 and FUSE v3. 
fuse-sshfs,系统,应用, FUSE-Filesystem to access remote filesystems via SSH," This is a FUSE-filesystem client based on the SSH File Transfer Protocol.
Since most SSH servers already support this protocol it is very easy to set
up: i.e. on the server side there's nothing to do.  On the client side
mounting the filesystem is as easy as logging into the server with ssh."
fwupd,系统,应用,Firmware update daemon ,fwupd is a daemon to allow session software to update device firmware. 
fwupdate-libs,系统,应用, Library to manage UEFI firmware updates, Library to allow for the simple manipulation of UEFI firmware updates.
fxload,应用,系统,A helper program to download firmware into FX and FX2 EZ-USB devices ,"This program is conveniently able to download firmware into FX and FX2
EZ-USB devices, as well as the original AnchorChips EZ-USB.  It is
intended to be invoked by udev scripts when the unprogrammed device
appears on the bus. "
gcc-gdb-plugin,系统,应用, GCC plugin for GDB, This package contains GCC plugin for GDB C expression evaluation.
libgcc,系统,应用,GCC version 8 shared support library ,"This package contains GCC shared support library which is needed
e.g. for exception handling support. "
libstdc++,系统,应用,GNU Standard C++ Library ,"The libstdc++ package contains a rewritten standard compliant GCC Standard
C++ Library. "
libstdc++-docs,系统,应用, Documentation for the GNU standard C++ library," Manual, doxygen generated API information and Frequently Asked Questions
for the GNU standard C++ library."
gcc-toolset-10-elfutils-libs,系统,核心, Libraries to handle compiled objects," The elfutils-libs package contains libraries which implement DWARF, ELF,
and machine-specific ELF handling and process introspection.  These
libraries are used by the programs in the elfutils package.  The
elfutils-devel package enables building other programs using these
libraries."
gcc-toolset-11-ltrace,应用,系统, Tracks runtime library calls from dynamically linked executables," Ltrace is a debugging program which runs a specified command until the
command exits.  While the command is executing, ltrace intercepts and
records both the dynamic library calls called by the executed process
and the signals received by the executed process.  Ltrace can also
intercept and print system calls executed by the process.

You should install ltrace if you need a sysadmin tool for tracking the
execution of processes."
gcc-toolset-11-systemtap-client,系统,应用, Programmable system-wide instrumentation system - client," This package contains/requires the components needed to develop
systemtap scripts, and compile them using a local systemtap-devel
or a remote systemtap-server installation, then run them using a
local or remote systemtap-runtime.  It includes script samples and
documentation, and a copy of the tapset library for reference."
gcc-toolset-9-dyninst-static,系统,应用, Static libraries for the compiling programs with Dyninst," dyninst-static includes the static versions of the library files for
the dyninst user-space libraries and interfaces."
gcc-toolset-9-gdb,系统,应用," A GNU source-level debugger for C, C++, Fortran, Go and other languages"," GDB, the GNU debugger, allows you to debug programs written in C, C++,
Java, and other languages, by executing them in a controlled fashion
and printing their data."
gdb,系统,应用, A stub package for GNU source-level debugger," 'gdb' package is only a stub to install gcc-gdb-plugin for 'compile' commands.
See package 'gdb-headless'."
gdbm-libs,核心,应用, Libraries files for gdbm, Libraries for the Gdbm GNU database indexing library
gdisk,应用,系统,An fdisk-like partitioning tool for GPT disks ,"An fdisk-like partitioning tool for GPT disks. GPT fdisk features a
command-line interface, fairly direct manipulation of partition table
structures, recovery tools to help you deal with corrupt partition
tables, and the ability to convert MBR disks to GPT format. "
genwqe-tools,应用,系统,GenWQE userspace tools ,Provide a suite of utilities to manage and configure the IBM GenWQE card. 
gettext,核心,应用, GNU libraries and utilities for producing multi-lingual messages," The GNU gettext package provides a set of tools and documentation for
producing multi-lingual messages in programs. Tools include a set of
conventions about how programs should be written to support message
catalogs, a directory and file naming organization for the message
catalogs, a runtime library which supports the retrieval of translated
messages, and stand-alone programs for handling the translatable and
the already translated strings. Gettext provides an easy to use
library and tools for creating, using, and modifying natural language
catalogs and is a powerful and simple method for internationalizing
programs."
gettext-libs,核心,应用, Libraries for gettext, This package contains libraries used internationalization support.
gfs2-utils,应用,系统,Utilities for managing the global file system (GFS2) ,"The gfs2-utils package contains a number of utilities for creating, checking,
modifying, and correcting inconsistencies in GFS2 file systems. "
perl-Git-SVN,应用,系统, Perl interface to Git::SVN, Perl interface to Git::SVN.
glibc,核心,系统, The GNU libc libraries," The glibc package contains standard libraries which are used by
multiple programs on the system. In order to save disk space and
memory, as well as to make upgrading easier, common system code is
kept in one place and shared between programs. This particular package
contains the most important sets of shared libraries: the standard C
library and the standard math library. Without these two libraries, a
Linux system will not function."
glibc-gconv-extra,核心,系统, All iconv converter modules for glibc., This package contains all iconv converter modules built in glibc.
glibc-locale-source,核心,系统,The sources for the locales ,"The sources for all locales provided in the language packs.
If you are building custom locales you will most likely use
these sources as the basis for your new locale. "
glibc-static,核心,系统, C library static libraries for -static linking.," The glibc-static package contains the C library static libraries
for -static linking.  You don't need these, unless you link statically,
which is highly discouraged."
nscd,核心,系统,A Name Service Caching Daemon (nscd). ,"The nscd daemon caches name service lookups and can improve
performance with LDAP, and may help with DNS as well. "
nss_db,核心,系统,Name Service Switch (NSS) module using hash-indexed files ,"The nss_db Name Service Switch module uses hash-indexed files in /var/db
to speed up user, group, service, host name, and other NSS-based lookups. "
glusterfs-libs,应用,系统, GlusterFS common libraries," GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides the base GlusterFS libraries"
glusterfs-rdma,应用,系统,GlusterFS rdma support for ib-verbs ,"GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides support to ib-verbs library. "
gmp,核心,系统, A GNU arbitrary precision library," The gmp package contains GNU MP, a library for arbitrary precision
arithmetic, signed integers operations, rational numbers and floating
point numbers. GNU MP is designed for speed, for both small and very
large operands. GNU MP is fast because it uses fullwords as the basic
arithmetic type, it uses fast algorithms, it carefully optimizes
assembly code for many CPUs' most common inner loops, and it generally
emphasizes speed over simplicity/elegance in its operations.

Install the gmp package if you need a fast arbitrary precision
library."
gmp-c++,核心,应用,C++ bindings for the GNU MP arbitrary precision library ,Bindings for using the GNU MP arbitrary precision library in C++ applications. 
gnome-keyring-pam,应用,系统, Pam module for unlocking keyrings," The gnome-keyring-pam package contains a pam module that can
automatically unlock the ""login"" keyring when the user logs in."
gnu-efi,系统,应用, Development Libraries and headers for EFI," This package contains development headers and libraries for developing
applications that run under EFI (Extensible Firmware Interface)."
gnupg2-smime,系统,应用,CMS encryption and signing tool and smart card support for GnuPG ,"GnuPG is GNU's tool for secure communication and data storage. This
package adds support for smart cards and S/MIME encryption and signing
to the base GnuPG package "
