idx,name,y_true,y_predict,feature
18,abrt,工具,工具,access addon analyze analyzer application automatic base build catch client collect command configuration console contain container convenient count crash create data dbus default desktop detect detection easy enable environment event exception extend file freedesktop functionality generate generation graphical gtk gui handle help helper high hook improved information install installation interface kernel level libraries line make manipulate necessary need non notification org package plugin policykit print problem process program provide python query report reporting script service shell simple small storage tool usage user virtual xorg
19,abrt-java-connector,库,库,agent capable convert exception java library problem process provide transform
20,accel-config,工具,库,config configuration configure device libraries library subsystem utility
21,accountsservice,库,服务,account application base bus client command contain daemon implementation information interact interface library libs manipulate package project provide query talk user want
22,acl,工具,工具,access contain control draft dynamic function library list manipulate need package posix standard support utility
23,acpica-tools,工具,工具,advanced architecture assist basic binary code codes command comparison compiles complete component configuration contain contains content current data debug definition develop development directly display environment execution extract extraction file firmware following format help host implementation inclusion independent input instal integrate interface kernel language license machine manipulate message method need operation order os output package performs portion power project provide purpose reference release resident small source space specific specification subsystem suitable table tool tree user version write
24,acpid,服务,服务,daemon event program space user
25,adcli,工具,工具,active directory domain enrollment join kerberos ldap standard tool
26,adobe-mappings-cmap,工具,工具,adobe application character chinese code collection contain contains correctly currently deprecate display encode form function ghostscript glyph japanese korean mean package properly require resource sub text traditional unicode useful
27,adobe-mappings-pdf,工具,工具,adobe application character code different file function ghostscript mapping properly resource share structure syntax type useful variety
28,adwaita-icon-theme,服务,服务,contain cursor design desktop gnome icon modern originally package theme
29,adwaita-qt,库,其它,application library theme variant
30,alsa-firmware,服务,服务,alsa binary card contain firmware include loader number package require sound supported tools
31,alsa-lib,库,工具,advanced allow alsa application architecture audio binary case compatibility configuration functionality high include input level library linux manager operating output package program programming provide runtime simplify sound support universal
32,alsa-plugins,工具,其它,access allow alsa application apps backend channel control convert converter daemon determine device driver easy expand explicitly expose external gateway http input kind like mono native network node number option output play plugin plugins pre process processing program protocol provide public pulseaudio rate record signal simple sound specific speex stream suite task type use using virtual word www
33,alsa-sof-firmware,服务,服务,binary contain debug file firmware open package project sound topology
34,alsa-tools,工具,服务,alsa available card certain contain firmware flash following loader package second sound tool upload
35,alsa-utils,工具,库,advanced alsa architecture audio basic command contain fast framework library line linux package sound test tool transform utility
36,amanda,工具,工具,administrator advanced allow archiver attach automatic backup basic capable client component contain core device disk drive dump facility file host include instal install large library machine master microsoft multiple native need network note number package program server single solution tape unix version workstation write
37,anaconda,工具,工具,anaconda boot contain core custom depend dependency disk dracut driver environment graphical gtk handle http include initial install installation installer interface list local main make module option package possible program pull runtime server setup specific task textual time user widget
38,anaconda-user-help,工具,工具,anaconda built content help package provide
39,anolis-logos,服务,服务,anolis copying httpd icon licensed picture related usage
40,anolis-release,服务,服务,anolis file package release repository signature
41,ansible-core,工具,工具,automatically based configuration daemon deployment driven execution extension instal language machine manage management model module multi node remote require simple software task transfer work write
42,ansible-freeipa,工具,工具,address backup bin client cluster collection config configured controller currently deploy deployment distribution environment external features fedora freeipa group handle host install installation issue location management manager method mode modules need node note package password permission plan privilege process processing properly record repair require restore role rule self separate server service sign simple start step support supported time topology trust user usr version work working zone
43,ant,其它,工具,allow apache application build built command compile core dependent drive extension file generally instance java known library line main mission number pilot point process supply target task term test tool type usage
44,aom,库,库,alliance bandwidth capable commercial consistent contain content decoder deliver device encoder file flexible focus footprint format free generated generation hardware include internet library media modern non open optimize optimized package quality real reference scalable time user video
45,apache-commons-cli,其它,库,argument command easy interface java library line option provide simple work
46,apache-commons-codec,其它,其它,attempt codec common commonly commons decoder encoders examples implementation include provide urls
47,apache-commons-collections,其它,其它,access adapter apis array certain class closure collection commons component container core create custom data development easy fast feature implementation interface java leave method need object package powerful programming property provides purpose quick ready reduce set special structure style test typical union utility
48,apache-commons-compress,其它,其它,apache bzip2 commons compress compressed decompression defines dump file form gzip java library package read remove support unix version work
49,apache-commons-io,其它,其它,assist class commons contains develop file filter functionality implementation io library stream utilities utility
50,apache-commons-jxpath,其它,其它,context defines expression graph include interpreter kind language object servlet simple xpath
51,apache-commons-lang3,其它,其它,additionally apache artifact basic building change class commons compatibility component contain core create creation dedicate developer exception extra fail file help helper host java library manipulation method multiple numerical object package property provide provides serialization series standard string structure support type utility version
52,apache-commons-logging,其它,其它,abstraction addition allow apache basic choose commons component developer difference heavily implementation interface log logging mean minimize number org orient package particular provide runtime simple small standalone user want wrapper
53,apache-commons-net,其它,其它,abstraction access command develop fundamental internet java level library like miscellaneous originally pop3 protocol provide purpose smtp suite support telnet time version
54,appstream-data,库,其它,center distribution gnome metadata package provide require software specific
55,apr,库,服务,apache data form free include layer library mission operate os portability portable possible provide routine runtime structure win32
56,apr-util,工具,工具,abstraction additional apache berkeley contain crypto data database driver free include interface ldap library mission mysql odbc openssl package parsing portable postgresql provide routine runtime sqlite structure support util utility
57,arpwatch,工具,服务,address automatically build certain change contain database device email ethernet install ip monitor monitoring need network package pair report tool track traffic utility
58,asciidoc,工具,工具,base book command docbook document file format generation html markup page short text translate unix write
59,aspell,工具,工具,checker come design dictionary english enhancement eventually feature good handle include independent language library main memory microsoft open possible process replace shared spell technical word
60,aspell-en,工具,库,dictionary english following list provides word
61,at,工具,工具,allows batch command control drop execute file input install instead level load need note oriented package particular read shell specify standard time tool user utility
62,at-spi2-atk,工具,工具,access allows application assistive base based break bridge bus completely control essentially expose gtk include interact interface internals major module package previous protocol query reader rewrite screen script technology tools transport version
63,at-spi2-core,工具,服务,access allows application assistive based break bus completely control daemon definition essentially expose gtk interact interface internals major previous protocol query reader rewrite screen script technology tools transport version
64,atk,库,工具,alternative application device graphical input interface interfaces library provide reader screen support tool toolkit user
65,atkmm,库,库,callback class combine complex comprehensive create extensible freely highlights include inheritance interface library provide quickly user widget
66,atlas,工具,工具,apply architecture automatically base binary bridge build compile configuration contain cpus documentation efficient effort good hardware implementation improvement information interface libraries library linear make necessary obtain optimal optimization order package performance portable present project provide routine software source specific technique time variety
67,attr,工具,工具,attribute command compatible contain dynamic extend filesystem function irix library manage manipulate object package particular provide support tool utilities
68,audit,工具,服务,application audit binding configure contain database directory dispatcher dynamic event facility forward framework generate incoming interface kernel later library libs like linux machine management need os package plugin plugins provide python3 real record relay remote search server service space store subsystem thing time tool user utility
69,augeas,服务,服务,change comment configuration control definition edit expose file format hard libraries library make parse preserve public read structure transformation tree work write
70,authselect,工具,服务,administrator approach authentication build case command common configuration configure design different feature file identity instead library line package potential potentially profile replacement ship solve source stack support test time tool use utility
71,autoconf,工具,工具,allow autoconf automatically build code configurable configuration configure create develop end generated generation instal install like makefiles need note option package portable programmer require script shell software source specify tool user using various
72,autoconf-archive,库,工具,archive autoconf cause collection contribute free friendly internet macro software
73,autofs,服务,服务,automatically cd daemon filesystems floppy include later mount network tool
74,autogen,工具,库,automated base command consist document eliminate library line nearly option parser parsing powerful process template time
75,automake,工具,工具,ability automatically coding compliant create develop file generate install like makefile makefiles software standard standards tool
76,autotrace,工具,工具,bitmap convert format graphic include input output postscript produce program supported utility vector
77,avahi,服务,服务,able address application automatic avahi binding central computer configuration contain convenient daemon dhcp discovery dynamic easy facilitate file glib gobject ietf implement intend ipv4 kind libraries library libs link local macos mean need network package people plug primarily print printer program protocol python3 range run server service share technology time view wrapper
78,awscli,工具,工具,amazon command environment interface line package provide services unified universal
79,babel,工具,库,access application build catalog common compose data date display formatting gettext interface internationalize library locale major message number provide python repository tool various work
80,babeltrace,工具,工具,allow common conversion converter create format library plugin project provide read trace write
81,babl,库,库,buffer conversion creation dynamic exist facilitate format help image library pixel provide store type
82,bacula,工具,工具,allow alternative architecture backup base basic catalog client command common computer console contain daemon data device different drive file library line manage management network package preferred program receive recovery script select server storage tape verification write
83,baobab,工具,工具,able analyzer auto branch change device directory filesystem graphical home include make order real representation scan size specific time tree user
84,basesystem,服务,服务,basic component define example installation order package remove simple
85,bash,工具,库,bash command compatible feature incorporate interpreter language modification script shell useful
86,bash-completion,工具,工具,advantage bash collection completion feature function programmable shell
87,bc,工具,工具,arbitrary arithmetic base calculator capability handling include install interactive language like mode need number package precision processing stack text
88,bcc,工具,工具,analysis berkeley binding collection command compiler control create easy ebpf efficient example extend feature include instrumentation kernel know line linux llvm make manipulation network packet performance program python python3 suit task tool toolkit trace traffic useful wrapper write
89,bind,服务,服务,application berkeley bind build contain dhcp domain export implementation internet library libs package version
90,bind9.16,服务,服务,16 address application based berkeley bind code collection contain contains domain environment file host implementation include information install interfacing internet libraries library license need network operate package program properly provide query resolve resolver routine runtime server suite tool tree utilities utility utils verify version
91,binutils,工具,工具,address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate graph include index information line linker list modify objdump object printable profile readelf section size string strip symbol translate utility
92,biosdevname,工具,工具,argument bios device directly form helper kernel label necessary return simple udev
93,bison,库,工具,able available binary calculator change compatible complex contain context convert correctly depend description develop development ensure file free general generate generated generator grammar information install internationalization know lalr language manual need package packages parse parser program programming purpose range runtime section simple support wide work write yacc
94,bitmap-fonts,其它,其它,anaconda bitmap compatibility contain convert design encode family file font fonts instal intend location meta native number package provide select terminal xorg
95,blktrace,工具,工具,block collect data detailed event format gather include information install kernel layer linux mechanism need operation package pattern perform provide queue request space trace user utilities utility
96,bluez,工具,服务,adapter application automatically bluetooth button configuration connect contact contain content daemon device example exchange file function include instal install keyboard libraries like make manual mobile mode mouse need note object package pair phone regular require rule script share ship start support switch udev utilities utility want work
97,blur-effect,库,库,draw graphic hardware library pretty
98,bogofilter,工具,工具,algorithm analysis berkeley check code design directly email fast filter filtering good include indicate input list mail message mode normal operation process production return site speed standard status text tune word
99,bolt,服务,服务,automatically bus command connect control daemon database device different enrollment introduce line list local manage manager mode perform previously remove require security signal store task tool
100,boom-boot,工具,工具,boot bootloader compatible configuration entry file function integration library linux loader manage manager module package patch project provide python3 require script specification support systemd tool
101,boost,库,工具,11 additional advanced allow application atomic base buffer callback class code command compiler comply component concept configurable configuration constraint container context coordinate copy core data date define developer diagnostics directory draft easy emphasis entry establish execution exist expression extend extension facility feature file filesystem filter flexible framework free function functionality future generic graph handling highly implement implementation include inclusion individual interface known language late library line little locale localization log logging long make manage manipulate math memory method micro multiple obtain offer operate operation option order pair path persistence point portable portion preprocessor present program programming provide public query random range reference regular require run runtime schedule separate serialization signal single slot sort source specific standard standards stream style subroutine suitable support switch synchronize template thread time tool type unicode useful user userland utility value variable wide work
102,booth,工具,服务,cluster core distribute executables facilitate file locate location manage manager multi pacemaker resource site support
103,bpftrace,工具,工具,available backend berkeley bytecode capability compile dynamic ebpf enhance exist filter high inspire interact kernel language level linux llvm make packet recent script systemtap trace tracer user
104,brasero,工具,库,application cd contain desktop dvd easy extension gnome libraries library libs nautilus package runtime share simple
105,breeze-icon-theme,其它,其它,file icon resource theme
106,brltty,工具,其它,access application background bind binding complete console daemon directly display documentation dracut drive driver functionality install interface java linux mode module ng package process programming provide python run screen support text time unix
107,brotli,库,库,algorithm available best combination compress compression context currently data general generic lossless method modern offer order purpose ratio similar speed variant
108,bubblewrap,库,服务,bin binary container core engine execution kernel namespaces tool user usr work
109,byteman,工具,工具,access agent allow application based bytecode code contain data different documentation execute extra fact include inject injection insert java javadoc load method need original package prepare private program remove simplify source start startup test tool trace want
110,byzanz,工具,工具,command desktop ease format image include line optionally record recorder recording sound tool video
111,bzip2,工具,其它,application approximately available balance benefit best bzip2 capability compress compression compressor data decompression fast faster file format free freely high install libraries need patent quality speed technique time utility
112,c-ares,库,库,asynchronous fork library operation perform request resolve write
113,c2esp,库,库,cups driver filter printer
114,ca-certificates,工具,服务,bundle certificate choose contain foundation internet mozilla package root
115,cachefilesd,服务,服务,cache caching daemon directory disk file local manage management network persistent space user
116,cairo,库,工具,acceleration advantage available binding buffer cairo consistent contain currently design display file functionality gnome gobject graphic hardware high image include integrate library make medium memory object output package postscript print produce provide quality support target window
117,cairomm,库,库,cairo developer familiar graphic include interface library make offer power standard template
118,cdparanoia,库,库,ability application atomic audio compact contain data digital directly disc disk drive dynamic extra extraction feature file format frame good handle hardware include instead libraries library libs like linear loss need package pipe read reading repair sample stream tool utility variety write
119,cdrdao,工具,工具,allow area audio base cd complete content control description disc disk lead length mode pre record recording rs single step textual track write
120,cdrkit,库,库,able allow application audio binary block boot capable cd command communicate contain copying correspond create creates data device different digital directory drive dvd error file form format fully generate host human image include install library line medium message mono multi need package player pre program provide rate read readable record recorder recording save scsi size sound split suitable support tree usually utility work write
121,celt051,库,工具,audio bitstream close codec codecs communication design file format high low mean normal package parallel particular quality realtime rename require special speech speex stable symbol traditional transform transmission version vorbis
122,ceph,服务,服务,access allow application block client cluster develop device distribute distributed file interface library like manage multiple object reliable shared simple storage store strip
123,certmonger,工具,服务,certificate client concern enrollment monitor primarily service status
124,chan,工具,工具,available buffer channel implementation pure
125,check,工具,工具,address assertion catch cause check code define developer editor error failure feature framework ides interface little output separate signal simple source space test unit
126,checkpolicy,工具,工具,access architectural base based building compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level linux mandatory multi number operating originally package policy provide require role security selinux support type utility
127,cheese,工具,工具,application apply capture contain display effect fancy gnome graphical interface library need package picture video want widget
128,chkconfig,工具,工具,administrator basic command configure current directly edit hierarchy information instead interface line link maintain manipulate manually numerous page provide query service simple specify start stop symbolic tool unless update utility various
129,chrome-gnome-shell,工具,其它,browser capable connector extension extensions firefox gnome google host http integration manage messaging native org provide repository shell support
130,chrony,服务,服务,client computer implementation input keyboard manual network operate protocol provide reference server service time
131,chrpath,工具,库,allow compile compiled currently dynamic library load modify path program remove support
132,cifs-utils,工具,其它,able allow authentication automatically cifs client conjunction contain credential deploy establish file filesystem kernel keyring linux login machine manage microsoft module mount need ntlm option package password protocol provide purpose session share standard support tool user utilities widely windows work
133,cim-schema,服务,服务,actual common consist contact define description enterprise environment http information integration management model network org overall provide schema specification www
134,cjose,库,其它,nannan
135,clang,其它,其它,nannan
136,cldr-emoji-annotation,工具,工具,annotation file language package provide
137,clevis,工具,库,allow automate automated automatic automatically basic bind block boot building commonly data desktop device directly dracut early enable encrypt encryption environment example framework gnome integration like occur package policy provide require root sophisticated support systemd users volume
138,cloud-init,其它,其它,cloud init initialization install instance need retrieve script special user various
139,clucene,工具,工具,alternative analyzer apache bring contain core date engine functionality high http java language module org popular port search similar specific speed text version
140,clufter,工具,工具,additional built capable cluster command common compiled configuration contain conversion corosync data experimental extra file filter format framework generic include interface internal library line offer overall pacemaker package plugin plugins primarily process product python3 reusable serve specific stack step target tool underlying usable variety xslt
141,clutter,库,服务,application center clutter create example fast graphical interface library medium open potential rich software source type usage user visually
142,clutter-gst2,库,库,clutter create enable fast graphical gstreamer integration interface library open rich software source user visually
143,clutter-gst3,库,库,clutter create enable fast graphical gstreamer integration interface library open rich software source user visually
144,clutter-gtk,库,库,allow application basic clutter embed gtk inside library stage widget
145,cmake,工具,库,base code common compilation compiler complex configuration contain control cross data directory environment file files generates generation gui independent macro make makefiles module native package platform possible preprocessor process quite require simple software sophisticated support template workspace
146,cockpit,库,服务,administer authenticate authentication base behalf bridge browser card certificate client cockpit command component configuration configure console contain dbus diagnostic enable freeipa gnu inspection instal interactive interface line linux listen network offer package report selinux server service session shell smart troubleshoot user
147,cockpit-appstream,库,库,archive cockpit component create instal install integration interface load machine manage metric package read storage support update user virt virtual
148,cockpit-composer,库,库,cloud cockpit composer custom deploy frontend generate image integrate suitable upload
149,cockpit-session-recording,库,工具,allow cockpit component configuration generate journal module playback provide record recording session terminal view
150,codemodel,库,工具,code compiler file generate generator java jaxb library program project provide schema source spin
151,cogl,库,库,able advantage apis backends component design developer different draw easy extension future good graphic hardware help implement implementation library like machine make mean need nice open opengl option paper picture place position pretty provide render single small software source specification state step style think utility write
152,color-filesystem,库,其它,color directory filesystem layout package provide required store used
153,colord,服务,服务,color context daemon device level library profile
154,colord-gtk,库,库,additional functionality gtk library provide require support
155,compat-libtiff3,库,库,compatibility current file format image library manipulate package provide tiff version
156,conntrack-tools,工具,工具,addition availability available cluster collect command connection contain currently daemon delete deploy dump establish event firewall gnu high highly inspect interact interface kernel line linux list maintain manipulate message monitor multiple netfilter package program search selection setup state statistic subsystem synchronize table tools track userspace using
157,container-exception-logger,工具,工具,able container design exception host input inside logging outside tool
158,containerd,服务,服务,available complete container daemon emphasis execution gopkg host image level lifecycle linux low manage network open portability reliable runtime simplicity standard storage test transfer windows
159,convmv,工具,工具,contain convert encoding filename package tool utf
160,copy-jdk-configs,工具,工具,archive configuration create file script transfer update utility
161,coreutils,工具,工具,basic binary combination common commonly component core documentation include optional package script shell single tool translation utility utils
162,corosync,库,服务,cluster contain corosync engine libraries library package
163,corosync-qdevice,服务,服务,certificate cluster contain corosync create daemon engine init network package script
164,cpio,工具,工具,access archive ascii automatically binary byte collection compatible contain copy create creates default different disk extract file following format information install kind machine manage need order permission pipe plus posix program read recognize support tape
165,cppcheck,工具,库,analysis code compiler detect error goal normally primarily real static syntax tool type unlike zero
166,cppunit,工具,库,automatic base framework junit output port test testing unit
167,cracklib,库,工具,actually appropriate certain characteristic check checking choose conjunction contain creation determine dictionary easy entry exist function generate guess include instal install library match necessary need normally oriented package particular passwd password pattern perform program purpose replacement secure security share standard stop test user users usr utility want word
168,crash,工具,工具,analysis core create dump kernel linux live mission offer package patch self suite tool utility
169,crash-gcore-command,工具,工具,command core crash create dump extension file kernel module space task user utility
170,crash-ptdump-command,工具,工具,buffer crash decode extension facility generate intel module processor retrieve trace utility
171,crash-trace-command,工具,库,command crash data extension module read trace utility
172,crda,服务,服务,compliance comply daemon database kernel network networking order package provide radio rule stack world
173,createrepo_c,工具,工具,application binding common creates directory easy generate implementation libraries library maintain manipulation metadata package python repository utility
174,cronie,服务,服务,ability allow arbitrary configuration contain cron daemon default enhancement execute execution extra feature fork good like multiple original power program regular related resource schedule security selinux setting share simple specify standard style time tool unix using utility
175,crontabs,工具,工具,basic check command contains cron daemon directory execute execution file function handle instal install mainly need package particular program root schedule
176,crypto-policies,工具,工具,apply base built configuration crypto cryptographic custom define definition disable enable file library mode package policy pre provide setup simple ssl switch tls tool update various wide
177,cryptsetup,工具,工具,contain crypt disk encrypt encrypted encryption integrity kernel library module package protection share utility verification volume
178,cscope,工具,工具,allow base browse code editing file function general individual large list macro match perform plain return search select source text tool tree user variable
179,ctags,工具,工具,code construct contain cross definition easy editor emacs enumerate external file form function generate header human improve include index information inside install item language likely list locate macro make method object output preprocessor print programming prototype readable reference select source style support text tool type union utility value variable various
180,culmus-fonts,其它,服务,common consist contain display file font fonts hebrew package project
181,cups,服务,服务,apple application berkeley command cups develop interface layer library libs line need operate package portable printing provide solution standard unix user vendor
182,cups-filters,库,库,addition additional apple backends contain contains core cups develop distribution especially filter independently introduce library longer maintain package pdf printing provide software
183,cups-pk-helper,库,其它,application available config configuration control cups helper interface make policykit printer
184,curl,工具,工具,authentication base basic build certificate client come command compare configured cooky data dependency digest easy feature file form free hand http imap instal installation kerberos ldap library limited line minimal ntlm package password pop3 post proxy remote replacement require run server small smtp support syntax telnet time tool transfer upload use useful user utility
185,cyrus-imapd,库,工具,access administration administrative advantage allow base calendar compatible concurrent connection contact contain contains control convert database design differ efficiency email enterprise environment file filesystem hierarchy high imap implementation instal internal internet large list mail message multiple node normally open package performance permit pop3 private program protocol provide read scalability scalable seamless server small software specification standards storage store support technology timezone tool user utilities utility utils version wide write
186,cyrus-sasl,库,库,access application authentication based commonly connection contain contains digest directory gssapi implementation kerberos layer ldap lib library login method need ntlm package plain plugin plugins protocol scheme secret security server share shared simple store support
187,dav1d,库,库,correctness cross decoder file focus library open platform source speed
188,dbus,其它,其它,access application bus common configuration contain dbus facility file implementation interact libraries library login message messaging package provide reference send service session setup tools user utilities utility wide
189,dbus-c++,库,其它,attempt binding bus contain dbus glib integration library native package provide subpackages
190,dbus-glib,库,库,abstraction binding bus glib integrate library loop main standard thread
191,dbus-python,库,服务,binding bus python3
192,dbusmenu-qt,其它,其它,application dbus export implementation import library make menu possible protocol provide
193,dbxtool,工具,服务,boot contain package secure uefi update
194,dconf,工具,服务,backend configuration glib gsettings level low main provide purpose
195,dconf-editor,工具,工具,configuration database edit editor graphical tool
196,dcraw,工具,工具,camera command contain data decode digital download image line package tool
197,dde,其它,其它,deepin desktop environment
198,dde-account-faces,其它,其它,account deepin face linux
199,dde-api,库,服务,daemon
200,dde-calendar,其它,其它,calendar schedule smart thing
201,dde-clipboard,其它,其它,good include integration multiple platform plugins provide theme
202,dde-control-center,其它,其它,center control deepin linux
203,dde-daemon,其它,其它,daemon handle session setting
204,dde-device-formatter,其它,库,block create device file graphical interface simple
205,dde-dock,其它,其它,deepin desktop environment module plugin
206,dde-file-manager,其它,其它,deepin desktop environment file library manager module plugin
207,dde-kwin,其它,其它,configuration deepin desktop environment package provide
208,dde-launcher,其它,其它,desktop environment launcher module
209,dde-network-utils,其它,其它,deepin desktop environment network utils
210,dde-polkit-agent,其它,其它,agent deepin desktop environment polkit
211,dde-printer,其它,其它,manage manager printer tool
212,dde-qt-dbus-factory,其它,其它,auto code dbus generated repository store
213,dde-qt5integration,其它,其它,good include integration multiple platform plugins provide theme
214,dde-qt5platform-plugins,其它,其它,platform plugins
215,dde-server-industry-config,其它,工具,configuration desktop file server special version
216,dde-session-shell,其它,其它,deepin desktop environment module session shell
217,dde-session-ui,其它,其它,deepin desktop display end environment include interface lock login module power project screen service session sub switch tool user zone
218,deepin-anything,其它,其它,like really
219,deepin-authenticate,其它,其它,adapt authentication design face fingerprint interface method order used
220,deepin-boot-maker,其它,其它,cd drive dvd file flash image medium simple tool write
221,deepin-calculator,其它,其它,calculator easy ordinary user
222,deepin-compressor,其它,其它,application archive create extract fast lightweight
223,deepin-default-settings,其它,其它,deepin default environment fcitx file icon include override package page setting
224,deepin-desktop-base,其它,其它,base deepin desktop file server
225,deepin-desktop-schemas,其它,其它,collection component contain deepin desktop gsettings schema setting share various wide
226,deepin-devicemanager,其它,工具,device hardware information manage manager tool view
227,deepin-diskmanager,其它,其它,disk management tool utility
228,deepin-editor,其它,其它,deepin editor linux simple
229,deepin-fcitxconfigtool-plugin,其它,其它,core currently customize desktop easily extension fcitx framework freebsd input light like linux method native provide requirement support unix weight
230,deepin-font-manager,其它,其它,bulk deepin file font function install manager user
231,deepin-gettext-tools,其它,其它,accord convert deepin desktop file function generate gettext handle policy policykit scan tool tools translation update wrapper
232,deepin-gtk-theme,其它,其它,deepin theme
233,deepin-icon-theme,其它,其它,deepin desktop environment
234,deepin-image-viewer,其它,其它,deepin image viewer
235,deepin-log-viewer,其它,其它,tool useful view viewer
236,deepin-manual,其它,其它,application description design function help instruction learn manual operating provide specific summary user
237,deepin-menu,其它,其它,beautiful build deepin menu service
238,deepin-picker,其它,其它,color deepin tool
239,deepin-pw-check,其它,其它,adapt authentication check configuration design face fingerprint interface manager method order password used
240,deepin-reader,其它,其它,annotation bookmark reader simple support
241,deepin-screen-recorder,其它,其它,deepin recorder screen
242,deepin-shortcut-viewer,其它,其它,data deepin display json pass program viewer window
243,deepin-sound-theme,其它,其它,binding contain deepin generate gobject golang package sound static theme
244,deepin-system-monitor,其它,其它,friendly monitor user
245,deepin-terminal,其它,其它,application built console deepin default embeddable emulation emulator enabled library share terminal unicode widget
246,deepin-turbo,其它,其它,deepin derive project
247,deepin-wallpapers,其它,其它,deepin provide
248,dejagnu,工具,工具,allow base development easy expect format framework host integrate make output portable program purpose software target tcl test write
249,dejavu-fonts,其它,其它,base bitstream character common consist development face file font maintain open original package process provide purpose range release sans serif style variable version width
250,desktop-file-utils,工具,其它,application check contain desktop directory file freedesktop gnome http inclusion install manipulate menu optionally org package process specification standard standards utilities validate www
251,devhelp,工具,工具,application browser contain desktop doc documentation embed generate gnome gtk ides library package work
252,device-mapper-multipath,工具,工具,checker contain creation device fail internal kernel library libs manage manager mapper module package partition path provide removal scan share shared thing tool tools update
253,device-mapper-persistent-data,库,库,cache check contains data device dump include manage mapper metadata persistent provisioning repair restore target tool tools
254,dhcp,服务,服务,address administer agent allow client common configuration contain daemon device dhcp dynamic easy file host individual information large library make network overall package protocol provide provides purpose relay script server share shared
