idx,name,y_true,y_predict,feature
129,chrome-gnome-shell,工具,其它,browser capable connector extension extensions firefox gnome google host http integration manage messaging native org provide repository shell support
131,chrpath,工具,库,allow compile compiled currently dynamic library load modify path program remove support
132,cifs-utils,工具,其它,able allow authentication automatically cifs client conjunction contain credential deploy establish file filesystem kernel keyring linux login machine manage microsoft module mount need ntlm option package password protocol provide purpose session share standard support tool user utilities widely windows work
134,cjose,库,其它,nannan
137,clevis,工具,库,allow automate automated automatic automatically basic bind block boot building commonly data desktop device directly dracut early enable encrypt encryption environment example framework gnome integration like occur package policy provide require root sophisticated support systemd users volume
141,clutter,库,服务,application center clutter create example fast graphical interface library medium open potential rich software source type usage user visually
145,cmake,工具,库,base code common compilation compiler complex configuration contain control cross data directory environment file files generates generation gui independent macro make makefiles module native package platform possible preprocessor process quite require simple software sophisticated support template workspace
146,cockpit,库,服务,administer authenticate authentication base behalf bridge browser card certificate client cockpit command component configuration configure console contain dbus diagnostic enable freeipa gnu inspection instal interactive interface line linux listen network offer package report selinux server service session shell smart troubleshoot user
149,cockpit-session-recording,库,工具,allow cockpit component configuration generate journal module playback provide record recording session terminal view
150,codemodel,库,工具,code compiler file generate generator java jaxb library program project provide schema source spin
152,color-filesystem,库,其它,color directory filesystem layout package provide required store used
162,corosync,库,服务,cluster contain corosync engine libraries library package
165,cppcheck,工具,库,analysis code compiler detect error goal normally primarily real static syntax tool type unlike zero
166,cppunit,工具,库,automatic base framework junit output port test testing unit
167,cracklib,库,工具,actually appropriate certain characteristic check checking choose conjunction contain creation determine dictionary easy entry exist function generate guess include instal install library match necessary need normally oriented package particular passwd password pattern perform program purpose replacement secure security share standard stop test user users usr utility want word
171,crash-trace-command,工具,库,command crash data extension module read trace utility
180,culmus-fonts,其它,服务,common consist contain display file font fonts hebrew package project
183,cups-pk-helper,库,其它,application available config configuration control cups helper interface make policykit printer
185,cyrus-imapd,库,工具,access administration administrative advantage allow base calendar compatible concurrent connection contact contain contains control convert database design differ efficiency email enterprise environment file filesystem hierarchy high imap implementation instal internal internet large list mail message multiple node normally open package performance permit pop3 private program protocol provide read scalability scalable seamless server small software specification standards storage store support technology timezone tool user utilities utility utils version wide write
189,dbus-c++,库,其它,attempt binding bus contain dbus glib integration library native package provide subpackages
191,dbus-python,库,服务,binding bus python3
193,dbxtool,工具,服务,boot contain package secure uefi update
194,dconf,工具,服务,backend configuration glib gsettings level low main provide purpose
199,dde-api,库,服务,daemon
204,dde-device-formatter,其它,库,block create device file graphical interface simple
215,dde-server-industry-config,其它,工具,configuration desktop file server special version
226,deepin-devicemanager,其它,工具,device hardware information manage manager tool view
250,desktop-file-utils,工具,其它,application check contain desktop directory file freedesktop gnome http inclusion install manipulate menu optionally org package process specification standard standards utilities validate www
255,dialog,库,工具,allow contain create dialog following implement info input install interface like menu message mode script shell text utility
259,disomaster,工具,库,class disc library manipulate package provide wrapper
267,dnf,工具,服务,allow apply automate common configuration data download environment file group interface manage manager module package python rpms support systemd unit upgrade user utility
271,docbook-style-dsssl,库,工具,allow convert customizable docbook document example format highly html modular online postscript print stylesheets
272,docbook-style-xsl,库,工具,allow customizable docbook document format highly html stylesheets transform
278,dotconf,库,其它,configuration file handle libraries library parse
284,dovecot,库,工具,authentication contain driver format imap like linux mail mind mysql package plug pop3 primarily provide secure security server small subpackages support unix write
286,dpa-ext-gnomekeyring,工具,服务,agent automatically extension gnome keyring polkit thing
297,e2fsprogs,工具,服务,access attempt case check command common compile contain contains core correct create description directly error examine extend file generate handling include inspire install interface internal library libs line manage manually mechanism modify modifying need number originally package parameter parse parser partition performance present repair second share simple space specific structure subsystem table test tool user utilities utility
299,edk2,库,工具,contain enable firmware machine machines open package project qemu sample support uefi virtual
300,efi-rpm-macros,库,工具,basic contain directory filesystem layout machine package tool
306,emacs,工具,库,directory emacs filesystem functionality layout package provide require
307,enchant,库,工具,backends check checking library spell wrap
314,epel-rpm-macros,库,服务,build contain enterprise extra linux macro package packages
315,esc,工具,服务,allow card client cryptographic enterprise manage security smart user
318,ethtool,工具,库,allow auto change checksum device especially ethernet location network offload port query setting settings speed tool utility
319,evemu,库,工具,base capture device emulation event input library program query simple stream tool utility virtual
326,exiv2,工具,库,access accord adjust allow class command comment data delete extract file image include info insert interpreted jpeg library line manipulation metadata method plain print read rename start summary support utility value write
327,expat,工具,库,associated clark discover document example handler james kind library mean orient parse parser register start stream structure write
329,extra-cmake-modules,库,其它,additional build frameworks module need
335,fcitx,工具,其它,chinese contain core currently customize data desktop easily engine extension fcitx file framework freebsd gtk2 gtk3 input library libs light like linux method module native package pinyin provide requirement share shared support table unix weight
337,fcitx-qt5,库,工具,context fcitx input module package provide
341,ffmpeg,库,工具,audio capture complete contain device digital encode flash format free include internet libraries library linux live package platform playback provide real server solution special specific stream time unix various video
344,fido-device-onboard,工具,服务,client device dracut implementation initialization module server tool
349,fio,工具,库,action file generation global inherit load match number override parameter particular process specify thread tool type typical unless user want write
351,firefox,工具,库,browser compliance design firefox mozilla open performance portability source standard
365,foomatic-db,库,其它,base database directory driver http layout option org package printer site www
370,freeipmi,库,服务,base console daemon detection intelligent interface ipmi management monitoring node platform project provide provides recovery remote software specification syslog tool
373,frei0r-plugins,库,其它,behavior computer control effect filter framework host implementation issue parameter plugin plugins simple solve source standard video
378,fuse-overlayfs,工具,其它,nannan
383,gamin,库,工具,compatible daemon dependent file library mechanism monitor provide wide
387,gcab,库,服务,archive create gobject library manipulate
388,gcc,工具,库,address atomic behavior compliant contain dynamically exception fortran handle hardware instal instrument library link math memory need offload operation package plugin program real runtime separately share standard static support thread version
420,gcc-toolset-9-elfutils,工具,库,allow archive build check collection compiled compress contains data decompress depend devel discard dwarf enables file formed generate handle handling high implement include internals level libraries library libs list machine object package party program provide read readelf reading section size specific stack strip structure symbol utility write
428,gcr,库,工具,access card certificate crypto desktop display file gnome library like module parsing pkcs provide smart store viewer
431,gdbm,库,工具,access application build database devel developer efficient extensible file hashing include index install libraries library need program routine similar simple standard unix useful work write
444,gflags,库,工具,ability built contain define file flag flexibility implement include increase library like package processing replacement source string support type
446,ghc-srpm-macros,库,其它,building generate macro macros package source
449,gimp,其它,工具,build channel commercial contain contains conversion create devel development edit effect expect extension extra extremely filter graphic helper image imaging include large layer level library libs manipulation multi need operation package pixel plug plugin powerful program provide share similar sub tool tools useful
451,git,工具,其它,access allow bring browse browser command common control core credential daemon dependency distributed email entire fast functionality graphical helper high history include install installs integrate interact interface internals level local main merge meta minimal operation optionally package patch perl project protocol provide pull really repository revision rich scalable script send server simple small split subpackages subproject support tool usually version
453,gjs,库,工具,allow base bindings engine framework gnome gobject introspection javascript library mozilla
457,glibc,库,服务,access application available backwards based basis binary build cache caching code common compatibility contain create custom daemon data develop development disk easy executables file function gain glibc group hash header help host important improve include install instead ipv6 language ldap legacy library likely linux locale lookup make math memory module multiple nearly necessary need order pack package particular performance place program provide save service share source space speed standard support switch user version
459,glog,库,工具,apis application base google helper implement level library logging macro provide stream style various
490,gnome-terminal,其它,工具,ability click context emulator extension feature gnome menu multiple nautilus open option package profile provide right single support terminal window
496,gnupg2,工具,库,additional advanced base card communication compliant create data design different digital encrypt encryption facility functionality gnupg include internet management mime module package provide secure sign signature signing smart split standard storage support tool utility version
499,go-srpm-macros,库,其它,architecture build building golang macro package project provide various
500,gobject-introspection,库,其它,based binding create examine file generate gobject header introspection language library order provide scan source thing useful
522,gom,其它,库,application complex data gobject help library make mapper need object provide query sqlite store structured write
532,gpm,库,工具,allow appear application based button click console contain dynamic editor emacs file function include library like linux management menu mouse operation package program provide server support text
533,grafana,工具,其它,editor feature graph graphite metric open rich source
534,grafana-pcp,库,工具,include live metric performance pilot plugin scalable script series time
537,greenboot,工具,库,check framework generic health optional series systemd
545,gsettings-qt,库,其它,binding gsettings qt
546,gsl,库,工具,analysis collection library numerical routine scientific write
548,gsound,库,工具,design gobject introspection library play small sound wrapper
551,gssntlmssp,库,服务,gssapi implement mechanism
555,gstreamer1-plugins-base,库,工具,applications architecture base based capability contain data filter framework graph gstreamer instal library mean media medium operate package play plug plugin plugins process processing real related simply sound stream streaming time type video
558,gtk-vnc,工具,其它,allow asynchronous build client completely connection deal gobject gtk gtk3 infrastructure manage protocol provide remain require single thread viewer widget
566,guile,库,工具,application building develop execution extensibility extensible extension implementation independent install intelligent language library like link machine package platform program programming provide scheme write
567,gupnp,库,服务,control create device easy efficient flexible framework gobject gupnp intend libsoup object open oriented point source upnp write
571,gutenprint,库,工具,compatible contain cups dialog driver gtk high include irix library linux native necessary operate package plug print printer quality range support unix wide widget
572,gvfs,工具,服务,access apple application archive backend backends base camera cifs client device file filesystems framework fuse glib gnome image implementation include inside integration media medium mobile module music network online original package phone picture player protocol provide read reading seamless service share support transfer window windows write
579,hicolor-icon-theme,工具,其它,basic contains directory file icon need requirement support theme
581,hostname,工具,服务,command display domain host hostname package provide set utility
587,hunspell,库,工具,analyzer character checker complex design encoding hunspell interface language library libreoffice like module morphological pipe program rich spell terminal word
595,hunspell-be,库,工具,dictionary hunspell hyphenation rule
612,hunspell-et,库,工具,dictionary estonian hunspell hyphenation rule
661,hunspell-no,库,工具,dictionary hunspell hyphenation rule thesaurus
685,hunspell-sr,库,工具,dictionary hunspell hyphenation rule serbian
711,hwloc,库,服务,11 abstraction application architecture attribute bind cache compute contain convenient core display efficiently format gather hardware help hierarchical include information interface library logical memory modern multiple node numa offer package portable powerful primarily process processor programming provide share socket software thread time topology unit various version
759,i2c-tools,工具,库,access application chip collection connect contain decode device helper interact level library linux offer package perl probe register script tool write
768,ibus-table-chinese,工具,其它,array base character chinese classic com current easy form free handle http ibus improved include includes infrastructure input japanese learn method need open package provide quick root simplified smart structured subpackages super table traditional unicode version word
770,icedtea-web,库,工具,additional base browser component contain deployment documentation implementation java javadocs manage openjdk originally package plug plugin project provide setting settings start tool
773,iio-sensor-proxy,工具,服务,device input proxy sensor
775,ima-evm-utils,库,工具,architecture attribute change compatibility computing executables execute extend extended file group hash integrity list maintain measurement module package prepare prevent provide read run sensitive store support time trusted utility utils value verification
776,imlib2,工具,库,apps arbitrary architecture capable complete condition contain easily fast file flexible highly image intelligent late library link load loader loading make manipulation modular operation option package parse plugin program render rendering rewrite save separately series simple speed support version write
777,imsettings,工具,其它,application apply change configuration contain core daemon dbus deliver desktop effect framework general gnome gsettings input libraries library method module need package require service setting shared support utility work
779,initial-setup,工具,其它,allow configuration contain easy graphical gui guide initial installation interface machine package series setup step user utility
781,intel-cmt-cat,工具,库,access allocation bandwidth basic cache class code command configure data execute file interface level line linux logical manage measure memory model monitoring obtain package privilege provide provides read register require root service software space specific standard support technology thread user virtual write
784,ipcalc,工具,服务,address calculate calculator check depending format generate host human information network option parse private provide random readable resolve script simple specify suitable
786,iproute,库,服务,action advanced capability class configuration configure contain control design device example filter kernel linux manage network networking package queue routing standard tool traffic utility
792,iputils,工具,服务,basic command contain daemon discover host include information ipv6 machine monitor monitoring network node package ping protocol query receive send series specify target tool traffic utility
800,istack-commons,库,其它,commons contain package runtime tool
804,jack-audio-connection-kit,库,服务,allow application area audio bus client connect connection design device different effort example execution focus ground latency launcher linux low mean normal number operating operation plugin primarily process server share small start suitable synchronous work write
814,jbig2dec,工具,库,compression decoder design document domain efficient encoding format high image implementation library lossless offer order package paper particular provide ratio resolution share
822,jigawatts,库,服务,allow convenient helper java linux make org package read utility
827,jq,工具,库,command data dependency ease effort expect filter flexible format json lightweight like line little play portable processor program runtime short simple structure text transform want write zero
833,kata-containers,工具,库,advantage build community container containers feel gopkg http implementation io lightweight like machines open perform project provide repository security source standard version virtual work
838,kdump-anaconda-addon,工具,其它,addon anaconda configuration
839,keepalived,工具,服务,accord achieve addition availability balance base build checker dynamically facility framework fundamental health high hook implement independently infrastructure interaction kernel known level linux load low machine maintain manage module monitor pool protocol provide robust router server service simple speed state virtual widely
901,kronosnet,库,服务,abstraction application availability case core design fail fast high implement implementation information layer library network org protocol refer requirement security switch
902,ksc,工具,其它,checker code kernel module source symbol usage
903,kscreenlocker,库,其它,architecture component library lock screen secure
905,kyotocabinet,库,工具,application client essential interface libraries library libs package program provide shared
911,lcms2,工具,库,color current deprecate engine footprint form instal intend management open optimize original parallel small source speed version
913,ledmon,库,工具,activity application associate control design drive fail locate privilege root slot space status type user utilities
918,libICE,库,其它,client exchange inter library org runtime
919,libSM,库,其它,library management org runtime session
920,libX11,库,工具,client common core data library libxcb protocol
921,libXNVCtrl,库,工具,application communicate contain control driver include library package proprietary provide settings tool xorg
923,libXau,库,其它,access authorization block client connection cookie core data display exist hook individual know library mechanism protocol provide sample server setup simple specific specify window
925,libXcomposite,库,工具,extension library
928,libXdmcp,库,其它,control display library manager protocol
931,libXfont2,库,其它,library org runtime
936,libXp,库,其它,library org runtime
938,libXrandr,库,工具,library org runtime
940,libXres,库,工具,allow client extension library query resource server usage various
942,libXtst,库,其它,library org runtime
949,libaio,库,其它,access application asynchronous capability facility kernel library linux native order posix provide require rich simple
950,libao,库,工具,audio cross currently irix library output platform support
951,libappindicator,库,工具,allow application available based contain export generic indicator library menu package support version work
956,libasyncns,库,服务,asynchronous easy function implement library lightweight relate service small wrapper
957,libatasmart,库,服务,disk hard health library lightweight monitoring parser small
961,libblockdev,库,服务,binding block configuration contain core create crypto dbus dependency device encrypt enhancement file function functionality gobject information introspection kernel level library like loop low manipulation mapper meta operation package partition partitioning plugin plugins provide providing pull python3 raid relate related serve standalone storage support swap time utility utilize utils wrapper
962,libbpf,库,工具,directory file header lib library linux mirror package plus support tools tree version
966,libcanberra,库,服务,binding bindings event gtk html http implementation library lightweight portable public small sound spec specification theme
967,libcap,库,服务,capability draft library posix
968,libcap-ng,库,工具,analyze application base binding capability contain file library make ng package posix program python3 utilities utils
969,libcdio,库,工具,access application cd control device independent input interface library need provide
970,libcdio-paranoia,库,工具,allow audio compatible data directly distribution file flexible large license linear pipe read reader split step write
972,libcgroup,库,服务,administrator allow associated authentication command configured contain control controller daemon group help infrastructure library line linux login manipulate module monitor package pluggable pre process program service user utility
974,libcmis,库,工具,allow application client connect content drive example google interface library management open primary server source support work
976,libconfig,库,工具,application aware code compact configuration file format library manipulate necessary parse readable simple string structure type unlike
978,libdaemon,库,服务,compatible consist correct daemon ease file following fork library lightweight output pipe procedure process redirect select serialize signal simpler stdout syslog unix usage wrapper write writing
980,libdazzle,库,工具,applications builder collection development drive experimental fancy feature generic glib ground gtk inside library project prototype quite ready widget
981,libdb,库,服务,access apis application berkeley caching client command database embedded extended fixed hashing include instal java length library line linear lock manage memory method perl provide python record recovery server share support tool toolkit traditional transaction tree variable
982,libdbusmenu,库,工具,build dbus design development easy file gtk gtk3 library make menu pass shared simple small structure version work
1004,libexif,库,工具,allow camera contain data digital extra extract file image information jpeg library parse produce read
1009,libffi,库,工具,allow argument bridge certain code compilation compile compiler conversion dependent description entry exist feature follow foreign fully function generate handle high instance interface interpreter know language layer level library machine make necessary number pass popular portable program programmer provide really return run separate specify stand tell time type value various work write
1013,libfprint,库,服务,consumer device fingerprint offer reader scanner support toolkit
1015,libgcrypt,库,服务,base code crypto cryptography development general library purpose version
1020,libgit2,库,工具,allow application binding core custom implementation language library method native portable provide pure solid speed write
1022,libglvnd,库,工具,basis common implementation interface layer library multiple neutral opengl screen support vendor workstation
1023,libgnomekbd,库,工具,configuration contain gnome keyboard library manage offer package relate various widget
1025,libgpg-error,库,服务,agent common component daemon define error future gnupg library possibly value
1030,libgudev,库,服务,based easily gobject introspection javascript language library make possible program simpler support wrapper
1031,libguestfs,其它,工具,able access additional administration administrator alternative application archive avoid backup bash basic batch binding block build builder capable change clone code collection com command compatible completion configuration contain contains content convert copy core customize debug depend dependency determine devel develop developer device diff difference different directly directory disk display documentation download driver edit editor element enhanced enterprise examine exist extract feature file filesystem filesystems follow format free fully fuse global gobject guest header host hostname http icon image include info inside inspect instal install intelligent interactive introspection japanese java javadoc kernel language library like limited line linux list log look machine make miscellaneous modify mount need network non note ocaml operate org package page pages partition perform perl physical popular problem process program provide pull python python3 qemu really reason redhat reduce registry replace replacement require resize ruby safe scan scheme scratch script secure separate shell software space sparse split statistic subpackages subset support tool tools type ukrainian unlike upload used utility various version virt virtual want windows work write
1034,libgxim,库,服务,application based client communicate contain directly gobject help implement input library loop main method package particularly protocol server shared
1036,libhangul,库,工具,common feature input library method program provide
1040,libical,库,工具,calendar data format implementation product reference schedule serialization type
1048,libindicator,库,工具,apps build convenience function gtk indicator likely symbol
1049,libinput,库,服务,abstraction analyze application code common contain custom deal debug detection device directly display event expect functionality handle handling hardware input library minimize need package processing provide server tool user utilities utils
1050,libipt,库,工具,decode decoder fully implementation integrate intel library processor reference standalone tool trace
1051,libiptcdata,库,工具,command data edit encode file header image include inside library line location metadata modify parsing save standard store title utility
1053,libisofs,库,工具,addition allow attribute change compression create disc disk editor extension feature file filesystem filesystems image include iso library like link modify removal store support zlib
1054,libjpeg-turbo,库,工具,access client comment compress contain decompress display file format function image include insert jpeg library manipulate package perform program regular share simple text transformation useful utilities utils various
1055,libkcapi,库,服务,access algorithm allow apis consider consumer crypto developer drop easy export handling implement interface kernel level library linux low need netlink package process processing provide provides replacement request return send space tool user
1056,libkeepalive,库,工具,base binary change dynamic enable executables feature glibc library original program
1058,libkkc-data,库,工具,contain data language model package time
1066,liblouis,库,工具,application approach assistive base binding commercial computer dictionary easily example feature hyphenation language lead library linux math open package program provide python reader reading routine rule screen source support table technology translation translator
1067,libmad,库,工具,audio currently decoder extension format fully high implement layer library mpeg quality support
1069,libmaxminddb,库,工具,contain file format library package
1075,libmfx,库,工具,acceleration application appropriate dispatcher function hardware implementation initialization intel layer library locate media platform redirect select software specific subsequent video
1080,libmodplug,库,工具,file format library music
1097,libnl3,库,服务,additional bind binding command contain convenience depend interface kernel library line linux manipulation netlink network package python simplify socket utils various
1098,libnma,库,工具,contain integrate library networkmanager package tool
1106,liborcus,库,工具,currently development document file filter import library spreadsheet standalone
1110,libpaper,库,服务,action application base basic file function handle integrate intend kind library minimal obtain paper provide purpose quite really release simple size specified tool user width
1111,libpcap,库,工具,application author capture collection create debugging dependent different ease framework independent install interface level low module monitoring need network packet port portable provide security statistic traffic user vendor
1114,libpfm,库,工具,available current encode event help interface kernel library linux monitoring operating performance provide support tool upstream version
1115,libpinyin,库,工具,algorithm based chinese compatibility contain core data deal file input intelligent library method package pinyin project provide
1117,libplist,库,服务,apple binary library manipulate property
1120,libpq,库,服务,client connect essential install interface library need package postgresql program provide server share
1123,libpsm2,库,服务,communication enable environment family high implement intel interface level libraries library link low mechanism messaging necessary parallel product support user version
1131,libquvi-scripts,库,其它,additional contain embedded include medium parse script scripts utility
1138,libreoffice-voikko,库,工具,actual checking component contain extension finnish functionality hyphenation library libreoffice package provide spell
1140,libreport,库,服务,filesystem layout
1142,libreswan,库,服务,allow authentication base build contain cryptography daemon encrypt encryption free gateway implementation internet linux machine network package pass private protocol provide secure security service strong support tool turn userland virtual
1147,libseccomp,库,服务,allow application argument easy enhanced execute filtering interface kernel library linux mechanism optionally provide specify
1148,libsecret,库,工具,communicate dbus gnome implementation keyring library password retrieve secret service store
1149,libselinux,库,工具,access application architectural base based binding component concept contain context control design develop enforcement enhanced feature file flask functionality general improve include kernel kind level library linux mandatory multi number obtain operating originally package policy process provide python python3 required role security selinux simple support type utility utils
1150,libsemanage,库,工具,access application architectural base based binary binding compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level library like linux management mandatory manipulation multi need number operating originally package perform policy program provide python python3 role security selinux setting similar specific support tool transformation type utility
1151,libsepol,库,工具,access architectural base based binary compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level library like linux mandatory manipulation multi need number operating originally perform policy program provide role security selinux setting similar specific support tool transformation type utility
1152,libserializer,库,其它,contain custom framework general handler java serialization simplify task write
1156,libsmbios,库,工具,based bios client information interface library package program provide share standard table utility
1157,libsmi,库,工具,access archive check contain convert define definition dump ietf information library maintain module package parse standard tool
1161,libspectre,库,工具,convenient document easy handle library postscript provide render small
1164,libssh,库,工具,client complete config configuration control default design easily execute file implement implementation library make mean need openssl package party play program programmer protocol provide remote secure transfer transparent work
1167,libstoragemgmt,库,工具,allow application array auto client command contain controller daemon execute family file files framework generate generic helper include interactive interface kernel library line local locally manage management open package plug plugin process program provide pseudo python raid rule scripting selection separate smart source storage support udev utility vendor write
1168,libsvm,库,工具,class develop display distribution gui install integrated interface java javadoc library machines multi package program python3 qt software support tool vector version want
1170,libtar,库,其它,archive commonly extension file format library manipulate manipulation posix support used
1172,libtdb,库,服务,binding database developer file implement library manage python3 tool tools trivial
1173,libteam,库,服务,contain control daemon device driver legacy library network package provide script service space support team user
1178,libtimezonemap,库,工具,center change click code control datetime display fork gnome gtk library location panel region represent select time timezone widget world zone
1179,libtirpc,库,其它,available base code compatible computing contain derive directly documentation enhanced equivalent form implementation independent interface internet layer library major network open operate package piece remain require rpc site source support transport unix vendor version
1188,libusbx,库,服务,access application compatibility compatible developer device drop fork fully install library need note original package produce project provide release series start
1189,libuser,库,工具,account administer administration application binding contain data group implement include interface library manipulate model package password pluggable provide python python3 sample source standardized suite user
1193,libvarlink,库,工具,command contain library line package tool util
1202,libvncserver,库,工具,buffer client compression correctly easy export frame library make manage program programmer protocol remote schema server task write
1206,libwacom,库,其它,application client data driver file files general information library match physical provide setting tool tweak
1209,libwnck3,库,工具,allow application construction implement information monitor names open pronounce thing window workspace
1213,libx86emu,库,工具,architecture create easy emulation execution extended feature focus function library object small usage
1214,libxcb,库,其它,access binding direct extensibility feature footprint improve language latency protocol replacement small support
1215,libxcrypt,库,服务,account apis application architecture attempt authentication backward based binary bulk certain compatibility compatible compile crypt data default distribution encrypt exactly executables exist extended extension fast field glibc handling hash hashing human important instance intend interactive interface legacy library lightweight link linux login mean modern number passwd password patch program provide sensitive server sha ship similar situation small speed suitable supply support symbol traditional true unix variety various version work
1216,libxkbcommon,库,其它,compile create creation display format library org parse query server usable
1221,libxmlb,库,服务,actual actually allocation allow application binary compressed convert copying data document entire file include inside library memory metadata parse query representation return slow source string structured table xpath zero
1222,libxshmfence,库,其它,memory share shared
1230,lightdm-gtk,库,其它,gtk3 toolkit
1231,lightdm-gtk-greeter-settings,库,其它,dialog easy editor gtk make modify setting settings small user
1232,linux-firmware,工具,服务,adapter condition contain device driver file firmware hardware include inside intel kernel license link linux network operate package read require series support term usage
1233,linuxconsoletools,工具,库,configure connect contain device event input kernel layer legacy mouse package provide serial subsystem support test tools utility
1239,lm_sensors,库,服务,access application collection core general hardware include library module monitoring package tool
1242,log4j,库,其它,nannan
1247,lpsolve,工具,库,binary integer linear model programming pure solve special
1248,lrzsz,工具,库,build communication consist create domain linux modem modify package program provide public solution version working
1250,lsof,工具,库,file files information linux list open process stand unix utility
1252,lttng-ust,库,其它,application generate library space trace tracer user userspace
1253,lua,工具,库,contain libraries library package shared
1259,lua-rpm-macros,库,工具,build macro package source
