idx,name,y_true,y_predict,feature
420,gcc-toolset-9-elfutils,工具,库,allow archive build check collection compiled compress contains data decompress depend devel discard dwarf enables file formed generate handle handling high implement include internals level libraries library libs list machine object package party program provide read readelf reading section size specific stack strip structure symbol utility write
421,gcc-toolset-9-gcc,工具,库,collection compile compiler contain current documentation evaluation expression fortran frequently gcc generate include information library manual package plugin program provide specification standard support toolset version
431,gdbm,库,工具,access application build database devel developer efficient extensible file hashing include index install libraries library need program routine similar simple standard unix useful work write
446,ghc-srpm-macros,库,工具,building generate macro macros package source
456,glib2,库,工具,basis contain core data dynamic event file form function functionality glib gnome gtk handling interface level library loading loop low module monitor monitoring object package portability project provide runtime structure thread utility wrapper
457,glibc,库,服务,access application available backwards based basis binary build cache caching code common compatibility contain create custom daemon data develop development disk easy executables file function gain glibc group hash header help host important improve include install instead ipv6 language ldap legacy library likely linux locale lookup make math memory module multiple nearly necessary need order pack package particular performance place program provide save service share source space speed standard support switch user version
499,go-srpm-macros,库,其它,architecture build building golang macro package project provide various
532,gpm,库,工具,allow appear application based button click console contain dynamic editor emacs file function include library like linux management menu mouse operation package program provide server support text
537,greenboot,工具,库,check framework generic health optional series systemd
540,grilo-plugins,库,工具,access apple contain content different filesystem framework information local metadata multimedia music package pluggable plugins provide radio source store tracker
545,gsettings-qt,库,其它,binding gsettings qt
546,gsl,库,工具,analysis collection library numerical routine scientific write
556,gstreamer1-plugins-good,库,工具,applications architecture base based capability code collection contain data element filter framework good graph gstreamer gtk instal lgpl library license mean media medium operate output package play plugin plugins process processing quality real related simply sound streaming supported time type video
567,gupnp,库,服务,control create device easy efficient flexible framework gobject gupnp intend libsoup object open oriented point source upnp write
571,gutenprint,库,工具,compatible contain cups dialog driver gtk high include irix library linux native necessary operate package plug print printer quality range support unix wide widget
572,gvfs,工具,库,access apple application archive backend backends base camera cifs client device file filesystems framework fuse glib gnome image implementation include inside integration media medium mobile module music network online original package phone picture player protocol provide read reading seamless service share support transfer window windows write
581,hostname,工具,服务,command display domain host hostname package provide set utility
595,hunspell-be,库,工具,dictionary hunspell hyphenation rule
612,hunspell-et,库,工具,dictionary estonian hunspell hyphenation rule
685,hunspell-sr,库,工具,dictionary hunspell hyphenation rule serbian
711,hwloc,库,工具,11 abstraction application architecture attribute bind cache compute contain convenient core display efficiently format gather hardware help hierarchical include information interface library logical memory modern multiple node numa offer package portable powerful primarily process processor programming provide share socket software thread time topology unit various version
770,icedtea-web,库,工具,additional base browser component contain deployment documentation implementation java javadocs manage openjdk originally package plug plugin project provide setting settings start tool
778,iniparser,工具,其它,ansi application configuration file hold information library parse style
784,ipcalc,工具,服务,address calculate calculator check depending format generate host human information network option parse private provide random readable resolve script simple specify suitable
786,iproute,库,工具,action advanced capability class configuration configure contain control design device example filter kernel linux manage network networking package queue routing standard tool traffic utility
789,iptables,工具,库,active administration base based basic bridge capability code component contain control currently database default documentation drop ethernet filter filtering firewall frame high html http information inspect install ipv4 ipv6 issue kernel known layer legacy library like limit link linux look maintain manage need netfilter network note org os package packet pass provide real replacement rule service space split stable table tool tools traffic user userspace utility utils variant version www
798,iso-codes,工具,库,code format gettext language list package provide sub translation
800,istack-commons,库,工具,commons contain package runtime tool
803,jabberpy,库,其它,application base binding code contain deal develop leave libs messaging module parsing programmer protocol py python python3 quality socket
804,jack-audio-connection-kit,库,服务,allow application area audio bus client connect connection design device different effort example execution focus ground latency launcher linux low mean normal number operating operation plugin primarily process server share small start suitable synchronous work write
814,jbig2dec,工具,库,compression decoder design document domain efficient encoding format high image implementation library lossless offer order package paper particular provide ratio resolution share
901,kronosnet,库,服务,abstraction application availability case core design fail fast high implement implementation information layer library network org protocol refer requirement security switch
905,kyotocabinet,库,工具,application client essential interface libraries library libs package program provide shared
925,libXcomposite,库,工具,extension library
927,libXdamage,库,工具,extension library org runtime
928,libXdmcp,库,工具,control display library manager protocol
935,libXmu,库,工具,library org runtime
940,libXres,库,工具,allow client extension library query resource server usage various
942,libXtst,库,其它,library org runtime
950,libao,库,工具,audio cross currently irix library output platform support
951,libappindicator,库,工具,allow application available based contain export generic indicator library menu package support version work
956,libasyncns,库,服务,asynchronous easy function implement library lightweight relate service small wrapper
961,libblockdev,库,工具,binding block configuration contain core create crypto dbus dependency device encrypt enhancement file function functionality gobject information introspection kernel level library like loop low manipulation mapper meta operation package partition partitioning plugin plugins provide providing pull python3 raid relate related serve standalone storage support swap time utility utilize utils wrapper
969,libcdio,库,工具,access application cd control device independent input interface library need provide
970,libcdio-paranoia,库,工具,allow audio compatible data directly distribution file flexible large license linear pipe read reader split step write
972,libcgroup,库,工具,administrator allow associated authentication command configured contain control controller daemon group help infrastructure library line linux login manipulate module monitor package pluggable pre process program service user utility
976,libconfig,库,服务,application aware code compact configuration file format library manipulate necessary parse readable simple string structure type unlike
977,libcroco,库,工具,gnome library manipulation parsing
978,libdaemon,库,服务,compatible consist correct daemon ease file following fork library lightweight output pipe procedure process redirect select serialize signal simpler stdout syslog unix usage wrapper write writing
980,libdazzle,库,工具,applications builder collection development drive experimental fancy feature generic glib ground gtk inside library project prototype quite ready widget
981,libdb,库,工具,access apis application berkeley caching client command database embedded extended fixed hashing include instal java length library line linear lock manage memory method perl provide python record recovery server share support tool toolkit traditional transaction tree variable
982,libdbusmenu,库,工具,build dbus design development easy file gtk gtk3 library make menu pass shared simple small structure version work
992,libeasyfc,库,工具,configuration contain demand easy generate generator gobject interface package provide
1006,libfabric,库,服务,application best collection communication component conjunction core daemon deal define directly export fabric focus framework integrate interface interfaces kernel library open provider service software space test typically user work
1013,libfprint,库,工具,consumer device fingerprint offer reader scanner support toolkit
1015,libgcrypt,库,工具,base code crypto cryptography development general library purpose version
1019,libgexiv2,库,其它,application available based basic feature gnome gobject library make wrapper
1041,libid3tag,库,工具,eventually library manipulation reading various version write
1048,libindicator,库,其它,apps build convenience function gtk indicator likely symbol
1050,libipt,库,工具,decode decoder fully implementation integrate intel library processor reference standalone tool trace
1054,libjpeg-turbo,库,工具,access client comment compress contain decompress display file format function image include insert jpeg library manipulate package perform program regular share simple text transformation useful utilities utils various
1055,libkcapi,库,工具,access algorithm allow apis consider consumer crypto developer drop easy export handling implement interface kernel level library linux low need netlink package process processing provide provides replacement request return send space tool user
1056,libkeepalive,库,工具,base binary change dynamic enable executables feature glibc library original program
1058,libkkc-data,库,工具,contain data language model package time
1069,libmaxminddb,库,工具,contain file format library package
1097,libnl3,库,服务,additional bind binding command contain convenience depend interface kernel library line linux manipulation netlink network package python simplify socket utils various
1099,libnotify,库,服务,daemon define desktop display event form freedesktop information library notification org send spec user
1100,libnsl2,库,其它,able client code contain glibc interface ipv6 library link package public rpc standalone support
1111,libpcap,库,服务,application author capture collection create debugging dependent different ease framework independent install interface level low module monitoring need network packet port portable provide security statistic traffic user vendor
1114,libpfm,库,工具,available current encode event help interface kernel library linux monitoring operating performance provide support tool upstream version
1115,libpinyin,库,工具,algorithm based chinese compatibility contain core data deal file input intelligent library method package pinyin project provide
1123,libpsm2,库,服务,communication enable environment family high implement intel interface level libraries library link low mechanism messaging necessary parallel product support user version
1131,libquvi-scripts,库,其它,additional contain embedded include medium parse script scripts utility
1145,librsvg2,库,工具,base cairo extra library package provide tool utility
1147,libseccomp,库,服务,allow application argument easy enhanced execute filtering interface kernel library linux mechanism optionally provide specify
1150,libsemanage,库,工具,access application architectural base based binary binding compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level library like linux management mandatory manipulation multi need number operating originally package perform policy program provide python python3 role security selinux setting similar specific support tool transformation type utility
1151,libsepol,库,工具,access architectural base based binary compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level library like linux mandatory manipulation multi need number operating originally perform policy program provide role security selinux setting similar specific support tool transformation type utility
1157,libsmi,库,工具,access archive check contain convert define definition dump ietf information library maintain module package parse standard tool
1164,libssh,库,服务,client complete config configuration control default design easily execute file implement implementation library make mean need openssl package party play program programmer protocol provide remote secure transfer transparent work
1167,libstoragemgmt,库,工具,allow application array auto client command contain controller daemon execute family file files framework generate generic helper include interactive interface kernel library line local locally manage management open package plug plugin process program provide pseudo python raid rule scripting selection separate smart source storage support udev utility vendor write
1168,libsvm,库,工具,class develop display distribution gui install integrated interface java javadoc library machines multi package program python3 qt software support tool vector version want
1172,libtdb,库,工具,binding database developer file implement library manage python3 tool tools trivial
1173,libteam,库,服务,contain control daemon device driver legacy library network package provide script service space support team user
1177,libtiff,库,工具,contain extension file format function image instal large library manipulate need package quite tiff usually widely
1179,libtirpc,库,工具,available base code compatible computing contain derive directly documentation enhanced equivalent form implementation independent interface internet layer library major network open operate package piece remain require rpc site source support transport unix vendor version
1183,libuninameslist,库,工具,access annotation application character data database library official provide providing unicode
1186,libusb,库,其它,access allow application compatibility content device layer legacy library longer package provide replace support upstream userspace work write
1193,libvarlink,库,工具,command contain library line package tool util
1202,libvncserver,库,工具,buffer client compression correctly easy export frame library make manage program programmer protocol remote schema server task write
1206,libwacom,库,工具,application client data driver file files general information library match physical provide setting tool tweak
1209,libwnck3,库,工具,allow application construction implement information monitor names open pronounce thing window workspace
1213,libx86emu,库,工具,architecture create easy emulation execution extended feature focus function library object small usage
1214,libxcb,库,工具,access binding direct extensibility feature footprint improve language latency protocol replacement small support
1215,libxcrypt,库,服务,account apis application architecture attempt authentication backward based binary bulk certain compatibility compatible compile crypt data default distribution encrypt exactly executables exist extended extension fast field glibc handling hash hashing human important instance intend interactive interface legacy library lightweight link linux login mean modern number passwd password patch program provide sensitive server sha ship similar situation small speed suitable supply support symbol traditional true unix variety various version work
1222,libxshmfence,库,工具,memory share shared
1223,libxslt,库,工具,allow command engine file gnome html instal interface library libxml2 line mechanism need provide standard text transform transformation version xslt
1225,libyaml,库,工具,data design format human interaction language parser readability script serialization write yaml
1231,lightdm-gtk-greeter-settings,库,其它,dialog easy editor gtk make modify setting settings small user
1232,linux-firmware,工具,服务,adapter condition contain device driver file firmware hardware include inside intel kernel license link linux network operate package read require series support term usage
1233,linuxconsoletools,工具,库,configure connect contain device event input kernel layer legacy mouse package provide serial subsystem support test tools utility
1239,lm_sensors,库,工具,access application collection core general hardware include library module monitoring package tool
1242,log4j,库,其它,nannan
1247,lpsolve,工具,库,binary integer linear model programming pure solve special
1251,lsscsi,库,工具,associate author classic device file host includes information kernel linux list option output provide pseudo scsi series widely
1253,lua,工具,库,contain libraries library package shared
1259,lua-rpm-macros,库,工具,build macro package source
1268,m17n-db,库,工具,contain data encode font input language layout lib opentype package render text
1269,m17n-lib,库,工具,allow backend core input language lib library method package primarily provide table text
1283,matchbox-window-manager,工具,其它,base contain desktop embedded environment input limit manager mechanism non package platform resource screen set space window
1292,media-player-info,库,工具,capability contain data device directory file format identify info information install layout media medium music package player repository rule storage supported udev
1295,memtest86+,工具,库,architecture avoid base bios boot check computer detect entry error executable failure following format item loading memory menu miss quick root script setup stand support test usr version
1296,mesa,库,工具,based driver filesystem library render runtime share state support tracker vulkan
1300,meson,工具,库,build coverage design development high like modern optimize programmer provide report simple software support test tool unit valgrind
1304,micropipenv,工具,其它,compatible convert file lightweight lock output simple support tools wrapper
1306,mingw-binutils,工具,其它,binutils compile compiled cross environment executables like need objdump strip understand utilities utility version win32 win64 windows
1309,mingw-crt,工具,库,base compiler cross library mingw runtime target win32 win64 windows
1312,mingw-fontconfig,工具,库,library mingw windows
1314,mingw-gcc,工具,库,compiler cross mingw preprocessor target win32 win64 windows
1319,mingw-headers,库,工具,compiler cross file header mingw win32 win64 windows
1324,mingw-libtiff,库,工具,contain extension file format function image instal large library manipulate mingw need package port quite static tiff usually version widely windows
1325,mingw-openssl,库,工具,algorithm certificate communication contain cryptographic development include library machine management mingw openssl package port protocol provide secure share support tool toolkit various windows
1339,mobile-broadband-provider-info,库,工具,associate broadband contain database info information mobile network package plan provider
1340,mod_auth_gssapi,库,服务,apache authentication base define gssapi http implement module protocol service
1341,mod_auth_mellon,库,服务,access apache assertion attribute authentication base build diagnostic diagnostics directory generate httpd implement instruction logging module protocol readme receive redhat server service
1342,mod_authnz_pam,库,服务,authentication authorization basic checker example login module password provider stack
1353,mozilla-filesystem,库,工具,directory extension layout messaging mozilla native package provide require technology
1360,mpitests,工具,库,compile mpich package suite test
1363,mstflint,工具,服务,adapter base chip contain dump firmware network package register tool update
1373,mvapich2,库,工具,adapter base develop implementation interface message mpich package path state transport university version
1403,ncurses,库,工具,additional base binding character classic common compatibility compiler contain conversion description freely include independent library method optimization package reasonable replacement routine screen support term terminal tool update utility version
1406,net-snmp,库,工具,application binary client contain library libs net package runtime share snmp
1412,newt,库,工具,base bin build button color contain dialog entry field interface label library mode need package plain program programming radio replacement share text user usr widget window
1415,nftables,工具,库,interface module netfilter provide python tables userspace utility
1419,nispor,库,工具,binding contain interface linux network package python3 state status unified
1429,nss_wrapper,库,工具,able address allow cause client correctly create daemon define delete devel development environment file following function group host interact ld_preload modify need network normally package passwd path possible privilege project provide resolution resolve server setup software space switch test testing unix user variable versa vice wrapper
1437,ocaml,库,其它,application batch bytecode code compiler comprehensive contain debugger development documentation environment expose family fast functional generator high interactive internal language level library module native need note object ocaml optimize oriented package parse portable programming runtime strongly tool useful version yacc
1438,ocaml-camlp4,库,其它,contain file ocaml output package parse pre pretty printer printing processor result runtime source standard
1442,ocaml-ocamlbuild,库,工具,build library ocaml program tool
1443,ocaml-srpm-macros,库,其它,architecture build contain dependency macro need ocaml order package pull
1444,onboard,工具,服务,away configuration data design example hardware keyboard layout mind need read right screen server simplicity useful user xorg
1445,ongres-scram,库,其它,authentication client contain family implementation java layer mechanism package response security simple
1447,opa-ff,库,工具,access address application basic build compute contain contains database distribute export fabric interface level library manage management manager memory necessary node package path platform provider resolution script share tool
1459,openjade,库,工具,application base clark command component document engine format iec implementation input iso james language line output semantics sgml specification standard style variety
1460,openjpeg2,库,工具,application class codec command compliance compliant component contain devel develop developer docs documentation extended file handling jpeg library line manipulation multiple open order package profile source standard tool
1468,openslp,库,服务,allow application configuration define discover enterprise framework ietf implementation location network networking open protocol provide service source standard track
1469,opensm,库,工具,access contain daemon diagnose fabric include infiniband libraries library machine manage management manager need network package project shared space state test tool user utility various
1470,opensp,库,工具,application base clark command component generalized generic iec implementation include iso james language line markup parser sgml standard
1473,openssl-ibmpkcs11,库,工具,contain dynamic engine implementation object openssl package pkcs share
1476,opus,库,工具,audio codec communication design group ietf incorporate interactive internet low org speech technology transmission working
1478,orca,库,其它,access application assistive combination customizable desktop gnome graphical interface people provide provider reader screen service speech support technology user visual work
1480,osbuild,库,服务,allow artifact assembler base build container contains device encrypted host image inside label necessary policy selinux service source stage support unknown
1493,papi,库,工具,application client contain interface libraries library monitor package performance program programmer programming provide run time wish
1495,paps,库,工具,contain converter file libraries library package pango plain postscript text
1503,pcp,库,工具,abstraction additional agent allow analysis apache application arbitrary archive automate availability average base bash behaviour berkeley bind binding build building cache calculation card check cifs client clients collect collector com command common community compress compressed configuration configure consume contain container context daemon data database deal default device directory disk distributed docker documentation domain easily ebpf email end enforcement engine event example export extend external extract file filesystem filter format framework gather global graphite guest gui hardware high http hypervisor import include increase infiniband infrastructure inside installed instance instrument intel interface internet io iscsi journal json kernel language level library libvirt linux live local machine make manage management manager mapped mapper maximum measurement mechanism memory message metric microsoft minimum module monitor monitoring mount mysql netfilter network open operating org output package packet party performance perl pilot pipe platform podman policy post postgresql power primarily process processing produce protocol provide python python3 quality queue relate release remote resolver response rest restful retrieve router rule run script search self selinux sensor series server service shell simple snmp socket software source specific specify spreadsheet standard statistic stats store style subset subsystem suite summary support swap switch systemd target test time tool toolkit tools trace traffic tweak type utility value various virtual write www
1505,pcre2,库,工具,16 32 access base byte compatible contain distribution encoding entirely expression facility follow function install interface library note original package page perl posix process provide regular semantics string support syntax utf value variant work working wrapper write
1507,pcsc-lite,库,工具,application card command communicate communication connect coordinate daemon form framework include interface library line manager package provide purpose reader resource small smart tool windows
1508,pcsc-lite-ccid,库,服务,card chip daemon devices driver generic interface reader smart
1521,perl-CGI,库,其它,built come common complete cooky environment feature file form gateway generation handle header html http include interface major manipulation performs pm prepare process processing query read request response solution stable string support utility write
1523,perl-CPAN-Meta,库,工具,building content cpan data dist distribution file include instal json meta metadata release requirement software store structure
1530,perl-Class-Factory-Util,库,其它,class export factory function method module provide useful utility
1559,perl-DateTime-Format-HTTP,库,其它,conversion date deal format function http module protocol provide routine
1589,perl-Exporter-Tiny,库,工具,alternative behavior code configuration core dependency explicit export exporter external feature function import include installation installer interface internal line mean method non option override package performs pm provide rename resolution support target variable write zero
1592,perl-ExtUtils-MakeMaker,库,其它,argument base case collection command common create deal dependency design easy extension extutils featured file function header issue make makefile makefiles method model module need perl perl5 pl provide pull replace routine small subroutine unix utility work write
1593,perl-ExtUtils-Manifest,库,其它,check file utilities write
1598,perl-File-DesktopEntry,库,其它,application define desktop entry file format freedesktop handle know module object parse specification specify version work
1599,perl-File-Fetch,库,其它,allow different fetch file generic http mean mechanism number point
1600,perl-File-Find-Object,库,工具,application easily event file like loop main multiple object orient perform problem processing replacement result search second start work
1602,perl-File-HomeDir,库,其它,directory file home issue locate module platform solve typically user variety various wide
1607,perl-File-Remove,库,其它,convenience directory file module remove
1623,perl-HTTP-Tiny,库,其它,client complete correct correctly currently design framework http large like non overhead proxy request simple small support
1627,perl-IO-Multiplex,库,工具,accept addition buffer connection design effort essentially fancy file handle incoming input listen loop maintain manage multiple output really select socket
1634,perl-IPC-Cmd,库,工具,allow command easy independently interactively make platform work
1637,perl-IPC-System-Simple,库,其它,built check command completion detailed determine diagnostic diagnostics easy error exit external face fact function hard message nice perl play produce really return rich simply string value variable want work world write zero
1646,perl-Locale-Codes,库,其它,code codes contain country deal different distribution handle identify include language locale module type
1647,perl-Locale-Maketext,库,工具,access application code common directly english feature framework german interface languages locale localization need organize present processing produce program provide software text tool
1648,perl-MIME-Base64,库,其它,contain decoder encode encoder encoding extensions internet mail method mime package printable specify string
1649,perl-MIME-Charset,库,工具,character charset information internet message mime provide
1663,perl-Module-Install-ReadmeFromPod,库,其它,author automatically contain convert extension file format generate html indicate makefile manual module output page pl plain readme support text
1667,perl-Module-Pluggable,库,其它,ability automatically class essentially export extensible file instantiate look method module optionally package path plugins provide search simple space turn
1683,perl-Params-Check,库,工具,allow argument checking generic input mechanism parsing requirement template validate
1689,perl-Path-Tiny,库,工具,access appropriate attempt break clean core easy fast featured file force forward friendly function handle input like method mode module object operate output particularly path platform provide reading small style translation unix utility win32 work writing
1690,perl-PathTools,工具,库,distribution file module perl
1702,perl-Pod-Usage,库,工具,argument command description desired documentation embedded entire exit level line manual message option page present print script status usage
1705,perl-Role-Tiny,库,工具,portion role size tool
1718,perl-Sub-Exporter-Progressive,库,其它,additionally advanced come directly export exporter feature great like module need note package power powerful rename runtime user variable work wrapper
1743,perl-Text-ParseWords,库,工具,accept appear array break correspond directly element expression function inside line list long parse regular return save simply single split string text token word
1759,perl-Unicode-LineBreak,库,工具,algorithm break breaking concern define determine line performs position property standards unicode
1775,perl-XML-TokeParser,库,工具,correspond event html input interface mode procedural provide pull simplified split token
1789,perl-libnet,库,其它,client collection community consistent interface internet module network perl programming protocol provide simple various
1797,perl-podlators,库,工具,capability classes contain convert format include input module output package page plain source sub suitable terminal text various
1805,pidgin,库,工具,account allow base client common contain core design easy editor feature gtk implement include library like message messaging microsoft modular online perl plugins protocol scripting simple support talk unique variety
1808,pinentry,工具,库,base collection contain dialog emacs entry gnome gnupg gtk http org package project protocol simple text utilize version www
1812,pixman,库,工具,cairo library manipulation pixel
1820,policycoreutils,库,服务,access application architectural base based basic change component concept contain control core dbus design develop enforcement enhanced environment feature filesystems flask functionality general improve include interface kernel kind label level linux load machine manage management mandatory multi number operating operation originally package policy provide python python3 require role security selinux service support switch tool type user utility utils
1825,poppler-data,库,工具,automatically character consist correctly enable encode encoding file instal optional package present properly read render
1826,popt,库,工具,allow arbitrary argument array automatically base command configuration expansion file function heavily improve include library like line parameter parse powerful rule shell string style utility variable
1831,potrace,工具,库,additional backends behavior bitmap color create currently data default distribute easy file following format future good graphic image input like mean note output postscript pre process produce program render resolution scalable scan trace transform typical university utility vector
1838,protobuf,库,服务,automate binding break buffer buffers build cause code compile compiler contain data define depend descriptor easily efficient encode extensible faster feature file flexible format generate google internal language languages library mechanism option package program programming protocol python read serialize simpler small source special stream structure think update variety want write
1842,psmisc,工具,服务,command contain display file filesystems identify manage package path process running send signal specified specify structure tree utilities utility
1843,pstoedit,工具,库,come convert draw driver edit file format graphic import integrated large package postscript result various vector
1844,publicsuffix-list,库,工具,able accurate cooky cross database determine domain form hard include initiative list loading maintain mozilla package protect provide public registry representation runtime site software track user vendor work
1848,pyatspi,库,工具,access allows application assistive based binding client control essentially expose gtk include interact interface internals library package python3 query reader screen script technology tools
1849,pycairo,库,工具,binding cairo library python
1850,pygobject3,库,工具,base binding cairo gobject introspection library non package provide python specific
1858,python-argh,库,工具,building command complexity easy interface line make natural need power powerful provide python syntax tool want wrapper
1864,python-botocore,库,工具,amazon core data driven foundation interface level low number package services
1867,python-click,库,工具,beautiful click code come command configurable create creation default good highly interface line little necessary package powerful python simple utility version wrapper
1880,python-dmidecode,库,工具,access base code data extension libxml2 module present python python3 structure utility
1884,python-evdev,库,工具,allow allows binding button character come create dev device directly event generate generic handle inject input interface kernel linux locate mouse package pass program provide purpose python read serve subsystem typically userspace word write
1898,python-inotify,库,其它,change driven event export feature filesystem filesystems kernel kind linux merge module monitor monitoring notification python recent space user various
1911,python-linux-procfs,库,工具,abstraction class extract file information kernel linux
1919,python-networkx,库,工具,complex creates creation dynamic function manipulation network package python structure
1923,python-ordered-set,库,其它,custom entry index look order
1924,python-packaging,库,工具,core deal like package packaging provide python python3 utility version
1929,python-pluggy,工具,其它,manager plugin specific strip
1958,python-setuptools,工具,其它,allow build collection component contain dependency distribute easily enhancement especially execute necessary package py python require runtime software venv wheel
1963,python-sphinx,库,工具,action automatic available beautiful class clean code come consist constant contain create cross definition development document documentation easy extension extensive feature file fine following format function general generator handling help hierarchical highlighting html include inclusion index information intelligent language latex link locale make markup module multiple originally output package parent parsing piece power present printable project python reference similar source structure suite term testing tool translate tree useful various version windows work write
1964,python-sphinx-theme-alabaster,库,其它,base configurable enabled especially flask modified originally project related theme
