idx,name,y_true,y_predict,feature
250,desktop-file-utils,工具,其它,application check contain desktop directory file freedesktop gnome http inclusion install manipulate menu optionally org package process specification standard standards utilities validate www
251,devhelp,工具,库,application browser contain desktop doc documentation embed generate gnome gtk ides library package work
254,dhcp,服务,工具,address administer agent allow client common configuration contain daemon device dhcp dynamic easy file host individual information large library make network overall package protocol provide provides purpose relay script server share shared
255,dialog,库,工具,allow contain create dialog following implement info input install interface like menu message mode script shell text utility
259,disomaster,工具,其它,class disc library manipulate package provide wrapper
260,djvulibre,工具,库,browser client consume content decoder digital display distribute document encoders faster file format free high image implementation include jpeg library look package picture platform plugin render rendering replace resolution resource screen separate simple software sub tiff utility viewer
261,dleyna-connector-dbus,服务,其它,bus connector service
271,docbook-style-dsssl,库,工具,allow convert customizable docbook document example format highly html modular online postscript print stylesheets
278,dotconf,库,其它,configuration file handle libraries library parse
284,dovecot,库,工具,authentication contain driver format imap like linux mail mind mysql package plug pop3 primarily provide secure security server small subpackages support unix write
286,dpa-ext-gnomekeyring,工具,其它,agent automatically extension gnome keyring polkit thing
287,dpdk,库,工具,data development driver environment fast library packet processing space tools user
289,drpm,库,工具,apply compatible library make original package provide reading
290,dtkcore,工具,其它,core deepin module tool
291,dtkgui,工具,其它,deepin feel look module
292,dtkwidget,工具,其它,deepin desktop development graphical interface module tool user widget
299,edk2,库,工具,contain enable firmware machine machines open package project qemu sample support uefi virtual
300,efi-rpm-macros,库,工具,basic contain directory filesystem layout machine package tool
302,efivar,服务,工具,allow command facility interface library line manage manipulation provide simple tools uefi variable
304,elfutils,工具,服务,access address allow archive associate attach base binary build check client collection command communication compiled compress contain contains control data debug decompress default demand depend devel discard download dwarf dynamically enable enables file formed frontend function generate handle handling high http implement include internals introspection level libraries library libs like line list load look machine object package party process profile program provide query read readelf reading remote scope search section server service setting share signal size specific stack strip structure symbol trace utility write
306,emacs,工具,库,directory emacs filesystem functionality layout package provide require
311,eog,工具,库,collection desktop extensible file format gnome image large official plugin single variety view viewer
312,epel-aliyuncs-release,服务,其它,configuration contain enterprise extra linux package packages repository
313,epel-release,服务,其它,configuration contain enterprise extra linux package packages repository
314,epel-rpm-macros,库,其它,build contain enterprise extra linux macro package packages
315,esc,工具,库,allow card client cryptographic enterprise manage security smart user
316,espeak-ng,工具,库,base configure create default engine generation language natural open program sound source speech support text
318,ethtool,工具,库,allow auto change checksum device especially ethernet location network offload port query setting settings speed tool utility
320,evince,工具,库,additional allows bookmark browser contain copy dialog display document edit extension file form format libraries library manager multi nautilus need package page plugin portable postscript print property search share simple support table text viewer
326,exiv2,工具,库,access accord adjust allow class command comment data delete extract file image include info insert interpreted jpeg library line manipulation metadata method plain print read rename start summary support utility value write
327,expat,工具,库,associated clark discover document example handler james kind library mean orient parse parser register start stream structure write
329,extra-cmake-modules,库,其它,additional build frameworks module need
335,fcitx,工具,其它,chinese contain core currently customize data desktop easily engine extension fcitx file framework freebsd gtk2 gtk3 input library libs light like linux method module native package pinyin provide requirement share shared support table unix weight
337,fcitx-qt5,库,其它,context fcitx input module package provide
342,ffmpegthumbnailer,工具,库,create file lightweight manager video
347,filesystem,服务,工具,basic contain correct directory filesystem include instal layout linux operating package permission
349,fio,工具,库,action file generation global inherit load match number override parameter particular process specify thread tool type typical unless user want write
350,fipscheck,库,工具,binary checksum contain creation file helper integrity library module package provide validate verification
351,firefox,工具,库,browser compliance design firefox mozilla open performance portability source standard
354,flatpak,服务,工具,application apps building bus contain deployment desktop flatpak framework freedesktop gnome http information libraries linux module org package policy selinux service user wiki
360,fontconfig,工具,库,accord application configuration design font library locate requirement select specify
363,fonts-tweak-tool,工具,其它,customize desktop font fonts language tool tweak
364,foomatic,服务,工具,account base capable command comprehensive configure contain cups database description driver file files generate generation http independent interface line manipulate option org package print printer queue read separately site tools utility www
365,foomatic-db,库,其它,base database directory driver http layout option org package printer site www
366,fpc-srpm-macros,库,工具,architecture available build compiler contain example free list macro make need package
367,fprintd,服务,工具,access authentication bus fingerprint module reader service
370,freeipmi,库,工具,base console daemon detection intelligent interface ipmi management monitoring node platform project provide provides recovery remote software specification syslog tool
374,fribidi,库,工具,algorithm arabic data display example handle hebrew implement library logical order proper script text unicode write
375,frr,服务,库,approach base complexity current daemon fork free internet ip manage multi protocol resolve routing server software support tcp threaded
376,fstrm,库,工具,allow binary buffers byte clean data encode encoding format frame implementation json light minimal overhead produce protocol sequence serialization specify transport weight yaml
378,fuse-overlayfs,工具,其它,nannan
380,fwupd,服务,库,allow daemon device firmware session software update
383,gamin,库,工具,compatible daemon dependent file library mechanism monitor provide wide
386,gc,库,工具,collect collector malloc replacement
388,gcc,工具,库,address atomic behavior compliant contain dynamically exception fortran handle hardware instal instrument library link math memory need offload operation package plugin program real runtime separately share standard static support thread version
391,gcc-toolset-10-binutils,工具,库,address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate graph include index information line linker list modify objdump object printable profile readelf section size string strip symbol translate utility
401,gcc-toolset-10-valgrind,工具,库,analysis automatically branch build cache currently default detect detector distribution dynamic error framework generating graph heap include instrumentation management memory prediction production profile profiler program quality thread tool valgrind
404,gcc-toolset-11-binutils,工具,库,address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate graph include index information line linker list modify objdump object printable profile readelf section size string strip symbol translate utility
414,gcc-toolset-11-valgrind,工具,库,analysis automatically branch build cache currently default detect detector distribution dynamic error framework generating graph heap include instrumentation management memory prediction production profile profiler program quality thread tool valgrind
417,gcc-toolset-9-binutils,工具,库,address archive assembler binary binutils collection content convert copying create data detailed discard display extract family file generate graph include index information line linker list modify objdump object printable profile readelf section size string strip symbol translate utility
420,gcc-toolset-9-elfutils,工具,库,allow archive build check collection compiled compress contains data decompress depend devel discard dwarf enables file formed generate handle handling high implement include internals level libraries library libs list machine object package party program provide read readelf reading section size specific stack strip structure symbol utility write
427,gcc-toolset-9-valgrind,工具,库,analysis automatically branch build cache currently default detect detector distribution dynamic error framework generating graph heap include instrumentation management memory prediction production profile profiler program quality thread tool valgrind
429,gd,库,工具,accept allows application browser code color complete creation draw file format graphic image jpeg library line multiple note particularly program quick quickly result text useful write
431,gdbm,库,工具,access application build database devel developer efficient extensible file hashing include index install libraries library need program routine similar simple standard unix useful work write
434,gdm,其它,工具,authentication backend behalf case display functionality gnome graphical handle local lock manager protocol provide related remote server session start time user
435,gedit,工具,库,adjust advanced automatic checking code compare currently design desktop document editing editor extensible feature file fully function gnome highlighting include international level multiple package plugin plugins powerful printing small source specifically spell standard support syntax text unicode view window
439,genwqe-tools,工具,库,adapter card configure contain hardware manage package provide suite test tool userspace utilities utility
440,geoclue2,库,工具,access application aware bus client contain convenience create demo demos ensure explicit goal information interact library libs location make package permission possible primary project provide service simple user
446,ghc-srpm-macros,库,其它,building generate macro macros package source
447,ghostscript,工具,库,adobe base based build conversion convert core description different display document driver enable file format functionality ghostscript include interpreter language library package page portable postscript primary printing provide purpose rendering software suite useful utility various
449,gimp,其它,库,build channel commercial contain contains conversion create devel development edit effect expect extension extra extremely filter graphic helper image imaging include large layer level library libs manipulation multi need operation package pixel plug plugin powerful program provide share similar sub tool tools useful
454,glade,工具,库,application compose consist designer ease integration library libs package separate widget
457,glibc,库,工具,access application available backwards based basis binary build cache caching code common compatibility contain create custom daemon data develop development disk easy executables file function gain glibc group hash header help host important improve include install instead ipv6 language ldap legacy library likely linux locale lookup make math memory module multiple nearly necessary need order pack package particular performance place program provide save service share source space speed standard support switch user version
460,glusterfs,服务,工具,base binary capable client code common concept daemon distributed easily extensibility feature file framework fuse include infiniband ip kernel large library module need network package parallel powerful provide rdma scale server sophisticated space storage support tcp term translator user various
490,gnome-terminal,其它,库,ability click context emulator extension feature gnome menu multiple nautilus open option package profile provide right single support terminal window
499,go-srpm-macros,库,其它,architecture build building golang macro package project provide various
500,gobject-introspection,库,工具,based binding create examine file generate gobject header introspection language library order provide scan source thing useful
501,golang,其它,工具,compiler core enable golang language library miscellaneous programming source tool tree
522,gom,其它,工具,application complex data gobject help library make mapper need object provide query sqlite store structured write
532,gpm,库,工具,allow appear application based button click console contain dynamic editor emacs file function include library like linux management menu mouse operation package program provide server support text
533,grafana,工具,其它,editor feature graph graphite metric open rich source
534,grafana-pcp,库,其它,include live metric performance pilot plugin scalable script series time
535,graphite2,服务,库,aspect behavior capability capable complex create development display encoding font graphite group handle implementation initiative language model non project provide render rendering respect roman script smart software text various write
536,graphviz,工具,库,collection graph layout manipulation node tool tools
537,greenboot,工具,库,check framework generic health optional series systemd
545,gsettings-qt,库,其它,binding gsettings qt
546,gsl,库,工具,analysis collection library numerical routine scientific write
550,gssdp,服务,库,control create device discovery easy efficient flexible framework gobject gupnp implement intend libsoup object open oriented point resource source upnp write
552,gssproxy,库,工具,credential gssapi handling proxy
558,gtk-vnc,工具,其它,allow asynchronous build client completely connection deal gobject gtk gtk3 infrastructure manage protocol provide remain require single thread viewer widget
563,gtksourceview3,工具,库,code contain contains editor extend feature file gtk highlighting implement improve library package source standard syntax text typical version view widget
564,gtkspell,工具,库,check highlighting menu processor provide replacement right spell style type widget word
566,guile,库,工具,application building develop execution extensibility extensible extension implementation independent install intelligent language library like link machine package platform program programming provide scheme write
572,gvfs,工具,库,access apple application archive backend backends base camera cifs client device file filesystems framework fuse glib gnome image implementation include inside integration media medium mobile module music network online original package phone picture player protocol provide read reading seamless service share support transfer window windows write
578,hexchat,工具,库,allow channel client easy file graphical join multiple popular possible private talk time transfer window
579,hicolor-icon-theme,工具,其它,basic contains directory file icon need requirement support theme
586,httpd,其它,服务,abstract access apache associated authentication backends basic complete contain contains content correct cryptography data directory docs documentation efficient extensible filesystem filter guide html http httpd include information interface layer layout ldap manual modify module org package permission powerful protocol provide reference secure security server session ssl store strong support tls tool tools transform transport user
709,hwdata,服务,工具,configuration contain data database hardware various
711,hwloc,库,工具,11 abstraction application architecture attribute bind cache compute contain convenient core display efficiently format gather hardware help hierarchical include information interface library logical memory modern multiple node numa offer package portable powerful primarily process processor programming provide share socket software thread time topology unit various version
759,i2c-tools,工具,库,access application chip collection connect contain decode device helper interact level library linux offer package perl probe register script tool write
760,ibus,工具,其它,contain framework gtk2 gtk3 ibus input intelligent library linux mean module package setup utility wayland
770,icedtea-web,库,工具,additional base browser component contain deployment documentation implementation java javadocs manage openjdk originally package plug plugin project provide setting settings start tool
773,iio-sensor-proxy,工具,库,device input proxy sensor
776,imlib2,工具,库,apps arbitrary architecture capable complete condition contain easily fast file flexible highly image intelligent late library link load loader loading make manipulation modular operation option package parse plugin program render rendering rewrite save separately series simple speed support version write
777,imsettings,工具,其它,application apply change configuration contain core daemon dbus deliver desktop effect framework general gnome gsettings input libraries library method module need package require service setting shared support utility work
778,iniparser,工具,其它,ansi application configuration file hold information library parse style
779,initial-setup,工具,其它,allow configuration contain easy graphical gui guide initial installation interface machine package series setup step user utility
780,initscripts,服务,工具,additional allow basic command config configuration configure configured console contain default device disable enable file init instal installation interface kernel legacy load logging message module network networkmanager note package parameter primarily provide read require root script scripts service support tool update user utility version wish
781,intel-cmt-cat,工具,库,access allocation bandwidth basic cache class code command configure data execute file interface level line linux logical manage measure memory model monitoring obtain package privilege provide provides read register require root service software space specific standard support technology thread user virtual write
785,ipmitool,工具,库,capture command communicate communication configuration contain content control daemon data define device display driver enabled encrypted event exchange field functionality health host hostname info information intelligent interface interfacing ipmi kernel listen machine management message open package pass platform power print protocol provide read reading remote repository send sensor serial specification standard support syslog unit utility value
786,iproute,库,工具,action advanced capability class configuration configure contain control design device example filter kernel linux manage network networking package queue routing standard tool traffic utility
793,irqbalance,服务,工具,balance cpus daemon distribute enhanced load multiple performance
798,iso-codes,工具,库,code format gettext language list package provide sub translation
800,istack-commons,库,其它,commons contain package runtime tool
803,jabberpy,库,工具,application base binding code contain deal develop leave libs messaging module parsing programmer protocol py python python3 quality socket
804,jack-audio-connection-kit,库,工具,allow application area audio bus client connect connection design device different effort example execution focus ground latency launcher linux low mean normal number operating operation plugin primarily process server share small start suitable synchronous work write
812,java-atk-wrapper,其它,库,access affect bridge change communication convert event implementation java mechanism project replace send talk wrapper
814,jbig2dec,工具,库,compression decoder design document domain efficient encoding format high image implementation library lossless offer order package paper particular provide ratio resolution share
825,jolokia-jvm-agent,服务,其它,agent
826,jose,库,工具,command contain crypto encryption generation implement include json library line object operation package perform provide sign signing stack task tools utility various
827,jq,工具,库,command data dependency ease effort expect filter flexible format json lightweight like line little play portable processor program runtime short simple structure text transform want write zero
833,kata-containers,工具,其它,advantage build community container containers feel gopkg http implementation io lightweight like machines open perform project provide repository security source standard version virtual work
838,kdump-anaconda-addon,工具,其它,addon anaconda configuration
839,keepalived,工具,库,accord achieve addition availability balance base build checker dynamically facility framework fundamental health high hook implement independently infrastructure interaction kernel known level linux load low machine maintain manage module monitor pool protocol provide robust router server service simple speed state virtual widely
840,kernel,其它,工具,additional allocation allow application apps base basic binding block build change come commonly compatibility compile component components constant contain core cross debug define device directory documentation driver ebpf enable enforcement enhancement enterprise event external extra feature file filesystems function gather glibc handle hardware header heavily include information input inspection instal interface kernel language layer libraries library like linux list maintain major management manipulate manipulation match mean memory meta modify module monitoring need numerous operating option output package performance permit plugin process program programming provide pull python python3 release security simple source specify stable standard structure support symbol test tool tools update upstream userspace variant version write
842,keybinder3,工具,库,application based binding contains global gobject gtk introspection keyboard library register window work
903,kscreenlocker,库,其它,architecture component library lock screen secure
905,kyotocabinet,库,工具,application client essential interface libraries library libs package program provide shared
911,lcms2,工具,库,color current deprecate engine footprint form instal intend management open optimize original parallel small source speed version
912,ldns,库,工具,allow create define high instance level library low operation packet program programmer sign simplify support
913,ledmon,库,工具,activity application associate control design drive fail locate privilege root slot space status type user utilities
923,libXau,库,工具,access authorization block client connection cookie core data display exist hook individual know library mechanism protocol provide sample server setup simple specific specify window
928,libXdmcp,库,工具,control display library manager protocol
931,libXfont2,库,工具,library org runtime
936,libXp,库,工具,library org runtime
949,libaio,库,工具,access application asynchronous capability facility kernel library linux native order posix provide require rich simple
953,libarchive,库,工具,archive contain create different format handle image include library manipulate package popular program read regular split standalone stream tape utility variant write
956,libasyncns,库,工具,asynchronous easy function implement library lightweight relate service small wrapper
957,libatasmart,库,工具,disk hard health library lightweight monitoring parser small
958,libatomic_ops,库,工具,allow architecture atomic code consider construction direct early explicitly implementation involve memory minimum number operation overhead package portable provides semantics similar unlike update variety
961,libblockdev,库,工具,binding block configuration contain core create crypto dbus dependency device encrypt enhancement file function functionality gobject information introspection kernel level library like loop low manipulation mapper meta operation package partition partitioning plugin plugins provide providing pull python3 raid relate related serve standalone storage support swap time utility utilize utils wrapper
962,libbpf,库,工具,directory file header lib library linux mirror package plus support tools tree version
965,libcacard,库,工具,access card certificate common compatible container emulation guest implement library machine provide read reader separate smart standard virtual
967,libcap,库,工具,capability draft library posix
968,libcap-ng,库,工具,analyze application base binding capability contain file library make ng package posix program python3 utilities utils
969,libcdio,库,工具,access application cd control device independent input interface library need provide
972,libcgroup,库,工具,administrator allow associated authentication command configured contain control controller daemon group help infrastructure library line linux login manipulate module monitor package pluggable pre process program service user utility
973,libchardet,库,其它,character charset data detect detector encode interface mozilla provide universal
976,libconfig,库,工具,application aware code compact configuration file format library manipulate necessary parse readable simple string structure type unlike
978,libdaemon,库,工具,compatible consist correct daemon ease file following fork library lightweight output pipe procedure process redirect select serialize signal simpler stdout syslog unix usage wrapper write writing
992,libeasyfc,库,其它,configuration contain demand easy generate generator gobject interface package provide
993,libecpg,库,工具,basic build calculation case code command compiler consist convert database embedded equivalent function help language library offer ordinary pass postgresql preprocessor process program programming section server source type write
994,libedit,库,工具,editing function generic history library line port provide readline similar
1001,libev,库,工具,code contain correct event faster feature good high loop model module package performance perl scale small source
1003,libevent,库,工具,abstract application asynchronous callback change descriptor drive dynamically event execute file function library loop mean mechanism need network notification occur provide reach remove replace server specific
1004,libexif,库,工具,allow camera contain data digital extra extract file image information jpeg library parse produce read
1009,libffi,库,工具,allow argument bridge certain code compilation compile compiler conversion dependent description entry exist feature follow foreign fully function generate handle high instance interface interpreter know language layer level library machine make necessary number pass popular portable program programmer provide really return run separate specify stand tell time type value various work write
1010,libfontenc,库,工具,library org runtime
1019,libgexiv2,库,工具,application available based basic feature gnome gobject library make wrapper
1020,libgit2,库,工具,allow application binding core custom implementation language library method native portable provide pure solid speed write
1023,libgnomekbd,库,工具,configuration contain gnome keyboard library manage offer package relate various widget
1026,libgphoto2,库,工具,access application camera digital example frontends library various
1028,libgsf,库,工具,file gnome library reading structure structured write
1031,libguestfs,其它,工具,able access additional administration administrator alternative application archive avoid backup bash basic batch binding block build builder capable change clone code collection com command compatible completion configuration contain contains content convert copy core customize debug depend dependency determine devel develop developer device diff difference different directly directory disk display documentation download driver edit editor element enhanced enterprise examine exist extract feature file filesystem filesystems follow format free fully fuse global gobject guest header host hostname http icon image include info inside inspect instal install intelligent interactive introspection japanese java javadoc kernel language library like limited line linux list log look machine make miscellaneous modify mount need network non note ocaml operate org package page pages partition perform perl physical popular problem process program provide pull python python3 qemu really reason redhat reduce registry replace replacement require resize ruby safe scan scheme scratch script secure separate shell software space sparse split statistic subpackages subset support tool tools type ukrainian unlike upload used utility various version virt virtual want windows work write
1034,libgxim,库,其它,application based client communicate contain directly gobject help implement input library loop main method package particularly protocol server shared
1036,libhangul,库,工具,common feature input library method program provide
1037,libhbaapi,库,工具,channel host level library manage project
1038,libhbalinux,库,工具,build implementation interface library vendor
1039,libhugetlbfs,库,工具,access application applications available behavior binary configure contain control data default easy environment file help large ld_preload library link list load machine malloc memory modification number package page pool program provide request size source target text userspace utility variable wrapper
1042,libidn,库,工具,define domain group ietf implementation internationalized library names specification support work
1043,libidn2,库,工具,dependency domain implementation internationalized library specification standalone support
1045,libieee1284,库,工具,communicate device ieee interfacing library parallel port
1046,libijs,库,工具,able alternative application connect develop ghostscript image instead library longer print printer protocol server transport useful
1050,libipt,库,工具,decode decoder fully implementation integrate intel library processor reference standalone tool trace
1051,libiptcdata,库,工具,command data edit encode file header image include inside library line location metadata modify parsing save standard store title utility
1054,libjpeg-turbo,库,工具,access client comment compress contain decompress display file format function image include insert jpeg library manipulate package perform program regular share simple text transformation useful utilities utils various
1055,libkcapi,库,工具,access algorithm allow apis consider consumer crypto developer drop easy export handling implement interface kernel level library linux low need netlink package process processing provide provides replacement request return send space tool user
1056,libkeepalive,库,工具,base binary change dynamic enable executables feature glibc library original program
1059,libksba,库,工具,509 accessible application block build certificate easily library make mime specification
1062,libldb,库,工具,access binding database extensible file implement ldap library like local manage python remote schema server tools
1066,liblouis,库,工具,application approach assistive base binding commercial computer dictionary easily example feature hyphenation language lead library linux math open package program provide python reader reading routine rule screen source support table technology translation translator
1069,libmaxminddb,库,工具,contain file format library package
1076,libmicrohttpd,库,工具,application binary compliant creates data different easy embed fast feature fully http implementation incremental ipv6 library lightweight listen make model multiple port post processing project server simple small support thread
1083,libmspack,库,工具,compression decompression file format library microsoft provide purpose relate related
1088,libndp,库,服务,contain discovery ipv6 library message package protocol provide receive send tool wrapper
1095,libnftnl,库,工具,interaction level library low netlink
1097,libnl3,库,工具,additional bind binding command contain convenience depend interface kernel library line linux manipulation netlink network package python simplify socket utils various
1099,libnotify,库,工具,daemon define desktop display event form freedesktop information library notification org send spec user
1100,libnsl2,库,工具,able client code contain glibc interface ipv6 library link package public rpc standalone support
1111,libpcap,库,工具,application author capture collection create debugging dependent different ease framework independent install interface level low module monitoring need network packet port portable provide security statistic traffic user vendor
1112,libpciaccess,库,工具,access library multiple operate portable routine
1114,libpfm,库,工具,available current encode event help interface kernel library linux monitoring operating performance provide support tool upstream version
