idx,name,y_true,y_predict,feature
141,clutter,库,工具,application create example fast graphical interface library medium open rich software source type usage user
142,clutter-gst2,库,其它,create enable fast graphical integration interface library open rich software source user
143,clutter-gst3,库,其它,create enable fast graphical integration interface library open rich software source user
144,clutter-gtk,库,工具,allow application basic embed gtk inside library widget
146,cockpit,库,服务,authentication base browser card certificate client command component configuration configure console contain dbus enable instal interactive interface line linux network offer package report selinux server service session shell smart user
147,cockpit-appstream,库,服务,archive component create instal install integration interface load machine manage package read storage support update user virtual
148,cockpit-composer,库,其它,custom generate image integrate suitable
149,cockpit-session-recording,库,其它,allow component configuration generate module provide record session terminal view
150,codemodel,库,其它,code compiler file generate generator java library program project provide source
151,cogl,库,工具,able apis component design developer different easy extension good graphic hardware help implement implementation library like machine make mean need open option provide render single small software source specification state style utility write
152,color-filesystem,库,其它,color directory filesystem layout package provide store
155,compat-libtiff3,库,工具,compatibility current file format image library manipulate package provide version
156,conntrack-tools,工具,服务,addition available cluster collect command connection contain currently daemon dump event high interact interface kernel line linux list maintain manipulate message monitor multiple package program search setup state table tools track userspace
162,corosync,库,服务,cluster contain engine libraries library package
164,cpio,工具,服务,access archive automatically binary byte collection compatible contain copy create default different disk extract file following format information install kind machine manage need order posix program read support
165,cppcheck,工具,库,analysis code compiler detect error goal primarily real static syntax tool type unlike
166,cppunit,工具,库,automatic base framework output port test unit
167,cracklib,库,工具,certain check contain creation determine dictionary easy entry exist function generate include instal install library match necessary need oriented package particular password pattern perform program purpose replacement secure security share standard test user utility want word
168,crash,工具,库,analysis core create dump kernel linux offer package suite tool utility
170,crash-ptdump-command,工具,库,buffer decode extension facility generate intel module processor retrieve trace utility
171,crash-trace-command,工具,库,command data extension module read trace utility
177,cryptsetup,工具,服务,contain disk kernel library module package share utility
178,cscope,工具,服务,allow base code file function general large list macro match perform plain return search select source text tool tree user variable
182,cups-filters,库,工具,addition additional contain contains core develop distribution especially filter library maintain package provide software
183,cups-pk-helper,库,其它,application available configuration control helper interface make printer
185,cyrus-imapd,库,服务,access allow base compatible connection contain contains control convert database design environment file filesystem high implementation instal internet large list mail message multiple node open package performance program protocol provide read server small software specification storage store support technology tool user utilities utility utils version wide write
187,dav1d,库,工具,cross file library open platform source speed
188,dbus,其它,服务,access application bus common configuration contain dbus facility file implementation interact libraries library login message package provide reference send service session setup tools user utilities utility wide
189,dbus-c++,库,服务,attempt binding bus contain dbus glib integration library native package provide
191,dbus-python,库,服务,binding bus python3
193,dbxtool,工具,服务,boot contain package secure update
194,dconf,工具,服务,backend configuration glib level low main provide purpose
199,dde-api,库,其它,daemon
204,dde-device-formatter,其它,服务,block create device file graphical interface simple
214,dde-qt5platform-plugins,其它,库,platform plugins
226,deepin-devicemanager,其它,服务,device hardware information manage manager tool view
227,deepin-diskmanager,其它,工具,disk management tool utility
229,deepin-fcitxconfigtool-plugin,其它,库,core currently desktop easily extension framework input like linux method native provide support unix
235,deepin-log-viewer,其它,工具,tool useful view
236,deepin-manual,其它,服务,application description design function help manual operating provide specific user
239,deepin-pw-check,其它,服务,authentication check configuration design interface manager method order password
245,deepin-terminal,其它,工具,application built console deepin default library share terminal unicode widget
248,dejagnu,工具,服务,allow base development easy format framework host integrate make output portable program purpose software target test write
250,desktop-file-utils,工具,其它,application check contain desktop directory file gnome http install manipulate menu org package process specification standard utilities www
252,device-mapper-multipath,工具,其它,contain creation device kernel library libs manage manager module package path provide share shared thing tool tools update
253,device-mapper-persistent-data,库,服务,cache check contains data device dump include manage metadata target tool tools
255,dialog,库,工具,allow contain create following implement input install interface like menu message mode script shell text utility
256,diffstat,工具,服务,base change command commonly complex display file install large line need output program provide read utility
259,disomaster,工具,其它,class library manipulate package provide wrapper
265,dlm,库,服务,application contain library need package
266,dmidecode,工具,服务,accord data depend hardware include information level list memory model module number port report socket standard tool usage version
267,dnf,工具,服务,allow common configuration data environment file group interface manage manager module package python support unit user utility
269,dnssec-trigger,工具,服务,able base case change configuration create current daemon dynamic input local need network package perform provide result script server state test tool user window
270,docbook-dtds,库,工具,compliant contain definition develop document documentation manual package page syntax text type version
271,docbook-style-dsssl,库,工具,allow convert document example format html modular print
272,docbook-style-xsl,库,工具,allow document format html
275,docker,其它,服务,application backend binary block build building client compute container daemon database depend engine framework hardware instance language large lightweight make mean open particular platform provider related require service source stack utility
276,dos2unix,工具,服务,convert file format line text unix
277,dosfstools,工具,服务,check drive filesystems include linux make package utilities utility
278,dotconf,库,服务,configuration file handle libraries library parse
284,dovecot,库,工具,authentication contain driver format like linux mail package plug primarily provide secure security server small support unix write
286,dpa-ext-gnomekeyring,工具,其它,agent automatically extension gnome thing
287,dpdk,库,服务,data development driver environment fast library packet processing space tools user
288,dracut,工具,服务,based build capability configuration contain create default drive drop event file generate generation generator generic host image implementation kernel like linux local memory module need network package possible provide purpose reduce require result root runtime size small specific store support tool unlike usage various
289,drpm,库,工具,compatible library make original package provide reading
290,dtkcore,工具,其它,core deepin module tool
291,dtkgui,工具,其它,deepin look module
292,dtkwidget,工具,其它,deepin desktop development graphical interface module tool user widget
293,dump,工具,服务,command contain copy directory disk dump file filesystem filesystems function install layer medium need package perform single specify storage
294,dvd+rw-tools,工具,其它,collection http information linux medium tool
295,dwz,工具,服务,attempt contain create debug equivalent executables import information library need optimize package possible program reduce replace representation share size small standard tool unit
297,e2fsprogs,工具,服务,access attempt case check command common compile contain contains core correct create description directly error extend file generate handling include install interface library libs line manage mechanism modify need number originally package parameter parse parser performance present share simple space specific structure table test tool user utilities utility
299,edk2,库,工具,contain enable machine open package project sample support virtual
300,efi-rpm-macros,库,服务,basic contain directory filesystem layout machine package tool
304,elfutils,工具,服务,access address allow archive base binary build check client collection command communication compress contain contains control data debug default depend devel dynamically enable file function generate handle handling high http implement include level libraries library libs like line list load look machine object package party process profile program provide query read reading remote search section server service setting share size specific stack structure symbol trace utility write
307,enchant,库,工具,check library wrap
308,enchant2,库,工具,check library wrap
310,environment-modules,库,工具,access application bundle collection command configure contain different dynamic dynamically environment include information instal language load manage modify module need note package path perl popular provide provides replace script share shell suite support useful user variable version
314,epel-rpm-macros,库,服务,build contain extra linux macro package
317,eth-tools,工具,服务,basic compute contains level manage management necessary node script tool
318,ethtool,工具,服务,allow change device especially network port query setting speed tool utility
319,evemu,库,服务,base device event input library program query simple stream tool utility virtual
322,evolution-data-server,工具,其它,backend contain data develop information originally package program provide server task translation work
325,exempi,库,工具,build easy include library metadata parsing port provide unix work
326,exiv2,工具,库,access accord allow class command data extract file image include library line manipulation metadata method plain print read start support utility value write
327,expat,工具,服务,document example kind library mean parse parser start stream structure write
328,expect,工具,服务,application contain control easy interact interactive make package program script test utility
329,extra-cmake-modules,库,其它,additional build frameworks module need
337,fcitx-qt5,库,工具,context input module package provide
339,fence-agents,工具,服务,access agent base based block capable collection common compute contain device executables file handle host http include intel interface library machine management mean modular network node package platform power program protocol python remote series service similar storage support switch virtual
341,ffmpeg,库,工具,audio complete contain device digital encode format free include internet libraries library linux package platform provide real server solution special specific stream time unix various video
344,fido-device-onboard,工具,服务,client device implementation module server tool
346,file-roller,工具,其它,application archive create file tool view
348,findutils,工具,服务,argument build certain command contains directory file generate help include input install line list look match package pattern program search standard thing tool useful utility version
350,fipscheck,库,工具,binary contain creation file helper library module package provide
355,flatpak-builder,工具,服务,build http information org source tool
357,fltk,库,工具,built cross functionality graphic interface modern platform provide support toolkit user
358,flute,库,其它,java parser simple style
363,fonts-tweak-tool,工具,其它,desktop font fonts language tool
364,foomatic,服务,工具,base capable command configure contain database description driver file generate generation http independent interface line manipulate option org package print printer read tools utility www
365,foomatic-db,库,其它,base database directory driver http layout option org package printer www
368,freeglut,库,工具,allow alternative application available contain context create free function library license manage open originally platform portable program range read sample simple software source support toolkit user utility variety wide window write
370,freeipmi,库,服务,base console daemon interface management monitoring node platform project provide provides remote software specification tool
371,freerdp,库,服务,application client code compatibility connect convenient core desktop embed environment equivalent extend free handle implement implementation instead library machine microsoft modify native non original plugins portable project protocol provide remote runtime server target windows
372,freetype,库,工具,advanced complete develop engine environment file font free library load manage open platform portable provide render server support text variety
374,fribidi,库,工具,algorithm data display example handle implement library order script text unicode write
375,frr,服务,库,base current daemon free internet manage multi protocol resolve server software support
376,fstrm,库,工具,allow binary byte data encode encoding format implementation json minimal produce protocol sequence specify transport
377,fuse,工具,服务,common contain devel file filesystem fully implement library package possible program tool userspace utility
378,fuse-overlayfs,工具,其它,
379,fuse-sshfs,工具,其它,access base client easy file filesystem filesystems protocol remote server support transfer
381,fwupdate,工具,服务,allow binary command interface library line manage manipulation provide simple tools update
382,fxload,工具,服务,able device helper intend original program script
383,gamin,库,服务,compatible daemon file library mechanism monitor provide wide
387,gcab,库,工具,archive create gobject library manipulate
388,gcc,工具,库,address compliant contain dynamically exception handle hardware instal library link memory need operation package plugin program real runtime share standard static support thread version
391,gcc-toolset-10-binutils,工具,服务,address archive binary collection content convert create data display extract family file generate graph include index information line list modify object profile section size string symbol translate utility
394,gcc-toolset-10-elfutils,工具,服务,allow archive build check client collection command compress contains data depend devel dynamically file generate handle handling high http implement include level libraries library libs line list load look machine object package party process program provide read reading section server service share size specific stack structure symbol utility write
395,gcc-toolset-10-gcc,工具,其它,collection compile compiler contain current documentation expression generate include information library manual package plugin program provide specification standard support version
401,gcc-toolset-10-valgrind,工具,库,analysis automatically build cache currently default detect distribution dynamic error framework graph include management memory profile program quality thread tool
404,gcc-toolset-11-binutils,工具,服务,address archive binary collection content convert create data display extract family file generate graph include index information line list modify object profile section size string symbol translate utility
407,gcc-toolset-11-elfutils,工具,服务,allow archive build check client collection command compress contains data depend devel dynamically file generate handle handling high http implement include level libraries library libs line list load look machine object package party process program provide read reading section server service share size specific stack structure symbol utility write
414,gcc-toolset-11-valgrind,工具,库,analysis automatically build cache currently default detect distribution dynamic error framework graph include management memory profile program quality thread tool
417,gcc-toolset-9-binutils,工具,服务,address archive binary collection content convert create data display extract family file generate graph include index information line list modify object profile section size string symbol translate utility
420,gcc-toolset-9-elfutils,工具,服务,allow archive build check collection compress contains data depend devel file generate handle handling high implement include level libraries library libs list machine object package party program provide read reading section size specific stack structure symbol utility write
421,gcc-toolset-9-gcc,工具,其它,collection compile compiler contain current documentation expression generate include information library manual package plugin program provide specification standard support version
427,gcc-toolset-9-valgrind,工具,库,analysis automatically build cache currently default detect distribution dynamic error framework graph include management memory profile program quality thread tool
428,gcr,库,工具,access card certificate desktop display file gnome library like module parsing provide smart store
429,gd,库,工具,application browser code color complete creation file format graphic image library line multiple note program result text useful write
430,gdb,工具,服务,allow command compile data debug debugger different execute install java language level machine package plugin print program provide server source standalone write
431,gdbm,库,工具,access application build database devel developer efficient extensible file include index install libraries library need program routine similar simple standard unix useful work write
434,gdm,其它,服务,authentication backend case display functionality gnome graphical handle local manager protocol provide related remote server session start time user
436,gedit-plugins,工具,库,collection common data file plugin plugins require terminal translate
439,genwqe-tools,工具,服务,card configure contain hardware manage package provide suite test tool userspace utilities utility
440,geoclue2,库,服务,access application bus client contain create goal information interact library libs make package possible project provide service simple user
441,geocode-glib,库,服务,address cache fast glib helper library load request result server service
443,gfbgraph,库,工具,glib gnome gobject graph integrate wrapper
445,gfs2-utils,工具,服务,check contain correct create file manage number package utilities utility utils
446,ghc-srpm-macros,库,其它,building generate macro package source
449,gimp,其它,工具,build contain contains conversion create devel development edit extension extra filter graphic helper image include large layer level library libs manipulation multi need operation package plug plugin powerful program provide share similar sub tool tools useful
452,git-lfs,库,工具,audio content extension file graphic inside large remote replace sample server storage store text video
453,gjs,库,工具,allow base engine framework gnome gobject library
457,glibc,库,服务,access application available based binary build cache code common compatibility contain create custom daemon data develop development disk easy executables file function group hash header help host improve include install instead language legacy library linux make memory module multiple necessary need order package particular performance program provide save service share source space speed standard support switch user version
458,glibmm24,库,工具,apis available based cross glib gobject interface library make non platform popular possible provide standard wrap
464,gnome-bluetooth,其它,工具,application contain device display gnome graphical gtk library monitor need package setup utility want widget
479,gnome-online-accounts,其它,服务,access application framework gnome google interface library microsoft provide provider sign single user
496,gnupg2,工具,服务,additional advanced base card communication compliant create data design different digital facility functionality include internet management module package provide secure sign smart standard storage support tool utility version
498,gnutls,库,服务,access apis application communication implement implementation interface language library parse program protocol provide secure simple structure technology write
500,gobject-introspection,库,工具,based binding create file generate gobject header language library order provide source thing useful
501,golang,其它,工具,compiler core enable language library programming source tool tree
502,golang-dbus,其它,服务,binding bus client
522,gom,其它,工具,application complex data gobject help library make need object provide query store write
523,google-api-python-client,其它,库,access apis client flexible google library powerful provide python small
526,google-droid-fonts,其它,工具,application block browser communication create design display extend family font form goal google interface menu open platform provide quality reading render screen serif small suitable text user
529,gpac,库,工具,alternative base contain content description develop development distribution feature file flexible framework goal integration library libs original package provide reference single small software standard static tool
532,gpm,库,工具,allow application based console contain dynamic editor file function include library like linux management menu operation package program provide server support text
533,grafana,工具,其它,editor feature graph open rich source
534,grafana-pcp,库,其它,include performance plugin script series time
535,graphite2,服务,工具,capability capable complex create development display encoding font group handle implementation language model non project provide render script smart software text various write
537,greenboot,工具,其它,check framework generic series
538,grep,工具,服务,commonly contain include input instal line match need pattern print script search specify utility version
539,grilo,库,工具,access contain content core different framework library package provide source
541,groff,工具,服务,base contain default device display format manual necessary package page require
543,grubby,工具,服务,command compatibility exist file legacy line manage mean package provide script tool update user
545,gsettings-qt,库,其它,binding
546,gsl,库,工具,analysis collection library routine write
549,gspell,库,工具,application flexible gtk implement library provide
551,gssntlmssp,库,其它,implement mechanism
552,gssproxy,库,服务,handling proxy
559,gtk2,库,工具,application complete contain create developer documentation graphical gtk input interface library method multi package platform project range small standalone suitable suite support tool toolkit user widget
560,gtk3,库,工具,allow application cache complete contain create disk file format graphical gtk interface library memory multi multiple package platform project range reduce share small start suitable suite support theme tool toolkit update user utility version widget
561,gtkmm24,库,工具,class complex create extensible gtk include interface library provide user widget wrap
562,gtkmm30,库,工具,easily extensible gtk include interface library popular type widget
566,guile,库,工具,application building develop execution extensible extension implementation independent install language library like link machine package platform program programming provide write
567,gupnp,库,服务,control create device easy efficient flexible framework gobject intend object open oriented point source write
570,gupnp-igd,库,其它,handle library port
571,gutenprint,库,工具,compatible contain driver gtk high include library linux native necessary operate package plug print printer quality range support unix wide widget
572,gvfs,工具,服务,access application archive backend base client device file filesystems framework glib gnome image implementation include inside integration medium module network original package protocol provide read reading service share support transfer window windows write
573,gzip,工具,服务,commonly compression contain data extension file instal package popular program
574,hardlink,工具,服务,create disk instal installation kernel link package reduce space tree
575,harfbuzz,库,工具,contain engine implementation layout library opentype package support text
576,hdparm,工具,服务,disk display drive example parameter performance power useful utility
577,hesiod,库,工具,access change database distribute exist file functionality group information library provide query service shared
579,hicolor-icon-theme,工具,其它,basic contains directory file need support theme
581,hostname,工具,服务,command display domain host package provide utility
582,hplip,工具,服务,device driver function graphical libraries library linux multi need printer project provide tool
586,httpd,其它,服务,access apache authentication basic complete contain contains content correct data directory documentation efficient extensible filesystem filter html http include information interface layer layout manual modify module org package powerful protocol provide reference secure security server session store support tool tools transport user
587,hunspell,库,工具,character complex design encoding hunspell interface language library like module program rich terminal word
711,hwloc,库,服务,abstraction application architecture attribute bind cache compute contain convenient core display format hardware help include information interface library memory modern multiple node offer package portable powerful primarily process processor programming provide share socket software thread time unit various version
712,hyphen,库,工具,high hyphenation library quality rule text
759,i2c-tools,工具,服务,access application collection connect contain decode device helper interact level library linux offer package perl script tool write
760,ibus,工具,服务,contain framework input library linux mean module package setup utility
770,icedtea-web,库,工具,additional base browser component contain documentation implementation java manage originally package plug plugin project provide setting start tool
772,icu,库,服务,character compute current develop environment extend libraries library need offer performance platform produce provide result service software standard support tools unicode utility variety various version wide
773,iio-sensor-proxy,工具,服务,device input proxy
776,imlib2,工具,库,arbitrary architecture capable complete contain easily fast file flexible image library link load make manipulation modular operation option package parse plugin program render save series simple speed support version write
778,iniparser,工具,库,application configuration file information library parse style
779,initial-setup,工具,服务,allow configuration contain easy graphical installation interface machine package series setup user utility
781,intel-cmt-cat,工具,服务,access basic cache class code command configure data execute file interface level line linux manage memory model monitoring package provide provides read require root service software space specific standard support technology thread user virtual write
784,ipcalc,工具,服务,address check format generate host information network option parse provide resolve script simple specify suitable
785,ipmitool,工具,服务,command communication configuration contain content control daemon data define device display driver event functionality host information interface kernel machine management message open package pass platform power print protocol provide read reading remote repository send specification standard support unit utility value
786,iproute,库,服务,advanced capability class configuration configure contain control design device example filter kernel linux manage network package standard tool utility
787,iprutils,工具,服务,configure device driver linux manage power provides storage suite support utilities utility
788,ipset,工具,服务,address base collection complex contain currently default dynamically entry framework functionality inside kernel library linux manage match multiple number package performance port provide rule service shared single speed store tool type update utility version want
792,iputils,工具,服务,basic command contain daemon host include information machine monitor monitoring network node package protocol query send series specify target tool utility
795,iscsi-initiator-utils,工具,服务,access binding command configuration contain daemon disk hardware help interact interface internet manage network package program protocol provide python python3 require send server userspace utility utils
800,istack-commons,库,其它,contain package runtime tool
802,iw,工具,服务,base configuration configure currently device driver tool utility write
803,jabberpy,库,工具,application base binding code contain deal develop libs module parsing programmer protocol python python3 quality socket
804,jack-audio-connection-kit,库,服务,allow application audio bus client connect connection design device different example execution linux low mean normal number operating operation plugin primarily process server share small start suitable work write
805,jansson,库,服务,data decode document encode json library manipulate parse small write
808,java-1.8.0-openjdk,其它,工具,allow archive audio base based bundle class code compatible complete compress contain debugger documentation environment feature install issue java know library need note package program runtime single source sub support video work wrapper
812,java-atk-wrapper,其它,服务,access change communication convert event implementation java mechanism project replace send wrapper
815,jbigkit,库,工具,addition audio command commonly compression document easily function image implement include information interface level library line portable processing program provide representation similar simple software specification standard technology
820,jdeparser,其它,库,code com generation generator instead java library project source
822,jigawatts,库,服务,allow convenient helper java linux make org package read utility
823,jimtcl,工具,服务,array built class collection command feature implement implementation interpreter language large like object oriented programming reference small support
825,jolokia-jvm-agent,服务,其它,agent
826,jose,库,服务,command contain generation implement include json library line object operation package perform provide sign stack task tools utility various
832,kabi-dw,工具,其它,build change detect dump file information kernel linux section specific symbol text type
833,kata-containers,工具,服务,build container http implementation lightweight like open perform project provide repository security source standard version virtual work
834,kbd,工具,服务,configure console contain data file font include legacy linux manage note original package screen terminal tool tools virtual
838,kdump-anaconda-addon,工具,其它,addon configuration
839,keepalived,工具,服务,accord addition base build dynamically facility framework high implement kernel level linux load low machine maintain manage module monitor protocol provide server service simple speed state virtual
840,kernel,其它,服务,additional allow application base basic binding block build change come commonly compatibility compile component contain core cross debug define device directory documentation driver enable event extra feature file filesystems function handle hardware header include information input instal interface kernel language layer libraries library like linux list maintain management manipulate manipulation match mean memory modify module monitoring need operating option output package performance plugin process program programming provide python python3 release security simple source specify standard structure support symbol test tool tools update userspace variant version write
843,keycloak-httpd-client-install,工具,服务,apache authentication client configure contain library module package perform program provider server simplify support tool tools variety
844,keyutils,工具,服务,control facility kernel library linux management mechanism package provide space user utilities utility wrapper
874,kf5-kirigami2,其它,库,base build interface plugins user
897,kmod,工具,服务,application automatic device driver example filesystems handle kernel libraries library libs linux load management module need package program provide runtime utility various
899,kpatch,工具,服务,allow automatically binary collection dynamic dynamically enable kernel manage manager module package plugin update user
900,krb5,服务,工具,allow authentication basic certificate client contain data directory distribution instal install interface library libs module need network non object package plugin program related server share shared storage store word
901,kronosnet,库,服务,abstraction application case core design fast high implement implementation information layer library network org protocol security switch
902,ksc,工具,服务,code kernel module source symbol usage
903,kscreenlocker,库,其它,architecture component library screen secure
905,kyotocabinet,库,工具,application client interface libraries library libs package program provide shared
909,lasso,库,服务,allow base binding handle implement include language library multiple provide sign single specification standard
912,ldns,库,工具,allow create define high instance level library low operation packet program programmer sign simplify support
913,ledmon,库,服务,application control design drive root space type user utilities
915,less,工具,服务,allow basic browser capability editor example file good input install read similar start text utility view
917,libEMF,库,工具,device driver generate graphic implement intend interface library program support
918,libICE,库,工具,client library org runtime
919,libSM,库,工具,library management org runtime session
920,libX11,库,工具,client common core data library protocol
921,libXNVCtrl,库,工具,application contain control driver include library package provide tool
922,libXScrnSaver,库,工具,library org runtime
923,libXau,库,服务,access block client connection core data display exist know library mechanism protocol provide sample server setup simple specific specify window
924,libXaw,库,工具,base library toolkit widget
925,libXcomposite,库,工具,extension library
926,libXcursor,库,工具,automatically common design exist file help library load management memory simple size standard
927,libXdamage,库,工具,extension library org runtime
928,libXdmcp,库,服务,control display library manager protocol
929,libXext,库,工具,library org runtime
930,libXfixes,库,工具,library
931,libXfont2,库,工具,library org runtime
932,libXft,库,工具,library org runtime
933,libXi,库,工具,library org runtime
934,libXinerama,库,工具,library org runtime
935,libXmu,库,工具,library org runtime
936,libXp,库,工具,library org runtime
937,libXpm,库,工具,library org runtime
938,libXrandr,库,工具,library org runtime
939,libXrender,库,工具,library org runtime
940,libXres,库,工具,allow client extension library query resource server usage various
